,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
James_Roberts_Broncos,27,1,161,3,Centre,80.0,4,1,0,0,0,,0,29,8,141,0,26,0,0,0,0,1,1,7,2.8,2,18,0,0,0,5,11,0.63,0.889,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Gehamat_Shibasaki_Broncos,23,1,161,4,Centre,80.0,0,0,0,0,0,,0,34,9,79,0,36,0,0,0,0,4,0,9,4.06,0,0,0,0,0,2,12,0.22,0.895,17,2,0,0,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Jamayne_Isaako_Broncos,26,1,161,5,Winger,80.0,14,0,4,4,3,1.0,0,33,14,77,28,17,1,0,0,0,0,0,11,3.17,2,4,0,0,1,2,19,0.14,0.75,3,1,0,0,4,2,34,1,0,1,0,0,0,0,0,0,0,0,0,0,80.0,,2
Anthony_Milford_Broncos,19,1,161,6,Five-Eighth,80.0,0,0,0,0,0,,0,33,8,53,0,12,0,1,0,0,0,0,2,2.7,0,0,0,0,2,20,34,2.5,0.867,13,2,0,0,0,10,391,2,0,3,0,0,0,3,2,0,0,0,0,0,80.0,,4
Kodi_Nikorima_Broncos,498,1,161,7,Halfback,80.0,0,0,0,0,0,,0,25,9,79,0,17,0,2,1,0,3,0,1,2.76,0,0,0,2,0,20,25,2.22,0.733,11,4,0,0,1,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,80.0,,5
Patrick_Mago_Broncos,13,1,161,15,Prop,27.0,0,0,0,0,0,,0,17,7,72,12,32,0,0,0,0,1,6,7,2.7,0,0,0,0,0,0,7,0,0.833,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.12,12.01,6
Andrew_Mccullough_Broncos,3,1,161,9,Hooker,80.0,0,0,0,0,0,,0,48,5,28,0,14,0,1,1,0,0,0,3,4.03,5,28,0,0,4,81,83,16.2,0.961,49,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,80.0,,7
Sam_Thaiday_Broncos,499,1,161,10,Prop,42.0,0,0,0,0,0,,0,27,5,49,0,21,0,0,0,0,0,4,4,3.13,0,0,0,0,0,5,9,1,0.879,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.12,21.55,6
Alex_Glenn_Broncos,2,1,161,11,2nd Row,68.0,0,0,0,0,0,,0,37,6,97,0,25,1,0,0,0,0,6,5,3.57,0,0,0,1,0,2,8,0.33,0.909,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,68.03,,8
David_Fifita_Broncos,4,1,161,12,2nd Row,44.0,0,0,0,0,0,,0,26,6,51,0,21,0,0,0,0,0,6,6,3.2,0,0,0,0,0,0,6,0,0.9,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18,15.4,8
Joe_Ofahengaue_Broncos,9,1,161,13,Lock,68.0,0,0,0,0,0,,0,56,17,184,28,79,0,0,0,0,2,15,16,3.72,0,0,0,0,2,0,17,0,1.0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,49.55,18.03,9
Matthew_Lodge_Broncos,11,1,161,8,Interchange,61.0,4,1,0,0,0,,0,83,17,188,87,57,1,0,0,0,8,10,16,3.26,0,0,0,0,0,2,20,0.12,1.0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,49.08,11.56,10
Korbin_Sims_Broncos,502,1,161,16,Interchange,38.0,4,1,0,0,0,,0,50,9,94,0,41,1,0,0,0,5,9,6,4.53,0,0,0,1,0,0,10,0,0.87,20,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,37.52,,10
Kotoni_Staggs_Broncos,28,1,161,17,Interchange,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10
Tevita_Pangai Junior_Broncos,500,1,161,21,Interchange,52.0,4,1,0,0,0,,0,54,10,101,0,23,1,0,0,0,4,9,7,2.99,0,0,0,1,0,3,12,0.3,0.909,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.42,,10
Roger_Tuivasa-sheck_Warriors,531,9,162,1,Fullback,80.0,0,0,0,0,0,,0,78,24,338,161,94,2,0,0,0,11,1,21,3.52,0,0,0,1,4,17,40,0.71,1.0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,1
David_Fusitu'a_Warriors,238,9,162,2,Winger,80.0,4,1,0,0,0,,0,49,12,121,25,36,1,0,0,0,8,2,13,3.57,0,0,0,0,1,2,17,0.17,0.5,1,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,2
Gerard_Beale_Warriors,239,9,162,3,Centre,80.0,0,0,0,0,0,,0,40,11,94,0,31,0,1,1,0,3,2,10,3.57,1,10,0,1,0,4,14,0.36,0.895,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Solomone_Kata_Warriors,533,9,162,4,Centre,80.0,0,0,0,0,0,,0,35,10,103,0,39,0,0,0,0,4,1,9,4.13,2,20,0,0,0,5,14,0.5,0.944,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Ken_Maumalo_Warriors,241,9,162,5,Winger,80.0,0,0,0,0,0,,0,25,23,223,8,101,0,0,0,0,3,7,22,2.99,2,19,0,0,1,3,27,0.13,0.4,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80.0,,2
Blake_Green_Warriors,236,9,162,6,Five-Eighth,80.0,4,1,0,0,0,,0,65,11,102,0,7,1,0,0,0,4,0,2,2.46,1,12,0,0,21,43,57,3.91,0.938,15,1,0,0,0,11,325,1,3,3,0,0,1,0,0,0,0,0,0,0,80.0,,4
Shaun_Johnson_Warriors,534,9,162,7,Halfback,80.0,8,0,3,3,1,1.0,0,42,6,52,0,9,0,1,1,0,1,0,2,4.8,0,0,0,1,8,36,49,6,0.793,23,6,0,0,0,10,171,2,2,3,0,2,1,2,1,0,1,0,0,0,80.0,,5
James_Gavet_Warriors,535,9,162,8,Prop,43.0,0,0,0,0,0,,0,34,14,151,19,64,0,0,0,0,2,12,14,3.15,0,0,0,0,0,1,15,0.07,0.864,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.06,16.47,6
Issac_Luke_Warriors,225,9,162,9,Hooker,80.0,0,0,0,0,0,,0,39,6,97,0,31,0,0,0,0,0,2,2,2.82,4,53,0,3,2,109,113,18.17,0.903,28,3,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,7
Agnatius_Paasi_Warriors,221,9,162,10,Prop,35.0,0,0,0,0,0,,0,34,11,109,0,48,0,0,0,0,1,11,8,3.34,0,0,0,1,1,1,12,0.09,0.893,25,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,26.08,9.07,6
Isaiah_Papali'i_Warriors,224,9,162,11,2nd Row,75.0,0,0,0,0,0,,0,41,13,116,3,56,0,0,0,0,3,11,12,2.64,1,9,0,1,0,0,14,0,0.906,29,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,74.46,,8
Adam_Blair_Warriors,220,9,162,12,2nd Row,80.0,4,1,0,0,0,,0,46,11,71,0,26,1,0,0,0,0,9,8,2.88,0,0,0,0,2,3,13,0.27,0.943,33,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,8
Simon_Mannering_Warriors,590,9,162,13,Lock,67.0,0,0,0,0,0,,0,45,14,129,0,54,0,0,0,0,1,14,13,3.09,0,0,0,0,4,2,16,0.14,0.947,36,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,55.34,11.37,9
Jazz_Tevaga_Warriors,227,9,162,14,Interchange,54.0,0,0,0,0,0,,0,57,11,116,0,57,0,0,0,0,4,11,10,3.43,0,0,0,1,3,4,16,0.36,0.93,40,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,53.54,,10
Leivaha_Pulu_Warriors,230,9,162,15,Interchange,10.0,0,0,0,0,0,,0,10,4,47,20,17,0,0,0,0,0,3,3,3.35,0,0,0,0,0,0,4,0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,,10
Bunty_Afoa_Warriors,222,9,162,16,Interchange,31.0,0,0,0,0,0,,0,26,8,102,50,38,0,0,0,0,0,5,8,3.07,0,0,0,0,0,1,9,0.13,0.909,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.56,7.37,10
Peta_Hiku_Warriors,532,9,162,17,Interchange,5.0,0,0,0,0,0,,0,3,2,24,0,11,0,0,0,0,0,2,2,3.08,0,0,0,0,0,0,2,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,,10
Kalyn_Ponga_Knights,209,8,162,1,Fullback,80.0,0,0,0,0,0,,0,44,17,149,30,22,1,0,0,0,6,0,11,4.28,0,0,0,1,3,20,35,1.18,0.625,5,2,1,0,2,3,77,0,0,2,0,0,0,0,0,0,0,0,0,0,80.0,,1
Ken_Sio_Knights,591,8,162,2,Winger,80.0,4,1,0,1,0,,0,38,16,147,30,47,1,0,0,0,5,1,14,3.18,0,0,0,0,0,1,18,0.06,0.5,2,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,80.0,,2
Sione_Mata'utia_Knights,200,8,162,3,Centre,80.0,0,0,0,0,0,,0,34,10,74,0,44,0,0,0,0,3,0,9,3.54,0,0,0,0,0,2,11,0.2,0.92,23,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,3
Cory_Denniss_Knights,622,8,162,4,Centre,80.0,0,0,0,0,0,,0,17,9,59,0,25,0,0,0,0,2,0,7,2.71,0,0,0,1,0,6,14,0.67,0.786,11,2,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,3
Shaun_Kenny-dowall_Knights,212,8,162,5,Winger,80.0,0,0,0,0,0,,0,26,16,109,5,44,0,0,0,0,4,4,18,2.5,0,0,0,0,0,3,23,0.19,1.0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,2
Jack_Cogger_Knights,602,8,162,6,Five-Eighth,80.0,0,0,0,0,0,,0,24,6,36,0,6,0,0,0,0,1,0,2,3.02,1,8,0,0,2,23,25,3.83,0.8,28,6,1,0,0,2,58,0,0,1,0,0,1,0,0,0,0,0,0,0,80.0,,4
Mitchell_Pearce_Knights,210,8,162,7,Halfback,80.0,0,0,0,0,0,,0,52,5,20,0,1,0,0,0,0,1,0,1,4.28,0,0,0,2,6,48,67,9.6,0.87,20,2,1,1,0,16,510,1,5,2,0,1,0,0,0,0,0,0,0,0,80.0,,5
Herman_Ese'ese_Knights,192,8,162,8,Prop,58.0,0,0,0,0,0,,0,69,17,159,0,62,0,0,0,0,6,17,16,3.78,0,0,0,0,0,1,19,0.06,1.0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30.04,27.4,6
Danny_Levi_Knights,191,8,162,9,Hooker,58.0,0,0,0,0,0,,0,25,8,72,0,23,0,0,0,0,0,0,4,3.15,8,72,0,1,4,71,77,8.88,0.842,32,6,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,46.48,11.02,7
Daniel_Saifiti_Knights,190,8,162,10,Prop,55.0,0,0,0,0,0,,0,34,8,86,16,33,0,0,0,0,0,7,7,2.99,0,0,0,0,0,2,10,0.25,0.865,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.06,24.29,6
Lachlan_Fitzgibbon_Knights,196,8,162,11,2nd Row,80.0,0,0,0,0,0,,0,52,8,76,0,34,0,0,0,0,1,8,9,3.54,0,0,0,0,0,1,10,0.13,0.939,46,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,8
Mitchell_Barnett_Knights,197,8,162,12,2nd Row,59.0,0,0,0,0,0,,0,31,13,102,0,39,0,0,0,0,1,12,12,3.49,0,0,0,0,2,5,17,0.38,0.8,28,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.2,6.5,8
Aidan_Guerra_Knights,188,8,162,13,Lock,80.0,0,0,0,0,0,,0,34,11,90,0,35,0,0,0,0,0,11,11,3.64,0,0,0,0,0,3,15,0.27,0.811,43,7,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,9
Jamie_Buhrer_Knights,194,8,162,14,Interchange,22.0,0,0,0,0,0,,0,21,3,30,0,8,0,0,0,0,0,1,3,3.07,2,19,0,0,2,25,29,8.33,0.826,19,2,2,0,0,1,21,1,0,1,0,0,0,0,0,0,0,0,0,0,22.1,,10
Chris_Heighington_Knights,505,8,162,15,Interchange,27.0,0,0,0,0,0,,0,13,4,38,0,10,0,0,0,0,0,3,3,3.17,1,8,0,0,1,4,7,1,0.786,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.4,,10
Pasami_Saulo_Knights,198,8,162,16,Interchange,21.0,0,0,0,0,0,,0,9,3,34,0,12,0,0,0,0,0,3,3,3.44,0,0,0,0,0,0,4,0,0.857,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,23.16,,10
Jj_Collins_Knights,629,8,162,17,Interchange,21.0,0,0,0,0,0,,0,17,5,38,3,11,0,0,0,0,0,4,5,3.4,0,0,0,0,0,0,5,0,0.941,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.34,2.2,10
Alex_Johnston_Rabbitohs,346,13,163,1,Fullback,2.0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,,1
Braidon_Burns_Rabbitohs,347,13,163,14,Winger,80.0,0,0,0,0,0,,0,43,19,139,0,65,0,1,1,0,2,0,13,3.03,4,25,0,4,1,5,22,0.26,0.867,13,2,0,0,0,2,44,0,0,2,0,0,0,1,2,0,0,0,0,0,80.0,,2
Hymel_Hunt_Rabbitohs,530,13,163,3,Centre,80.0,4,1,0,0,0,,0,28,9,68,0,20,1,0,0,0,1,0,7,3.53,0,0,0,1,0,2,12,0.22,0.875,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Dane_Gagai_Rabbitohs,351,13,163,4,Centre,80.0,0,0,0,0,0,,0,25,19,179,101,47,0,0,0,0,3,0,18,2.95,1,4,0,0,1,7,28,0.37,0.444,4,4,1,0,2,1,21,0,0,0,0,1,0,0,0,0,0,0,0,0,80.0,,3
Richard_Kennar_Rabbitohs,527,13,163,5,Winger,80.0,0,0,0,0,0,,0,12,9,66,5,31,0,0,0,0,2,1,9,3.14,3,30,0,0,0,3,13,0.33,0.25,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Cody_Walker_Rabbitohs,349,13,163,6,Five-Eighth,80.0,0,0,0,0,0,,0,38,11,76,0,16,0,0,0,0,2,0,3,3.01,1,8,0,0,0,56,69,5.09,0.938,15,0,1,0,0,8,214,2,3,2,0,0,0,2,1,0,0,0,0,0,80.0,,4
Adam_Reynolds_Rabbitohs,345,13,163,7,Halfback,80.0,10,1,1,2,2,0.75,0,31,3,6,1,0,0,0,0,0,0,0,0,,0,0,0,0,6,41,51,13.67,0.786,22,5,1,0,0,8,153,0,1,4,0,0,0,1,0,0,0,0,0,0,80.0,,5
Thomas_Burgess_Rabbitohs,369,13,163,8,Prop,54.0,0,0,0,0,0,,0,49,21,227,66,94,1,0,0,0,3,16,20,3.08,0,0,0,0,2,1,22,0.05,0.846,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.14,24.43,6
Damien_Cook_Rabbitohs,361,13,163,9,Hooker,80.0,0,0,0,0,0,,0,47,11,78,0,19,0,0,0,0,0,1,6,3.64,8,60,0,0,4,114,119,10.36,0.93,40,0,3,0,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,80.0,,7
George_Burgess_Rabbitohs,363,13,163,10,Prop,38.0,0,0,0,0,0,,0,30,9,103,41,42,0,0,0,0,2,7,9,3.18,0,0,0,0,0,0,9,0,0.857,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.24,14.2,6
John_Sutton_Rabbitohs,364,13,163,11,2nd Row,80.0,0,0,0,0,0,,0,43,15,138,0,49,0,0,0,0,2,14,10,3.0,0,0,0,2,4,10,24,0.67,0.938,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,80.0,,8
Angus_Crichton_Rabbitohs,529,13,163,12,2nd Row,80.0,0,0,0,0,0,,0,66,17,160,0,60,0,0,0,0,5,15,13,2.75,1,9,0,2,1,2,18,0.12,0.907,39,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80.0,,8
Sam_Burgess_Rabbitohs,367,13,163,13,Lock,74.0,0,0,0,0,0,,0,30,26,163,0,50,0,0,0,0,1,22,15,3.05,0,0,0,1,3,17,41,0.65,0.857,30,5,0,0,0,1,25,0,0,0,0,0,0,5,5,0,1,0,0,0,61.06,13.15,9
Cameron_Murray_Rabbitohs,360,13,163,15,Interchange,44.0,0,0,0,0,0,,0,36,8,72,0,28,0,0,0,0,0,8,6,2.03,0,0,0,2,0,2,10,0.25,0.906,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.27,,10
Jason_Clark_Rabbitohs,588,13,163,16,Interchange,22.0,0,0,0,0,0,,0,24,5,55,0,24,0,0,0,0,1,5,5,2.46,0,0,0,0,2,3,8,0.6,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18,13.27,10
Tevita_Tatola_Rabbitohs,368,13,163,17,Interchange,8.0,0,0,0,0,0,,0,4,3,18,0,6,0,0,0,0,0,3,3,2.72,0,0,0,0,0,0,3,0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.04,,10
Tyrell_Fuimaono_Rabbitohs,567,13,163,21,Interchange,78.0,0,0,0,0,0,,0,19,11,94,0,36,0,0,0,0,1,1,11,2.96,2,21,0,0,0,4,15,0.36,0.833,15,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,77.37,,10
James_Tedesco_Roosters,432,15,163,1,Fullback,68.0,4,1,0,0,0,,0,43,12,103,23,26,1,0,0,0,6,1,8,3.91,0,0,0,1,0,9,21,0.75,0.5,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0,,1
Daniel_Tupou_Roosters,431,15,163,2,Winger,80.0,0,0,0,0,0,,0,34,20,195,13,55,0,0,0,0,5,0,18,3.2,0,0,0,0,0,7,28,0.35,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,2
Latrell_Mitchell_Roosters,486,15,163,3,Centre,80.0,10,0,2,2,3,1.0,0,46,5,63,0,8,0,0,0,0,5,1,4,4.64,0,0,0,2,0,2,8,0.4,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Joseph_Manu_Roosters,433,15,163,4,Centre,80.0,4,1,0,0,0,,0,42,8,104,0,26,1,0,0,0,4,0,8,3.68,0,0,0,0,0,0,10,0,0.708,17,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Blake_Ferguson_Roosters,487,15,163,5,Winger,80.0,0,0,0,0,0,,0,42,25,230,54,94,0,0,0,0,7,2,23,3.42,1,14,0,0,1,3,28,0.12,1.0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,80.0,,2
Ryan_Matterson_Roosters,488,15,163,6,Five-Eighth,80.0,0,0,0,0,0,,0,23,3,31,0,13,0,0,0,0,1,0,3,3.53,0,0,0,0,0,10,13,3.33,0.862,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,4
Cooper_Cronk_Roosters,430,15,163,7,Halfback,80.0,0,0,0,0,0,,0,43,4,18,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,24,38,6,0.842,16,0,3,0,0,14,485,1,5,0,0,1,0,0,0,0,0,0,0,0,80.0,,5
Jared_Waerea-hargreaves_Roosters,414,15,163,8,Prop,54.0,0,0,0,0,0,,0,45,13,130,9,52,0,0,0,0,1,12,9,3.52,0,0,0,2,1,0,13,0,0.917,33,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26.23,28.09,6
