,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Brett_Morris_3,491,3,1039,1,Fullback,80:00,8,2,0,0,0,0,0,52,9,127,32,10,2,0,0,0,4,0,0,0,0,0,0,1,1,19,28,2.11,66.7%,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80:00,0
1,Curtis_Rona_3,2142,3,1039,2,Winger,80:00,8,2,0,0,0,0,0,57,10,136,33,18,2,0,0,0,5,0,0,0,2,52,0,0,1,2,13,0.2,83.3%,5,0,1,2,2,1,14,0,0,1,0,0,1,0,0,0,1,0,0,0,80:00,0
2,Josh_Morris_3,492,3,1039,3,Centre,80:00,0,0,0,0,0,0,0,26,12,116,0,40,0,1,1,0,1,0,0,0,1,7,0,0,0,3,14,0.25,69.2%,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
3,Timoteo_Lafai_3,1935,3,1039,4,Centre,80:00,0,0,0,0,0,0,0,36,11,91,0,25,0,0,1,0,1,0,0,0,0,0,0,1,1,5,17,0.45,89.5%,17,1,1,0,0,3,47,0,0,3,0,0,0,0,0,0,0,0,0,0,80:00,0
4,Sam_Perrett_3,1756,3,1039,5,Winger,80:00,0,0,0,0,0,0,0,35,16,142,13,35,0,0,0,0,4,0,0,0,3,34,0,3,2,1,21,0.06,75%,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
5,Moses_Mbye_3,490,3,1039,6,Five-Eighth,80:00,0,0,0,0,0,0,0,20,9,71,20,22,0,1,0,0,0,0,0,0,0,0,0,1,7,45,61,5,70.8%,17,6,1,0,1,8,147,0,0,4,0,2,1,0,0,0,2,0,0,0,80:00,0
6,Trent_Hodkinson_3,1951,3,1039,7,Halfback,80:00,8,0,4,7,0,57.14%,0,54,3,22,0,4,0,0,1,0,0,0,0,0,0,0,0,1,2,36,45,12,90.9%,30,3,0,0,0,10,269,1,1,3,0,0,0,0,0,0,0,0,0,0,80:00,0
7,Sam_Kasiano_3,1969,3,1039,14,Prop,40:00,0,0,0,0,0,0,0,35,10,80,0,41,0,1,1,0,2,8,0,0,0,0,0,1,0,3,11,0.3,87.5%,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40:00,0
8,Michael_Lichaa_3,68,3,1039,9,Hooker,04:00,0,0,0,0,0,0,0,3,1,11,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,3,4,3,100%,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04:00,0
9,James_Graham_3,1970,3,1039,10,Prop,49:00,0,0,0,0,0,0,0,48,22,197,33,63,0,0,0,0,1,16,0,0,0,0,0,1,2,8,26,0.36,86.7%,26,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49:00,0
