,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Roger_Tuivasa-sheck_15,1675,15,1069,1,Fullback,80:00,4,1,0,0,0,0,0,70,24,281,83,67,1,0,0,0,8,0,0,0,3,16,0,2,3,14,38,0.58,75%,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
1,Daniel_Tupou_15,431,15,1069,2,Winger,80:00,0,0,0,0,0,0,0,36,14,117,10,39,0,0,0,0,4,0,0,0,1,13,0,2,0,1,18,0.07,100%,4,0,0,0,3,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
2,Michael_Jennings_15,1673,15,1069,3,Centre,80:00,0,0,0,0,0,0,0,23,11,91,0,24,0,0,0,0,3,0,0,0,0,0,0,0,1,6,16,0.55,90%,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80:00,0
3,Blake_Ferguson_15,487,15,1069,4,Centre,80:00,0,0,0,0,0,0,0,41,12,115,5,42,0,0,1,0,4,0,0,0,1,15,0,0,1,3,19,0.25,88.9%,16,1,1,0,0,1,34,1,0,1,0,0,0,0,1,0,1,0,0,0,80:00,0
4,Shaun_Kenny-dowall_15,1674,15,1069,5,Winger,80:00,12,3,0,0,0,0,0,65,16,178,8,48,1,0,0,0,6,1,0,0,1,10,0,1,0,3,21,0.19,40%,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80:00,0
5,James_Maloney_15,1676,15,1069,6,Five-Eighth,80:00,14,0,6,6,1,100%,0,66,9,120,0,20,2,1,1,0,2,0,0,0,0,0,0,0,4,13,27,1.44,100%,11,0,0,0,0,7,206,1,1,0,0,2,0,0,1,0,1,0,0,0,80:00,0
6,Jackson_Hastings_15,2160,15,1069,14,Halfback,80:00,0,0,0,0,0,0,0,41,2,23,0,1,0,3,2,0,0,0,0,0,0,0,0,0,3,27,38,13.5,81.5%,22,4,1,0,0,8,194,1,4,0,0,2,0,0,1,0,0,0,0,0,80:00,0
7,Sam_Moa_15,1678,15,1069,8,Prop,43:00,0,0,0,0,0,0,0,32,14,125,33,37,0,0,0,0,1,10,0,0,0,0,0,2,0,3,18,0.21,93.8%,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43:00,0
8,Jake_Friend_15,413,15,1069,9,Hooker,73:00,0,0,0,0,0,0,0,52,5,38,0,6,0,0,0,0,3,0,0,0,3,22,0,0,3,116,117,23.2,97.7%,43,1,0,0,0,2,26,0,0,2,0,0,0,0,0,0,1,0,0,0,73:00,0
9,Dylan_Napa_15,489,15,1069,10,Prop,47:00,0,0,0,0,0,0,0,38,11,92,19,30,0,0,0,0,2,10,0,0,0,0,0,0,0,2,13,0.18,100%,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47:00,0
10,Boyd_Cordner_15,409,15,1069,11,2nd Row,45:00,4,1,0,0,0,0,0,57,15,153,0,50,1,0,0,0,3,14,0,0,0,0,0,1,1,5,19,0.33,84%,21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45:00,0
11,Aidan_Guerra_15,1679,15,1069,12,2nd Row,80:00,0,0,0,0,0,0,0,39,10,124,0,52,0,0,0,0,1,10,0,0,0,0,0,0,0,1,12,0.1,92.9%,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
12,Mitchell_Aubusson_15,417,15,1069,17,Lock,80:00,0,0,0,0,0,0,0,49,8,79,0,27,1,0,0,0,1,8,0,0,0,0,0,1,2,0,9,0,100%,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
13,Siosiua_Taukeiaho_15,421,15,1069,13,Interchange,35:00,0,0,0,0,0,0,0,31,10,99,0,44,0,0,0,0,0,9,0,0,0,0,0,0,2,1,11,0.1,100%,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,35:00,0
14,Isaac_Liu_15,412,15,1069,15,Interchange,37:00,0,0,0,0,0,0,0,28,7,74,7,23,0,0,0,0,0,6,0,0,0,0,0,0,2,4,11,0.57,92%,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37:00,0
15,Kane_Evans_15,2090,15,1069,16,Interchange,33:00,4,1,0,0,0,0,0,61,4,35,0,9,1,1,1,0,5,4,0,0,0,0,0,2,0,0,4,0,95.2%,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33:00,0
16,Matt_Mcilwrick_15,2220,15,1069,22,Interchange,07:00,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,100%,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07:00,0
17,Brett_Morris_3,491,3,1069,1,Fullback,74:00,0,0,0,0,0,0,0,26,8,103,22,36,0,0,0,0,2,0,0,0,2,20,0,1,1,9,18,1.12,71.4%,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74:00,0
18,Curtis_Rona_3,2142,3,1069,2,Winger,80:00,4,1,0,0,0,0,0,24,11,98,20,36,1,0,0,0,1,0,0,0,3,20,0,2,1,2,16,0.18,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
19,Josh_Morris_3,492,3,1069,3,Centre,80:00,0,0,0,0,0,0,0,24,11,85,0,40,0,0,1,0,1,0,0,0,1,10,0,2,1,2,14,0.18,66.7%,4,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,80:00,0
