,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Cameron_Munster_7,175,7,1072,1,Fullback,80:00,0,0,0,0,0,0,0,62,26,226,45,93,0,1,0,0,7,0,0,0,4,57,0,1,3,9,39,0.35,75%,9,3,0,0,6,1,34,0,1,0,0,0,0,0,0,0,0,0,0,0,80:00,0
1,Marika_Koroibete_7,2181,7,1072,2,Winger,80:00,0,0,0,0,0,0,0,17,9,92,11,40,0,0,0,0,3,0,0,0,1,8,0,1,0,0,10,0,40%,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80:00,0
2,Will_Chambers_7,187,7,1072,3,Centre,80:00,0,0,0,0,0,0,0,24,12,97,5,23,0,0,0,0,0,0,0,0,0,0,0,2,0,1,12,0.08,92.9%,13,1,0,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,80:00,0
3,Kurt_Mann_7,2233,7,1072,4,Centre,80:00,0,0,0,0,0,0,0,15,8,90,0,44,0,0,0,0,0,1,0,0,1,18,0,0,0,3,14,0.38,75%,6,1,1,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
4,Matt_Duffie_7,1802,7,1072,5,Winger,80:00,0,0,0,0,0,0,0,19,12,134,8,56,1,0,0,0,1,0,0,0,4,41,0,0,0,12,24,1,57.1%,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
5,Blake_Green_7,2182,7,1072,6,Five-Eighth,80:00,0,0,0,0,0,0,0,28,5,43,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,16,26,3.2,88.5%,23,2,1,0,0,5,103,1,1,3,0,0,1,0,0,0,0,0,0,0,80:00,0
6,Cooper_Cronk_7,1806,7,1072,7,Halfback,80:00,4,1,0,0,0,0,0,64,12,69,0,4,1,1,1,0,4,0,0,0,0,0,0,0,3,33,52,2.75,83.3%,20,3,1,0,1,12,241,0,2,0,0,5,0,0,0,0,0,0,0,0,80:00,0
7,Jesse_Bromwich_7,164,7,1072,8,Prop,59:00,0,0,0,0,0,0,0,51,10,82,0,32,0,0,0,0,1,9,0,0,1,3,0,1,0,4,14,0.4,95.5%,42,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,59:00,0
8,Cameron_Smith_7,159,7,1072,9,Hooker,80:00,4,0,2,2,0,100%,0,65,8,48,0,10,0,1,1,0,0,0,0,0,8,48,0,1,5,102,104,12.75,94.2%,49,2,1,0,0,3,99,1,0,1,0,0,0,0,0,0,1,0,0,0,80:00,0
9,Jordan_Mclean_7,1994,7,1072,17,Prop,36:00,0,0,0,0,0,0,0,29,8,62,8,27,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,100%,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36:00,0
10,Kevin_Proctor_7,1924,7,1072,11,2nd Row,48:00,0,0,0,0,0,0,0,29,7,65,0,25,0,0,0,0,0,7,0,0,0,0,0,0,0,2,9,0.29,92.3%,24,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48:00,0
11,Tohu_Harris_7,1808,7,1072,12,2nd Row,80:00,4,1,0,0,0,0,0,60,12,93,0,32,1,0,0,0,2,10,0,0,0,0,0,0,1,5,15,0.42,87.2%,41,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
12,Ryan_Hinchcliffe_7,1809,7,1072,13,Lock,48:00,0,0,0,0,0,0,0,33,5,42,0,17,0,0,0,0,0,5,0,0,0,0,0,0,2,2,7,0.4,88.6%,39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,48:00,0
13,Tim_Glasby_7,541,7,1072,10,Interchange,35:00,0,0,0,0,0,0,0,27,8,68,14,20,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,100%,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35:00,0
14,Kenneath_Bromwich_7,168,7,1072,14,Interchange,32:00,0,0,0,0,0,0,0,22,4,34,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,4,8,1,91.3%,21,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32:00,0
15,Dale_Finucane_7,161,7,1072,15,Interchange,32:00,0,0,0,0,0,0,0,27,11,101,19,38,0,0,0,0,1,10,0,0,0,0,0,0,0,0,12,0,93.8%,15,1,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,32:00,0
16,Nelson_Asofa-solomona_7,169,7,1072,16,Interchange,30:00,0,0,0,0,0,0,0,22,8,68,17,31,0,0,0,0,0,6,0,0,0,0,0,1,0,0,8,0,90%,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:00,0
17,Lachlan_Coote_10,595,10,1072,1,Fullback,80:00,0,0,0,0,0,0,0,34,11,87,31,29,0,0,0,0,4,0,0,0,0,0,0,0,1,27,39,2.45,75%,6,2,0,0,5,4,152,0,2,0,0,0,0,0,0,0,0,0,0,0,80:00,0
