,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,William_Zillman_5,1840,5,1344,1,Fullback,80:00,8,2,0,0,0,0,0,1,16,109,3,28,1,0,0,0,2,0,0,0,2,9,0,2,0,22,41,1.38,100%,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
1,Kevin_Gordon_5,1841,5,1344,2,Winger,80:00,0,0,0,0,0,0,0,2,11,144,83,36,0,0,0,0,7,1,0,0,2,16,0,0,0,1,15,0.09,60%,3,2,0,0,5,1,8,0,0,1,0,0,0,0,1,0,0,0,0,0,80:00,0
2,Brad_Takairangi_5,1842,5,1344,3,Centre,80:00,0,0,0,0,0,0,0,0,11,105,0,24,1,0,0,0,2,0,0,0,2,25,0,2,0,9,20,0.82,75%,3,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
3,Jamal_Idris_5,1843,5,1344,4,Centre,80:00,0,0,0,0,0,0,0,1,12,92,0,47,0,2,0,0,6,0,0,0,2,8,0,1,0,6,17,0.5,89.5%,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
4,David_Mead_5,1844,5,1344,5,Winger,03:00,0,0,0,0,0,0,0,0,13,147,20,48,1,0,1,0,1,0,0,0,4,30,0,1,1,2,17,0.15,25%,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03:00,0
5,Aidan_Sezer_5,1845,5,1344,6,Five-Eighth,80:00,7,0,2,2,1,100%,1,0,18,130,0,27,0,0,0,0,4,0,0,0,0,0,0,2,1,24,49,1.33,100%,9,0,0,0,2,11,323,0,3,0,0,5,1,0,0,0,0,0,0,0,80:00,0
6,Albert_Kelly_5,1846,5,1344,7,Halfback,80:00,0,0,0,0,0,0,0,0,12,98,0,18,0,0,0,0,2,0,0,0,0,0,0,1,0,23,37,1.92,89.3%,25,2,1,0,0,5,84,0,1,2,0,1,1,0,0,0,0,0,0,0,80:00,0
7,Luke_Bailey_5,1854,5,1344,8,Prop,63:00,0,0,0,0,0,0,0,1,14,146,18,51,0,0,0,0,0,13,0,0,0,0,0,0,1,4,18,0.29,100%,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63:00,0
8,Beau_Falloon_5,1855,5,1344,9,Hooker,24:00,0,0,0,0,0,0,0,0,10,68,0,24,0,0,0,0,2,2,0,0,7,53,0,0,1,72,75,7.2,93.3%,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24:00,0
9,Nate_Myles_5,1849,5,1344,13,Prop,73:00,0,0,0,0,0,0,0,1,18,157,16,46,0,0,0,0,0,14,0,0,0,0,0,2,0,6,22,0.33,93%,40,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73:00,0
10,Greg_Bird_5,1850,5,1344,11,2nd Row,80:00,0,0,0,0,0,0,0,0,21,199,0,70,0,1,1,0,4,19,0,0,0,0,0,2,0,3,22,0.14,88.9%,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80:00,0
11,Mark_Minichiello_5,1960,5,1344,12,2nd Row,47:00,0,0,0,0,0,0,0,0,9,85,0,29,0,0,0,0,0,9,0,0,0,0,0,0,0,1,10,0.11,87.5%,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47:00,0
12,Ashley_Harrison_5,1852,5,1344,22,Lock,62:00,0,0,0,0,0,0,0,1,17,124,0,33,0,0,0,0,0,14,0,0,0,0,0,1,0,10,24,0.59,97.3%,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,62:00,0
13,Luke_Douglas_5,1847,5,1344,10,Interchange,48:00,0,0,0,0,0,0,0,2,8,80,24,26,0,0,0,0,0,6,0,0,0,0,0,0,0,6,13,0.75,97.4%,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48:00,0
14,Dave_Taylor_5,1853,5,1344,14,Interchange,42:00,0,0,0,0,0,0,0,0,6,65,0,33,0,0,0,0,2,6,0,0,0,0,0,2,0,0,7,0,92.6%,25,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42:00,0
15,Ryan_James_5,557,5,1344,15,Interchange,17:00,0,0,0,0,0,0,0,0,4,31,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,2,6,0.5,100%,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:00,0
16,Sam_Irwin_5,1961,5,1344,17,Interchange,29:00,0,0,0,0,0,0,0,0,3,18,0,12,0,0,0,0,1,1,0,0,2,14,0,0,0,30,28,10,95.5%,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29:00,0
17,Adam_Quinlan_14,1985,14,1344,21,Fullback,80:00,0,0,0,0,0,0,0,1,8,80,30,26,0,1,1,0,0,0,0,0,0,0,0,1,0,6,14,0.75,71.4%,5,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
18,Jason_Nightingale_14,482,14,1344,1,Winger,80:00,8,2,0,0,0,0,0,0,11,106,44,18,0,0,0,0,5,0,0,0,0,0,0,0,0,2,13,0.18,100%,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
19,Chase_Stanley_14,1816,14,1344,3,Centre,80:00,0,0,0,1,0,0,0,2,9,61,0,30,0,0,0,0,1,1,0,0,1,9,0,0,0,2,11,0.22,80%,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80:00,0
20,Matt_Prior_14,1826,14,1344,15,Centre,80:00,0,0,0,0,0,0,0,1,12,73,0,23,0,0,0,0,3,1,0,0,0,0,0,0,0,2,15,0.17,81.3%,26,3,3,0,0,1,17,1,0,1,0,0,0,0,1,0,0,0,0,0,80:00,0
21,Daniel_Vidot_14,1913,14,1344,5,Winger,80:00,4,1,0,0,0,0,0,0,15,166,0,76,1,0,0,0,4,4,0,0,0,0,0,0,0,2,21,0.13,100%,7,0,0,0,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
22,Jamie_Soward_14,1818,14,1344,6,Five-Eighth,80:00,2,0,1,2,0,50%,0,0,5,37,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,35,51,7,63.6%,7,4,0,0,1,14,426,0,7,0,1,1,1,0,0,0,1,0,0,0,80:00,0
23,Nathan_Fien_14,1819,14,1344,7,Halfback,80:00,0,0,0,0,0,0,0,0,8,52,0,9,0,0,1,0,1,0,0,0,0,0,0,0,1,41,47,5.13,79.3%,23,4,2,0,0,4,87,0,0,1,0,1,0,0,1,0,1,0,0,0,80:00,0
