,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Matt_Moylan_12,1966,12,491,1,Fullback,80:00,0,0,0,0,0,0,0,24,14,111,20,18,0,1,1,0,0,0,9,3.62s,0,0,1,1,7,22,38,1.57,100%,5,0,0,0,1,3,14,0,0,2,0,1,0,1,1,0,0,0,0,0,80:00,0
1,Dean_Whare_12,318,12,491,2,Winger,80:00,0,0,0,0,0,0,0,13,6,58,0,15,0,0,0,0,0,0,4,2.96s,0,0,0,0,0,5,9,0.83,73.7%,14,2,3,0,0,1,13,0,0,1,0,0,0,1,1,0,0,0,0,0,80:00,0
2,Waqa_Blake_12,326,12,491,3,Centre,80:00,0,0,0,0,0,0,0,15,10,80,38,20,0,0,0,0,2,1,10,3.06s,1,4,0,0,2,1,13,0.1,100%,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
3,Tyrone_Peachey_12,543,12,491,4,Centre,80:00,4,1,0,0,0,0,0,53,17,170,0,40,1,0,0,0,6,0,14,3.43s,8,94,0,1,2,4,19,0.24,75%,9,2,1,0,0,1,22,0,0,0,0,0,0,0,0,0,1,0,0,0,80:00,0
4,Dallin_Watene-zelezniak_12,316,12,491,21,Winger,80:00,0,0,0,0,0,0,0,24,15,120,47,36,0,0,0,0,4,0,13,3.19s,0,0,0,0,0,0,17,0,77.8%,7,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,80:00,0
5,Te_Martin_12,2071,12,491,6,Five-Eighth,80:00,0,0,0,0,0,0,0,32,9,52,0,12,0,0,0,0,1,0,3,4.23s,0,0,0,0,4,15,23,1.67,87.5%,35,4,1,0,0,2,35,0,0,0,0,1,0,1,0,0,1,0,0,0,80:00,0
6,Nathan_Cleary_12,324,12,491,7,Halfback,80:00,8,0,1,1,3,100%,0,51,8,76,0,8,1,0,0,0,1,0,4,2.31s,0,0,0,1,6,20,36,2.5,83.3%,15,1,2,0,0,10,319,0,5,0,0,0,0,0,0,0,1,0,0,0,80:00,0
7,James_Tamou_12,330,12,491,8,Prop,49:00,0,0,0,0,0,0,0,40,13,117,14,48,0,0,0,0,1,12,11,3.71s,0,0,0,0,1,0,13,0,94.4%,34,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,18:31,31:01
8,Peter_Wallace_12,544,12,491,9,Hooker,80:00,0,0,0,0,0,0,0,52,3,23,0,5,0,0,0,0,1,1,2,2.22s,2,19,0,1,1,113,117,37.67,93.9%,46,3,0,0,0,2,114,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
9,Reagan_Campbell-gillard_12,335,12,491,10,Prop,49:00,0,0,0,0,0,0,0,29,11,101,16,38,0,0,0,0,1,10,11,4.12s,0,0,0,0,0,2,14,0.18,82.4%,28,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29:59,19:00
10,James_Fisher-harris_12,329,12,491,14,2nd Row,22:00,0,0,0,0,0,0,0,11,4,27,0,10,0,0,0,0,0,4,3,3.33s,0,0,0,1,0,0,4,0,100%,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21:23,0
11,Isaah_Yeo_12,545,12,491,12,2nd Row,80:00,0,0,0,0,0,0,0,37,11,96,0,32,0,0,0,0,0,11,10,3.3s,0,0,0,1,1,1,12,0.09,96.8%,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80:00,0
12,Trent_Merrin_12,546,12,491,13,Lock,76:00,0,0,0,0,0,0,0,63,16,154,0,54,0,0,0,0,2,16,15,3.27s,0,0,0,0,2,0,17,0,91.7%,44,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75:43,0
13,Leilani_Latu_12,2073,12,491,15,Interchange,46:00,0,0,0,0,0,0,0,26,5,46,11,13,0,0,0,0,0,3,4,3.25s,0,0,0,0,0,2,7,0.4,93.3%,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31:04,15:42
14,Viliame_Kikau_12,342,12,491,16,Interchange,19:00,0,0,0,0,0,0,0,19,8,73,0,32,0,0,0,0,2,8,8,2.82s,0,0,0,0,0,0,9,0,88.9%,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14:43,04:17
15,Sitaleki_Akauola_12,2116,12,491,17,Interchange,31:00,0,0,0,0,0,0,0,14,4,41,0,17,0,0,0,0,0,4,3,3.15s,0,0,0,0,0,0,4,0,87.5%,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:17,0
16,Peta_Hiku_12,2070,12,491,20,Interchange,27:00,0,0,0,0,0,0,0,17,6,59,0,25,0,0,0,0,0,0,6,4.12s,0,0,0,0,1,1,8,0.17,92.3%,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:19,0
17,Michael_Gordon_15,2089,15,491,1,Fullback,80:00,10,2,1,3,0,33.33%,0,55,11,120,37,24,1,0,0,0,5,0,7,3.71s,1,13,0,0,1,13,23,1.18,83.3%,5,0,1,0,1,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,80:00,0
18,Daniel_Tupou_15,431,15,491,2,Winger,80:00,0,0,0,0,0,0,0,29,17,121,16,50,0,0,0,0,4,1,14,3.33s,2,23,0,3,1,4,23,0.24,50%,2,2,0,0,3,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,80:00,0
19,Latrell_Mitchell_15,486,15,491,3,Centre,80:00,4,1,0,0,0,0,0,34,13,126,0,35,1,0,0,0,1,0,8,3.43s,0,0,0,2,2,6,18,0.46,100%,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,80:00,0
20,Joseph_Manu_15,433,15,491,4,Centre,80:00,0,0,0,0,0,0,0,14,7,46,0,19,0,0,0,0,1,0,7,3.71s,0,0,0,0,0,0,7,0,84.6%,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
