,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Jack_Wighton_2,40,2,585,1,Fullback,80:00,4,1,0,0,0,0,0,34,16,119,32,30,1,0,0,0,3,1,13,3.09s,1,0,0,0,1,5,21,0.31,42.9%,3,2,2,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
1,Nick_Cotric_2,45,2,585,2,Winger,80:00,4,1,0,0,0,0,0,29,9,147,11,10,0,0,0,0,2,1,8,3.4s,0,0,0,0,0,2,12,0.22,50%,2,2,0,0,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
2,Jarrod_Croker_2,41,2,585,3,Centre,80:00,8,1,2,4,0,50%,0,48,13,128,0,28,1,0,0,0,4,0,7,3.27s,1,12,0,1,1,8,19,0.62,83.3%,10,2,0,0,0,2,57,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
3,Joseph_Leilua_2,43,2,585,4,Centre,80:00,4,1,0,0,0,0,0,31,10,65,0,17,1,1,0,0,1,1,5,3.88s,2,3,0,1,0,10,16,1,80%,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80:00,0
4,Jordan_Rapana_2,42,2,585,5,Winger,80:00,0,0,0,0,0,0,0,48,17,173,15,50,1,0,0,0,7,0,13,2.93s,4,32,0,3,1,8,28,0.47,66.7%,4,2,0,0,2,1,6,0,0,1,0,0,0,1,1,0,0,0,0,0,80:00,0
5,Blake_Austin_2,560,2,585,6,Five-Eighth,80:00,0,0,0,0,0,0,0,24,5,83,0,14,1,0,0,0,3,0,2,2.58s,0,0,0,1,2,10,14,2,65%,13,4,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,80:00,0
6,Aidan_Sezer_2,33,2,585,7,Halfback,80:00,0,0,0,0,0,0,0,12,4,42,0,8,0,0,0,0,1,0,1,3.52s,0,0,0,0,2,34,44,8.5,61.5%,8,5,0,0,0,8,198,0,2,2,0,1,1,1,1,0,0,0,0,0,80:00,0
7,Junior_Paulo_2,564,2,585,8,Prop,59:00,0,0,0,0,0,0,0,53,13,115,12,42,0,0,0,0,6,10,10,3.22s,0,0,0,1,0,7,19,0.54,88.9%,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:07,26:31
8,Josh_Hodgson_2,55,2,585,9,Hooker,80:00,0,0,0,0,0,0,0,32,7,62,0,8,0,0,0,0,0,3,2,3.4s,4,40,0,0,0,59,67,8.43,90.9%,40,4,0,0,0,2,83,0,0,0,0,0,0,3,1,0,2,0,0,0,80:00,0
9,Shannon_Boyd_2,2078,2,585,10,Prop,46:00,0,0,0,0,0,0,0,37,9,99,7,40,0,0,0,0,1,8,9,2.97s,0,0,0,0,0,1,10,0.11,90%,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25:31,20:20
10,Josh_Papalii_2,56,2,585,11,2nd Row,80:00,0,0,0,0,0,0,0,47,11,106,0,43,0,1,1,0,1,11,8,3.39s,0,0,0,3,0,3,14,0.27,89.3%,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
11,Elliott_Whitehead_2,563,2,585,12,2nd Row,80:00,0,0,0,0,0,0,0,36,9,93,8,45,0,0,0,0,0,8,9,3.1s,0,0,0,0,1,7,16,0.78,84.1%,37,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
12,Luke_Bateman_2,58,2,585,15,Lock,29:00,0,0,0,0,0,0,0,19,5,56,0,25,0,0,0,0,2,5,4,3.22s,0,0,0,0,0,0,5,0,76.2%,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29:22,0
13,Iosia_Soliola_2,50,2,585,13,Interchange,31:00,0,0,0,0,0,0,0,24,6,68,13,23,0,0,0,0,1,5,6,2.38s,0,0,0,0,0,1,7,0.17,88.5%,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30:57,0
14,Kurt_Baptiste_2,2146,2,585,14,Interchange,20:00,0,0,0,0,0,0,0,17,2,12,0,0,0,0,0,0,1,0,1,3.28s,2,12,0,0,0,19,20,9.5,92.3%,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:39,0
15,Clay_Priest_2,2077,2,585,16,Interchange,21:00,0,0,0,0,0,0,0,21,2,15,0,3,0,0,0,0,0,2,2,2.94s,0,0,0,0,0,0,2,0,100%,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21:22,0
16,Joseph_Tapine_2,54,2,585,17,Interchange,34:00,0,0,0,0,0,0,0,27,8,71,0,20,0,0,0,0,1,8,8,3.37s,0,0,0,0,0,0,8,0,95%,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25:47,08:22
17,Jordan_Kahu_1,497,1,585,5,Fullback,80:00,10,0,4,5,1,83.33%,0,30,11,106,50,26,0,0,0,0,3,1,10,3.31s,0,0,0,0,0,12,22,1.09,70%,7,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
18,Corey_Oates_1,20,1,585,2,Winger,80:00,4,1,0,0,0,0,0,46,14,164,31,53,1,0,0,0,3,0,12,3.11s,0,0,0,1,0,0,14,0,100%,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
19,James_Roberts_1,27,1,585,3,Centre,80:00,0,0,0,0,0,0,0,29,13,126,0,44,0,0,0,0,4,1,11,2.93s,3,48,0,1,1,4,17,0.31,71.4%,10,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,80:00,0
20,Tautau_Moga_1,2054,1,585,4,Centre,80:00,0,0,0,0,0,0,0,27,8,60,0,28,0,0,0,0,4,0,7,2.97s,0,0,0,1,0,3,12,0.38,86.7%,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80:00,0
21,David_Mead_1,2364,1,585,21,Winger,80:00,0,0,0,0,0,0,0,14,12,113,19,37,0,0,0,0,2,0,10,3.23s,0,0,0,0,0,1,13,0.08,57.1%,4,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,80:00,0
22,Benji_Marshall_1,2117,1,585,6,Five-Eighth,80:00,0,0,0,0,0,0,0,61,12,82,8,5,0,2,2,0,9,0,5,3.63s,2,16,0,1,2,39,52,3.25,81.8%,9,2,0,0,0,6,99,0,2,3,0,0,0,0,0,0,0,0,0,0,80:00,0
