,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Billy_Slater_7,568,7,664,1,Fullback,80:00,4,1,0,0,0,0,0,31,16,116,46,21,1,0,0,0,2,0,10,4.01s,6,45,0,1,3,22,38,1.38,33.3%,1,2,0,0,5,2,15,0,0,1,0,0,0,1,1,0,0,0,0,0,80:00,0
1,Suliasi_Vunivalu_7,185,7,664,2,Winger,80:00,0,0,0,0,0,0,0,15,13,106,7,41,0,0,0,0,2,0,10,4.66s,2,13,0,1,0,4,18,0.31,100%,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,80:00,0
2,Will_Chambers_7,187,7,664,3,Centre,80:00,0,0,0,0,0,0,0,46,16,138,7,28,1,1,0,0,3,1,12,3.74s,5,47,0,1,2,5,18,0.31,94.1%,16,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80:00,0
3,Curtis_Scott_7,177,7,664,4,Centre,80:00,0,0,0,0,0,0,0,32,9,95,0,24,1,1,1,0,3,2,7,3.35s,0,0,0,0,0,4,12,0.44,90%,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80:00,0
4,Josh_Addo-carr_7,179,7,664,5,Winger,80:00,4,1,0,0,0,0,0,45,11,96,27,6,2,1,1,0,3,0,7,3.05s,2,10,0,1,0,2,14,0.18,85.7%,6,1,0,0,2,1,9,0,0,1,0,0,0,1,0,0,1,0,0,0,80:00,0
5,Cameron_Munster_7,175,7,664,6,Five-Eighth,70:00,0,0,0,0,0,0,0,45,10,55,15,8,1,0,0,0,7,0,7,3.61s,2,14,0,0,3,11,22,1.1,91.7%,22,1,1,0,1,3,78,0,1,1,0,0,1,1,0,0,1,0,1,0,70:00,0
6,Cooper_Cronk_7,1806,7,664,7,Halfback,80:00,0,0,0,0,0,0,0,53,18,110,0,16,1,3,0,0,3,0,5,3.98s,0,0,0,0,3,23,38,1.28,93.3%,14,1,0,0,0,9,235,0,2,0,0,0,0,0,0,0,0,0,0,0,80:00,0
7,Jesse_Bromwich_7,164,7,664,8,Prop,55:00,0,0,0,0,0,0,0,42,13,119,34,43,0,0,0,0,2,10,12,3.58s,0,0,0,1,0,2,15,0.15,88.9%,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:53,21:51
8,Cameron_Smith_7,159,7,664,9,Hooker,80:00,6,0,2,3,1,75%,0,53,4,30,0,3,0,0,0,0,0,0,1,2.36s,3,29,0,0,4,101,99,25.25,95.5%,42,2,0,0,0,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
9,Jordan_Mclean_7,1994,7,664,10,Prop,37:00,0,0,0,0,0,0,0,45,13,118,0,40,1,1,0,0,5,13,10,3.32s,0,0,0,1,0,0,13,0,88.2%,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19:24,11:46
10,Felise_Kaufusi_7,162,7,664,11,2nd Row,80:00,0,0,0,0,0,0,0,41,11,106,0,27,1,1,0,0,0,11,7,3.28s,0,0,0,3,1,1,12,0.09,86.2%,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
11,Tohu_Harris_7,1808,7,664,12,2nd Row,80:00,0,0,0,0,0,0,0,51,11,73,0,24,0,0,0,0,2,10,10,3.74s,0,0,0,0,2,4,14,0.36,100%,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80:00,0
12,Dale_Finucane_7,161,7,664,13,Lock,44:00,0,0,0,0,0,0,0,45,11,93,0,29,0,0,0,0,1,10,10,3.72s,0,0,0,0,1,2,12,0.18,100%,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:59,10:44
13,Kenneath_Bromwich_7,168,7,664,14,Interchange,34:00,4,1,0,0,0,0,0,36,9,67,0,17,0,0,0,0,2,9,7,3.34s,0,0,0,0,2,2,11,0.22,90.9%,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33:47,0
14,Nelson_Asofa-solomona_7,169,7,664,15,Interchange,25:00,0,0,0,0,0,0,0,23,8,57,0,15,0,0,1,0,2,8,6,3.31s,0,0,0,1,0,1,9,0.12,100%,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25:37,0
15,Tim_Glasby_7,541,7,664,16,Interchange,33:00,0,0,0,0,0,0,0,23,10,74,19,27,0,0,0,0,0,8,7,3.04s,0,0,0,1,1,0,10,0,94.7%,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26:23,06:58
16,Slade_Griffin_7,1813,7,664,17,Interchange,15:00,0,0,0,0,0,0,0,11,3,27,0,10,0,0,0,0,0,3,3,2.33s,0,0,0,0,1,0,3,0,100%,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14:40,0
17,Will_Smith_11,287,11,664,1,Fullback,80:00,4,1,0,0,0,0,0,50,17,156,48,30,1,0,0,0,4,0,14,3.68s,1,5,0,0,2,4,21,0,70.6%,12,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Semi_Radradra_11,2030,11,664,2,Winger,80:00,4,1,0,0,0,0,0,16,12,95,19,22,0,0,0,0,0,0,10,3.75s,0,0,0,0,0,9,20,1,71.4%,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19,Michael_Jennings_11,285,11,664,3,Centre,80:00,0,0,0,0,0,0,0,19,4,35,0,8,0,0,0,0,1,1,2,2.2s,0,0,0,0,1,7,7,2,81%,17,2,2,0,0,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,Brad_Takairangi_11,293,11,664,4,Centre,80:00,0,0,0,0,0,0,0,16,7,55,0,20,0,0,0,0,1,1,5,2.97s,1,5,0,1,3,11,20,2,83.3%,10,1,1,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
