,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Brendan_Elliot_8,2108,8,490,1,Fullback,60:00,0,0,0,0,0,0,0,26,9,52,29,11,0,0,0,0,4,0,8,3.68s,1,2,0,0,2,8,18,0.89,83.3%,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60:00,0
1,Ken_Sio_8,591,8,490,2,Winger,80:00,4,1,0,0,0,0,0,21,12,113,18,40,0,0,0,0,0,0,12,3.7s,2,21,0,0,0,2,16,0.17,100%,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
2,Dane_Gagai_8,1858,8,490,3,Centre,80:00,0,0,0,0,0,0,0,38,12,115,19,31,0,0,0,0,6,0,10,3.81s,0,0,0,1,1,4,15,0.33,78.9%,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80:00,0
3,Peter_Mata'utia_8,2101,8,490,4,Centre,80:00,4,1,0,0,0,0,0,27,12,86,0,18,1,0,0,0,1,1,7,5.14s,1,11,0,1,1,5,16,0.42,80%,12,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,80:00,0
4,Nathan_Ross_8,211,8,490,5,Winger,80:00,0,0,0,0,0,0,0,23,15,153,16,41,0,0,0,0,2,0,14,3.23s,2,20,0,0,2,1,17,0.07,100%,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
5,Brock_Lamb_8,504,8,490,6,Five-Eighth,80:00,2,0,1,1,0,100%,0,41,7,27,0,3,0,1,0,0,1,0,5,4.27s,1,2,0,1,6,28,44,4,94.1%,16,1,0,0,2,9,297,0,1,1,0,1,0,0,0,0,0,0,0,0,80:00,0
6,Trent_Hodkinson_8,2102,8,490,7,Halfback,69:00,8,1,1,2,1,66.67%,0,22,2,12,0,0,1,0,0,0,3,0,1,4.6s,0,0,0,0,1,33,40,16.5,75%,15,5,0,0,1,3,77,0,0,1,0,1,1,2,0,0,2,0,1,0,69:00,0
7,Daniel_Saifiti_8,190,8,490,8,Prop,55:00,0,0,0,0,0,0,0,40,14,124,0,49,0,0,0,0,1,14,13,3.87s,0,0,0,1,0,1,15,0.07,96.2%,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:18,24:14
8,Danny_Levi_8,191,8,490,9,Hooker,80:00,0,0,0,0,0,0,0,28,2,27,0,8,0,0,0,0,1,0,2,2.9s,2,27,0,0,4,82,82,41,93.5%,29,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,50:24,24:14
9,Josh_Starling_8,2103,8,490,10,Prop,43:00,0,0,0,0,0,0,0,31,7,61,0,27,0,0,0,0,0,7,5,3.63s,0,0,0,2,0,1,8,0.14,96.7%,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21:23,19:09
