,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Gerard_Beale_4,2050,4,471,1,Fullback,80:00,4,1,0,0,0,0,0,43,10,88,49,17,1,0,0,0,4,0,8,2.98s,0,0,0,0,2,12,20,1.2,80%,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
1,Sosaia_Feki_4,97,4,471,2,Winger,80:00,0,0,0,0,0,0,0,15,12,102,0,37,0,0,0,0,1,0,11,3.06s,1,12,0,0,0,0,12,0,80%,4,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
2,Jack_Bird_4,2051,4,471,3,Centre,80:00,0,0,0,0,0,0,0,24,13,106,0,43,0,1,1,0,0,0,12,3.81s,0,0,0,1,1,5,17,0.38,80%,12,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80:00,0
3,Ricky_Leutele_4,471,4,471,4,Centre,80:00,4,1,0,0,0,0,0,44,9,85,0,24,1,0,0,0,5,0,6,2.94s,1,10,0,0,1,6,14,0.67,82.6%,19,2,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,80:00,0
4,Edrick_Lee_4,581,4,471,5,Winger,80:00,0,0,0,0,0,0,0,8,8,87,26,30,0,0,0,0,0,0,4,3.15s,0,0,0,0,0,2,11,0.25,66.7%,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
5,James_Maloney_4,2052,4,471,6,Five-Eighth,80:00,10,1,3,3,0,100%,0,31,8,52,0,11,0,0,0,0,2,0,3,2.99s,0,0,0,0,4,32,42,4,61.5%,16,7,3,0,0,6,132,0,2,1,0,2,0,0,0,0,1,0,0,0,80:00,0
6,Chad_Townsend_4,89,4,471,7,Halfback,80:00,0,0,0,0,0,0,0,36,8,65,0,2,1,0,1,0,1,0,1,3.24s,0,0,0,1,12,44,52,5.5,78.3%,18,4,1,0,0,6,160,0,0,1,0,2,0,0,0,0,1,0,0,0,80:00,0
7,Andrew_Fifita_4,103,4,471,8,Prop,57:00,0,0,0,0,0,0,0,55,17,163,0,50,0,0,0,0,2,16,11,2.71s,0,0,0,3,3,1,17,0.06,94.3%,33,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,31:07,26:48
8,Jayden_Brailey_4,473,4,471,9,Hooker,59:00,0,0,0,0,0,0,0,38,1,15,0,1,0,0,0,0,0,0,1,2.36s,1,15,0,0,3,65,66,65,92.9%,39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59:28,0
9,Matt_Prior_4,474,4,471,10,Prop,42:00,0,0,0,0,0,0,0,33,10,95,15,32,0,0,0,0,2,8,9,3.65s,0,0,0,0,3,1,10,0.1,82.4%,28,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25:52,15:44
10,Luke_Lewis_4,582,4,471,11,2nd Row,78:00,0,0,0,0,0,0,0,46,11,98,12,20,0,0,0,0,3,7,7,3.03s,1,4,0,0,3,7,18,0.64,87%,40,4,2,0,1,1,31,0,0,1,0,0,0,2,1,0,1,0,0,0,77:42,0
11,Wade_Graham_4,476,4,471,12,2nd Row,80:00,0,0,0,0,0,0,0,44,10,104,0,46,0,0,0,0,3,8,8,2.64s,2,16,0,2,0,5,16,0.5,82.8%,24,3,2,0,0,1,12,0,0,1,0,0,0,0,0,0,1,0,0,0,80:00,0
