,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Roger_Tuivasa-sheck_15,1675,15,963,1,Fullback,80:00,0,0,0,0,0,0,0,73,24,270,83,86,1,1,1,0,9,0,0,0,0,0,0,2,2,13,36,0.54,50%,1,0,1,0,3,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
1,Daniel_Tupou_15,431,15,963,2,Winger,80:00,4,1,0,0,0,0,0,33,16,128,19,64,1,0,0,0,3,0,0,0,0,0,0,0,0,1,18,0.06,71.4%,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80:00,0
2,Michael_Jennings_15,1673,15,963,3,Centre,80:00,0,0,0,0,0,0,0,26,9,81,0,26,0,0,0,0,2,1,0,0,0,0,0,0,1,6,14,0.67,88.9%,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80:00,0
3,Mitchell_Aubusson_15,417,15,963,4,Centre,80:00,4,1,0,0,0,0,0,57,10,98,0,40,1,2,2,0,4,0,0,0,0,0,0,0,0,4,13,0.4,87.5%,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80:00,0
4,Shaun_Kenny-dowall_15,1674,15,963,5,Winger,80:00,8,2,0,0,0,0,0,66,18,193,64,59,2,0,0,0,5,4,0,0,0,0,0,3,1,1,20,0.06,50%,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
5,James_Maloney_15,1676,15,963,6,Five-Eighth,80:00,8,0,1,4,3,57.14%,0,44,9,77,0,17,0,1,1,0,0,0,0,0,0,0,0,0,5,25,35,2.78,87.5%,21,2,1,0,0,6,140,1,5,1,0,0,0,0,1,0,1,0,0,0,80:00,0
6,Mitchell_Pearce_15,1677,15,963,7,Halfback,74:00,0,0,0,0,0,0,0,45,13,73,0,19,0,1,0,0,2,0,0,0,1,3,0,5,0,31,49,2.38,91.7%,11,1,0,0,1,9,203,2,1,2,0,2,0,0,0,0,0,0,0,0,74:00,0
7,Jared_Waerea-hargreaves_15,414,15,963,8,Prop,53:00,0,0,0,0,0,0,0,53,17,188,0,90,0,0,0,0,2,17,0,0,0,0,0,2,0,2,19,0.12,100%,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53:00,0
8,Jake_Friend_15,413,15,963,9,Hooker,67:00,0,0,0,0,0,0,0,59,8,52,0,4,1,0,0,0,3,2,0,0,4,41,0,0,5,117,126,14.62,100%,40,0,0,0,0,4,99,0,0,2,0,0,0,0,0,0,2,0,0,0,67:00,0
9,Sam_Moa_15,1678,15,963,10,Prop,44:00,0,0,0,0,0,0,0,35,17,204,112,65,0,0,0,0,0,8,0,0,0,0,0,0,1,5,22,0.29,100%,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44:00,0
10,Boyd_Cordner_15,409,15,963,11,2nd Row,80:00,0,0,0,0,0,0,0,37,12,125,0,62,0,0,0,0,0,11,0,0,0,0,0,0,2,4,15,0.33,90%,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
11,Aidan_Guerra_15,1679,15,963,12,2nd Row,80:00,0,0,0,0,0,0,0,36,11,83,0,32,0,0,0,0,0,10,0,0,0,0,0,2,1,2,13,0.18,100%,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80:00,0
12,Isaac_Liu_15,412,15,963,13,Lock,45:00,0,0,0,0,0,0,0,25,10,101,0,41,0,0,0,0,0,9,0,0,0,0,0,0,1,3,12,0.3,100%,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45:00,0
13,Jackson_Hastings_15,2160,15,963,14,Interchange,19:00,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,100%,6,0,0,0,0,2,36,0,0,1,0,0,0,0,0,0,1,0,0,0,19:00,0
14,Siosiua_Taukeiaho_15,421,15,963,15,Interchange,35:00,0,0,0,0,0,0,0,32,9,102,0,49,0,0,0,0,2,8,0,0,0,0,0,0,0,2,10,0.22,100%,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35:00,0
15,Kane_Evans_15,2090,15,963,16,Interchange,29:00,0,0,0,0,0,0,0,30,11,108,13,49,0,0,0,0,2,10,0,0,0,0,0,1,3,1,12,0.09,100%,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:00,0
16,Dylan_Napa_15,489,15,963,17,Interchange,34:00,0,0,0,0,0,0,0,30,13,125,15,61,0,0,0,0,0,11,0,0,0,0,0,2,1,0,13,0,100%,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34:00,0
17,Cameron_Munster_7,175,7,963,21,Fullback,80:00,0,0,0,0,0,0,0,26,11,76,24,27,0,0,0,0,2,0,0,0,3,32,0,0,3,12,26,1.09,90.9%,10,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80:00,0
18,Mahe_Fonua_7,1804,7,963,2,Winger,80:00,0,0,0,0,0,0,0,23,11,84,6,38,0,0,0,0,2,0,0,0,1,6,0,1,0,3,18,0.27,85.7%,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
19,Will_Chambers_7,187,7,963,3,Centre,80:00,0,0,0,0,0,0,0,31,13,120,2,51,0,0,0,0,2,0,0,0,2,19,0,1,0,3,14,0.23,82.4%,14,2,1,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
20,Kurt_Mann_7,2233,7,963,4,Centre,80:00,0,0,0,0,0,0,0,15,7,69,0,36,0,0,0,0,0,0,0,0,2,26,0,1,1,2,8,0.29,76.5%,13,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,80:00,0
21,Marika_Koroibete_7,2181,7,963,5,Winger,80:00,0,0,0,0,0,0,0,7,10,93,16,32,0,0,0,0,0,0,0,0,2,17,0,0,1,3,11,0.3,57.1%,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
22,Blake_Green_7,2182,7,963,6,Five-Eighth,80:00,0,0,0,0,0,0,0,28,5,37,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,23,32,4.6,83.3%,25,3,2,0,0,4,122,0,1,0,0,1,0,0,0,0,0,0,0,0,80:00,0
23,Cooper_Cronk_7,1806,7,963,7,Halfback,80:00,0,0,0,0,0,0,0,39,5,22,10,7,0,0,0,0,0,0,0,0,0,0,0,0,3,24,38,4.8,88.5%,23,2,1,0,3,11,354,0,1,1,0,3,0,0,1,0,1,0,0,0,80:00,0
24,Jesse_Bromwich_7,164,7,963,8,Prop,54:00,0,0,0,0,0,0,0,39,11,91,22,32,0,0,0,0,0,8,0,0,0,0,0,0,0,2,13,0.18,89.5%,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54:00,0
25,Cameron_Smith_7,159,7,963,9,Hooker,73:00,2,0,0,0,1,100%,0,49,7,40,0,11,0,0,0,0,0,1,0,0,5,31,0,0,7,66,66,9.43,89.5%,51,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73:00,0
26,Tim_Glasby_7,541,7,963,10,Prop,40:00,0,0,0,0,0,0,0,32,4,32,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,1,5,0.25,93.9%,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40:00,0
27,Kevin_Proctor_7,1924,7,963,11,2nd Row,47:00,0,0,0,0,0,0,0,34,5,37,0,16,0,0,0,0,1,5,0,0,0,0,0,0,0,2,7,0.4,90.5%,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47:00,0
28,Tohu_Harris_7,1808,7,963,12,2nd Row,80:00,0,0,0,0,0,0,0,41,9,95,0,37,0,0,0,0,2,9,0,0,0,0,0,0,2,4,12,0.44,84.2%,32,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
29,Dale_Finucane_7,161,7,963,13,Lock,51:00,0,0,0,0,0,0,0,36,8,70,0,29,0,0,0,0,0,8,0,0,0,0,0,0,2,6,14,0.75,86%,37,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51:00,0
30,Ryan_Hinchcliffe_7,1809,7,963,14,Interchange,46:00,0,0,0,0,0,0,0,37,4,25,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3,10,15,2.5,88.1%,37,1,4,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,46:00,0
31,Kenneath_Bromwich_7,168,7,963,15,Interchange,38:00,0,0,0,0,0,0,0,34,9,78,0,19,0,0,0,0,0,8,0,0,0,0,0,1,1,3,12,0.33,89.7%,26,1,2,0,0,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,38:00,0
32,Dayne_Weston_7,2234,7,963,16,Interchange,19:00,0,0,0,0,0,0,0,11,3,18,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,92.3%,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19:00,0
33,Felise_Kaufusi_7,162,7,963,17,Interchange,31:00,0,0,0,0,0,0,0,21,5,48,0,23,0,0,0,0,0,5,0,0,0,0,0,1,0,0,5,0,82.6%,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:00,0
