,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Billy_Slater_Storm,568,7,168,1,Fullback,80.0,4,1,0,0,0,,0,33,15,94,25,24,1,0,0,0,3,0,5,2.9,1,5,0,2,5,32,47,2.13,0.625,5,3,0,0,3,2,21,0,0,1,0,0,0,2,2,0,0,0,0,0,80.0,,1
Suliasi_Vunivalu_Storm,185,7,168,2,Winger,80.0,8,2,0,0,0,,0,42,11,65,15,10,1,0,0,0,5,0,9,2.81,3,21,0,1,1,4,15,0.36,0.5,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Will_Chambers_Storm,187,7,168,3,Centre,80.0,0,0,0,0,0,,0,39,14,133,0,40,0,1,2,0,1,0,11,3.21,4,36,0,2,3,1,16,0.07,0.8,12,2,1,0,0,1,37,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,3
Curtis_Scott_Storm,177,7,168,4,Centre,80.0,0,0,0,0,0,,0,16,11,96,0,41,0,0,0,0,1,1,8,3.47,1,8,0,1,1,1,13,0.09,0.833,10,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,3
Josh_Addo-carr_Storm,179,7,168,5,Winger,80.0,0,0,0,0,0,,0,47,14,200,102,46,1,0,0,0,7,0,11,3.19,1,7,0,0,1,1,13,0.07,0.636,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Cameron_Munster_Storm,175,7,168,6,Five-Eighth,80.0,0,0,0,0,0,,0,42,18,143,9,45,0,2,1,0,0,0,7,3.34,0,0,0,1,16,32,50,1.78,0.774,24,5,2,0,0,7,139,0,5,1,0,0,0,2,2,1,0,0,0,0,80.0,,4
Jahrome_Hughes_Storm,178,7,168,7,Halfback,80.0,0,0,0,0,0,,0,31,8,68,0,24,0,1,0,0,3,0,4,4.25,0,0,0,1,8,20,29,2.5,0.7,21,9,0,0,0,3,54,1,1,1,0,0,0,0,0,0,0,0,0,0,80.0,,5
Jesse_Bromwich_Storm,164,7,168,8,Prop,52.0,0,0,0,0,0,,0,55,15,154,12,62,1,0,0,0,3,13,12,3.23,0,0,0,2,2,6,20,0.4,0.9,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.38,23.48,6
Cameron_Smith_Storm,159,7,168,9,Hooker,80.0,2,0,1,3,0,0.333,0,75,8,56,0,15,0,0,0,0,4,1,5,3.26,7,51,0,0,21,103,105,12.88,0.914,53,2,3,0,0,6,180,0,0,2,0,0,1,0,0,0,1,0,0,0,80.0,,7
Nelson_Asofa-solomona_Storm,169,7,168,10,Prop,49.0,0,0,0,0,0,,0,43,9,121,39,50,0,0,0,0,3,7,9,2.78,0,0,0,0,0,2,12,0.22,0.909,30,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,17.05,18.25,6
Felise_Kaufusi_Storm,162,7,168,11,2nd Row,80.0,0,0,0,0,0,,0,40,13,123,0,49,0,0,0,0,0,12,10,3.3,0,0,0,1,0,5,17,0.38,0.889,32,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,8
Joe_Stimson_Storm,165,7,168,17,2nd Row,67.0,0,0,0,0,0,,0,44,12,118,0,39,1,0,0,0,1,12,10,3.52,0,0,0,0,0,4,16,0.33,0.97,32,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,66.5,,8
Dale_Finucane_Storm,161,7,168,13,Lock,50.0,0,0,0,0,0,,0,38,13,138,0,50,0,0,0,0,1,12,11,3.46,0,0,0,0,3,5,17,0.38,0.875,28,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.27,19.47,9
Ryan_Hoffman_Storm,540,7,168,12,Interchange,8.0,0,0,0,0,0,,0,11,4,50,0,14,0,0,0,0,0,4,3,3.03,0,0,0,1,1,1,5,0.25,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14,,10
Kenneath_Bromwich_Storm,168,7,168,14,Interchange,32.0,0,0,0,0,0,,0,30,5,35,0,13,0,0,0,0,0,5,4,3.74,0,0,0,1,1,5,10,1,0.964,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.35,,10
Tim_Glasby_Storm,541,7,168,15,Interchange,39.0,0,0,0,0,0,,0,27,5,40,0,19,0,0,0,0,0,5,5,3.02,0,0,0,0,0,1,6,0.2,0.9,27,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39.07,,10
Christian_Welch_Storm,160,7,168,16,Interchange,20.0,0,0,0,0,0,,0,14,7,53,13,22,0,0,0,0,0,6,8,3.17,0,0,0,0,0,2,10,0.29,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.2,,10
Valentine_Holmes_Sharks,472,4,168,1,Fullback,80.0,8,1,2,3,0,0.667,0,63,19,173,83,48,2,0,0,0,5,0,12,3.19,1,16,0,3,4,6,25,0.32,0.4,2,2,1,0,7,2,16,1,1,1,0,0,0,1,0,0,0,0,0,0,80.0,,1
Josh_Dugan_Sharks,91,4,168,2,Winger,80.0,4,1,0,0,0,,0,40,12,115,0,42,1,0,0,0,5,2,8,3.58,1,12,0,2,0,3,17,0.25,0.6,3,2,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,80.0,,2
Jesse_Ramien_Sharks,576,4,168,3,Centre,80.0,0,0,0,0,0,,0,35,13,181,0,44,0,0,0,0,2,1,12,4.18,1,3,0,0,0,4,16,0.31,0.824,14,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,3
Ricky_Leutele_Sharks,471,4,168,4,Centre,80.0,0,0,0,0,0,,0,31,11,156,0,51,0,0,0,0,3,1,10,2.86,1,8,0,0,0,7,20,0.64,0.778,7,1,1,0,0,3,49,1,0,2,0,0,0,0,0,0,1,0,0,0,80.0,,3
Sosaia_Feki_Sharks,97,4,168,20,Winger,80.0,0,0,0,0,0,,0,31,10,118,43,31,0,1,1,0,4,1,9,3.43,2,8,0,0,1,1,10,0.1,0.6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Matt_Moylan_Sharks,94,4,168,6,Five-Eighth,80.0,0,0,0,0,0,,0,20,16,97,0,22,0,0,0,0,4,0,7,4.4,0,0,0,0,13,51,60,3.19,0.625,15,7,2,0,0,1,18,0,0,1,0,0,0,1,1,0,0,0,0,0,80.0,,4
Chad_Townsend_Sharks,89,4,168,7,Halfback,80.0,1,0,0,0,0,,1,46,9,54,0,18,0,0,0,0,3,0,5,2.92,0,0,1,0,9,38,54,4.22,0.758,25,3,5,0,0,10,297,0,1,2,0,0,0,1,0,0,2,0,0,0,80.0,,5
Andrew_Fifita_Sharks,103,4,168,8,Prop,48.0,0,0,0,0,0,,0,45,13,101,0,38,0,0,0,0,3,12,11,4.13,0,0,0,1,0,1,13,0.08,0.941,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,23.34,24.22,6
Jayden_Brailey_Sharks,473,4,168,9,Hooker,42.0,4,1,0,0,0,,0,50,1,12,0,0,1,0,0,0,4,0,0,,1,12,0,0,3,52,52,52,0.931,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.17,11.04,7
Matt_Prior_Sharks,474,4,168,10,Prop,30.0,0,0,0,0,0,,0,29,7,57,0,16,0,0,0,0,1,7,7,3.71,0,0,0,0,1,1,8,0.14,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.54,21.57,6
Luke_Lewis_Sharks,582,4,168,11,2nd Row,73.0,0,0,0,0,0,,0,38,13,118,0,43,0,0,0,0,3,11,12,4.04,1,9,0,0,2,4,17,0.31,0.8,28,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,72.42,,8
Wade_Graham_Sharks,476,4,168,12,2nd Row,38.0,0,0,0,0,0,,0,27,8,57,0,21,0,0,0,0,3,7,6,3.23,1,10,0,2,1,6,16,0.75,0.818,9,1,1,0,0,2,97,0,1,0,0,0,1,0,0,0,1,0,0,0,38.17,,8
Paul_Gallen_Sharks,477,4,168,13,Lock,69.0,0,0,0,0,0,,0,56,17,199,44,67,0,0,0,0,1,12,12,3.26,0,0,0,2,3,6,20,0.35,0.927,38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,58.03,10.29,9
Scott_Sorensen_Sharks,605,4,168,14,Interchange,42.0,0,0,0,0,0,,0,15,2,17,0,5,0,0,0,0,0,2,2,3.32,0,0,0,0,1,1,4,0.5,0.909,20,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,41.43,,10
James_Segeyaro_Sharks,479,4,168,15,Interchange,38.0,0,0,0,0,0,,0,13,2,19,0,6,0,0,0,0,0,0,2,2.76,2,19,0,0,4,45,46,22.5,0.889,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.39,0.03,10
