,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Michael_Gordon_Titans,117,5,128,1,Fullback,80.0,0,0,0,0,0,,0,21,20,168,69,56,0,0,0,0,3,0,14,3.12,1,12,0,0,1,16,36,0.8,0.429,3,3,1,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,1
Anthony_Don_Titans,112,5,128,2,Winger,80.0,0,0,0,0,0,,0,17,11,80,10,23,0,0,0,0,2,3,12,3.67,0,0,0,0,1,1,12,0.09,0.667,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Dale_Copley_Titans,115,5,128,3,Centre,68.0,0,0,0,0,0,,0,13,10,91,0,30,0,0,0,0,1,0,8,3.38,0,0,0,1,0,2,8,0.2,0.688,11,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,68.19,,3
Brenko_Lee_Titans,114,5,128,4,Centre,80.0,0,0,0,0,0,,0,20,12,104,0,36,0,0,0,0,2,1,12,3.67,0,0,0,0,0,1,13,0.08,0.75,12,4,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,80.0,,3
Phillip_Sami_Titans,118,5,128,5,Winger,80.0,0,0,0,0,0,,0,39,18,130,7,49,0,0,0,0,8,0,14,3.41,3,16,0,1,1,1,18,0.06,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Alexander_Brimson_Titans,111,5,128,6,Five-Eighth,80.0,0,0,0,0,0,,0,31,7,50,0,18,0,0,0,0,1,0,6,3.34,0,0,0,0,3,25,30,3.57,0.813,26,2,4,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,4
Ashley_Taylor_Titans,113,5,128,7,Halfback,80.0,0,0,0,0,0,,0,21,10,48,0,4,0,0,0,0,0,0,1,3.32,0,0,0,1,2,36,52,3.6,0.842,16,2,1,0,0,12,358,0,2,2,0,0,0,6,4,0,1,0,0,0,80.0,,5
Moeaki_Fotuaika_Titans,135,5,128,17,Prop,61.0,0,0,0,0,0,,0,50,11,104,21,43,0,0,0,0,1,10,9,3.74,0,0,0,1,0,0,11,0,0.953,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49.5,11.34,6
Nathan_Peats_Titans,556,5,128,9,Hooker,80.0,0,0,0,0,0,,0,50,9,70,0,17,0,0,0,0,2,7,7,3.82,2,21,0,0,4,40,45,4.44,0.86,49,5,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,80.0,,7
Ryan_James_Titans,557,5,128,10,Prop,80.0,0,0,0,0,0,,0,40,18,145,0,40,0,0,0,0,1,18,17,2.91,0,0,0,0,2,7,25,0.39,0.813,39,7,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,6
