,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Matthew_Dufty_Dragons,385,14,117,1,Fullback,80.0,8,2,0,0,0,,0,66,20,201,124,42,1,0,0,0,7,0,13,3.47,0,0,0,0,1,9,28,0.45,0.833,5,1,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,1
Nene_Macdonald_Dragons,481,14,117,2,Winger,80.0,0,0,0,0,0,,0,33,17,151,29,56,0,0,0,0,4,1,14,3.37,6,37,0,2,0,8,28,0.47,1.0,2,0,0,0,2,1,13,0,1,0,0,0,0,0,0,0,1,0,0,0,80.0,,2
Euan_Aitken_Dragons,378,14,117,3,Centre,80.0,4,1,0,0,0,,0,70,12,133,0,43,1,0,0,0,10,0,12,3.58,1,35,0,0,1,4,14,0.33,0.905,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Timoteo_Lafai_Dragons,388,14,117,4,Centre,80.0,0,0,0,0,0,,0,34,14,133,0,48,0,0,1,0,1,0,13,3.03,1,10,0,1,1,4,15,0.29,0.917,11,0,1,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,80.0,,3
Kurt_Mann_Dragons,484,14,117,5,Winger,80.0,0,0,0,0,0,,0,14,7,56,10,30,0,0,0,0,3,0,7,2.71,0,0,0,0,2,0,7,0,0.615,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Gareth_Widdop_Dragons,379,14,117,6,Five-Eighth,80.0,8,0,3,3,1,1.0,0,36,3,17,0,6,0,0,1,0,1,0,2,3.36,0,0,0,0,1,23,39,7.67,0.833,15,2,1,0,0,11,257,0,2,3,0,0,0,2,1,0,0,0,0,0,80.0,,4
Ben_Hunt_Dragons,376,14,117,7,Halfback,80.0,0,0,0,0,0,,0,27,3,17,0,3,0,0,1,0,0,0,1,4.56,0,0,0,1,5,36,52,12,0.714,20,6,2,0,1,12,281,0,2,2,0,1,0,2,2,0,0,0,0,0,80.0,,5
James_Graham_Dragons,396,14,117,8,Prop,50.0,0,0,0,0,0,,0,41,12,99,0,35,0,0,0,0,0,12,12,3.83,0,0,0,0,5,4,16,0.33,0.927,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.09,23.13,6
Cameron_Mcinnes_Dragons,391,14,117,9,Hooker,80.0,0,0,0,0,0,,0,45,4,52,0,19,0,0,0,0,0,0,3,3.05,4,52,0,0,1,124,128,31,0.926,50,4,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,80.0,,7
Paul_Vaughan_Dragons,404,14,117,10,Prop,48.0,0,0,0,0,0,,0,40,12,114,31,46,0,0,0,0,1,9,11,3.63,0,0,0,1,0,1,13,0.08,0.968,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,21.42,19.42,6
