,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Darius_Boyd_Broncos,22,1,225,1,Fullback,80.0,0,0,0,0,0,,0,30,13,120,46,28,0,0,0,0,3,0,11,3.19,1,15,0,1,1,20,34,1.54,0.857,6,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,1
Corey_Oates_Broncos,20,1,225,2,Winger,80.0,0,0,0,0,0,,0,28,10,127,12,39,1,0,0,0,3,1,10,3.24,0,0,0,0,0,1,10,0.1,0.8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Kotoni_Staggs_Broncos,28,1,225,3,Centre,80.0,0,0,0,0,0,,0,19,11,96,0,20,0,0,0,0,2,2,9,3.15,0,0,0,0,0,1,11,0.09,0.706,12,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,3
Jack_Bird_Broncos,25,1,225,4,Centre,80.0,0,0,0,0,0,,0,20,12,88,0,26,0,0,0,0,4,0,10,3.17,3,24,0,0,0,4,16,0.33,0.64,16,5,4,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,80.0,,3
Jamayne_Isaako_Broncos,26,1,225,5,Winger,80.0,8,0,2,2,2,1.0,0,34,14,147,35,36,0,0,1,0,1,0,13,3.07,1,9,0,0,0,1,14,0.07,1.0,4,0,0,0,2,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,80.0,,2
Anthony_Milford_Broncos,19,1,225,6,Five-Eighth,80.0,0,0,0,0,0,,0,49,14,80,0,1,0,0,0,0,5,0,4,3.62,1,2,0,1,0,21,43,1.5,0.714,10,3,1,0,1,13,396,1,8,1,0,0,0,1,1,0,0,0,0,0,80.0,,4
Kodi_Nikorima_Broncos,498,1,225,7,Halfback,80.0,4,1,0,0,0,,0,50,11,114,5,1,0,2,0,0,2,0,2,3.14,0,0,0,3,2,24,35,2.18,0.765,13,2,2,0,1,4,76,1,0,2,0,1,0,0,0,0,0,0,0,0,80.0,,5
Matthew_Lodge_Broncos,11,1,225,8,Prop,61.0,0,0,0,0,0,,0,40,14,146,21,29,0,0,0,0,1,12,11,2.91,0,0,0,1,0,1,16,0.07,0.854,35,4,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,20.27,31.44,6
Andrew_Mccullough_Broncos,3,1,225,9,Hooker,80.0,0,0,0,0,0,,0,49,3,19,0,4,0,0,0,0,2,0,2,3.16,3,19,0,1,2,121,122,40.33,0.873,48,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,7
Joe_Ofahengaue_Broncos,9,1,225,10,Prop,41.0,0,0,0,0,0,,0,23,14,155,32,49,0,0,0,0,1,12,14,3.18,0,0,0,0,0,0,15,0,0.773,17,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23.49,17.29,6
Alex_Glenn_Broncos,2,1,225,11,2nd Row,80.0,0,0,0,0,0,,0,35,9,87,0,25,0,0,0,0,0,9,9,3.11,0,0,0,0,0,1,11,0.11,0.822,37,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80.0,,8
Matt_Gillett_Broncos,10,1,225,12,2nd Row,36.0,4,1,0,0,0,,0,28,7,53,0,10,0,0,0,0,3,7,7,4.03,0,0,0,0,0,0,8,0,0.833,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,,8
Payne_Haas_Broncos,14,1,225,18,Lock,64.0,0,0,0,0,0,,0,65,17,167,0,53,0,0,0,0,2,17,16,3.23,0,0,0,1,0,0,17,0,0.957,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.47,32.46,9
David_Fifita_Broncos,4,1,225,13,Interchange,56.0,0,0,0,0,0,,0,43,12,94,0,16,1,0,1,0,1,11,11,2.92,1,0,0,1,0,0,14,0,0.917,22,0,2,0,0,1,17,0,0,1,0,0,0,1,1,0,0,0,0,0,56.0,,10
Jaydn_Su'a_Broncos,1624,1,225,15,Interchange,21.0,0,0,0,0,0,,0,13,3,28,0,12,0,0,0,0,0,3,3,3.12,0,0,0,0,0,0,3,0,0.895,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.34,,10
Thomas_Flegler_Broncos,18,1,225,16,Interchange,27.0,0,0,0,0,0,,0,29,9,70,30,13,0,0,0,0,2,7,9,3.4,0,0,0,0,0,0,9,0,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26.47,,10
