,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Moses_Mbye_Bulldogs,490,3,49,1,Fullback,80.0,0,0,0,0,0,,0,40,21,234,121,63,0,0,0,0,1,1,21,3.6,0,0,0,0,6,22,49,1.05,0.75,3,1,0,0,6,6,196,0,3,1,0,0,0,1,1,0,0,0,0,0,80.0,,1
Brett_Morris_Bulldogs,491,3,49,2,Winger,80.0,0,0,0,0,0,,0,25,13,114,0,43,0,0,0,0,2,0,10,3.14,5,45,0,1,0,8,20,0.62,0.833,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,2
Josh_Morris_Bulldogs,492,3,49,3,Centre,80.0,0,0,0,0,0,,0,26,15,155,0,64,0,0,0,0,0,2,10,3.33,4,37,0,3,0,11,27,0.73,0.727,8,2,1,0,0,1,20,1,0,1,0,0,0,1,1,0,0,0,0,0,80.0,,3
Will_Hopoate_Bulldogs,84,3,49,4,Centre,80.0,0,0,0,0,0,,0,20,11,114,0,45,0,0,0,0,1,0,9,3.08,1,17,0,2,3,7,18,0.64,0.762,16,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,3
Marcelo_Montoya_Bulldogs,82,3,49,5,Winger,80.0,0,0,0,0,0,,0,15,13,129,5,43,0,0,0,0,2,1,12,3.49,1,29,0,0,0,4,19,0.31,0.6,3,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,2
Jeremy_Marshall-king_Bulldogs,66,3,49,6,Five-Eighth,80.0,0,0,0,0,0,,0,57,10,84,0,26,0,0,0,0,5,0,7,3.58,0,0,0,2,4,27,43,2.7,1.0,21,0,0,0,0,7,97,0,1,4,0,1,0,0,0,0,0,0,0,0,80.0,,4
Kieran_Foran_Bulldogs,80,3,49,7,Halfback,80.0,0,0,0,0,0,,0,41,7,64,0,30,0,0,0,0,0,0,5,4.05,0,0,0,1,4,22,39,3.14,0.867,26,2,2,0,1,9,167,2,4,1,0,3,0,1,1,0,0,0,0,0,80.0,,5
Aaron_Woods_Bulldogs,494,3,49,8,Prop,50.0,0,0,0,0,0,,0,49,26,239,0,100,0,0,0,0,0,23,18,2.87,0,0,0,3,3,5,28,0.19,0.933,28,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,26.22,24.07,6
Michael_Lichaa_Bulldogs,68,3,49,9,Hooker,74.0,0,0,0,0,0,,0,48,2,21,0,11,0,0,0,0,1,0,1,3.88,2,21,0,0,7,123,122,61.5,0.94,47,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,74.23,,7
David_Klemmer_Bulldogs,495,3,49,10,Prop,58.0,0,0,0,0,0,,0,50,21,219,39,82,0,0,0,0,1,19,18,3.77,0,0,0,2,1,4,25,0.19,0.963,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.24,29.29,6
Josh_Jackson_Bulldogs,67,3,49,11,2nd Row,80.0,0,0,0,0,0,,0,42,12,92,0,32,0,0,0,0,0,10,10,3.21,1,7,0,0,1,4,15,0.33,0.929,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,8
Raymond_Faitala-mariner_Bulldogs,70,3,49,12,2nd Row,80.0,0,0,0,0,0,,0,60,18,178,0,80,0,0,0,0,1,17,15,2.93,0,0,0,2,1,3,20,0.17,0.946,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,8
Adam_Elliott_Bulldogs,61,3,49,13,Lock,39.0,0,0,0,0,0,,0,31,10,63,0,23,0,0,0,0,3,10,8,3.72,0,0,0,0,2,3,12,0.3,0.957,22,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,22.24,16.52,9
Asipeli_Fine_Bulldogs,496,3,49,14,Interchange,24.0,0,0,0,0,0,,0,17,6,57,12,20,0,0,0,0,1,5,6,3.38,0,0,0,0,0,0,7,0,0.85,17,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23.08,,10
Danny_Fualalo_Bulldogs,64,3,49,15,Interchange,41.0,0,0,0,0,0,,0,31,16,129,26,49,0,0,0,0,0,13,14,3.31,0,0,0,0,1,3,18,0.19,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,40.43,,10
Greg_Eastwood_Bulldogs,538,3,49,16,Interchange,28.0,0,0,0,0,0,,0,23,11,91,0,39,0,0,0,0,0,10,9,3.32,0,0,0,0,1,6,16,0.55,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.08,3.21,10
Kerrod_Holland_Bulldogs,79,3,49,17,Interchange,6.0,0,0,0,0,0,,0,9,2,21,0,6,0,0,0,0,0,0,1,1.96,1,12,0,1,0,4,6,2,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37,,10
James_Tedesco_Roosters,432,15,49,1,Fullback,80.0,0,0,0,0,0,,0,57,21,212,85,63,0,0,0,0,5,1,18,3.5,1,9,1,1,4,10,34,0.48,0.938,15,1,0,0,7,2,7,0,0,1,0,0,0,3,2,0,0,0,0,0,80.0,,1
Joseph_Manu_Roosters,433,15,49,2,Winger,80.0,0,0,0,0,0,,0,28,14,144,0,51,0,0,0,0,5,0,12,3.14,0,0,0,0,0,0,15,0,0.667,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,2
Latrell_Mitchell_Roosters,486,15,49,3,Centre,71.0,6,1,1,1,0,1.0,0,35,8,81,0,23,1,0,0,0,5,0,4,3.48,1,7,0,1,0,2,11,0.25,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,71.0,,3
Mitchell_Aubusson_Roosters,417,15,49,4,Centre,80.0,0,0,0,0,0,,0,40,10,82,0,29,0,0,0,0,2,0,8,3.46,0,0,0,2,1,2,13,0.2,0.88,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Blake_Ferguson_Roosters,487,15,49,5,Winger,80.0,0,0,0,0,0,,0,33,24,213,23,88,0,0,0,0,1,2,23,3.15,0,0,0,0,0,2,28,0.08,0.778,7,0,2,0,6,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,80.0,,2
Luke_Keary_Roosters,435,15,49,6,Five-Eighth,80.0,0,0,0,0,0,,0,15,3,21,0,9,0,0,0,0,1,0,2,1.96,1,6,0,0,1,28,34,9.33,0.875,14,0,2,0,0,2,55,0,1,0,0,0,0,2,2,0,1,0,0,0,80.0,,4
Cooper_Cronk_Roosters,430,15,49,7,Halfback,80.0,0,0,0,0,0,,0,58,3,20,0,5,0,0,0,0,0,0,1,3.32,0,0,0,0,1,37,54,12.33,0.848,28,0,5,0,0,15,529,1,2,1,0,2,2,0,0,0,0,0,0,0,80.0,,5
Zane_Tetevano_Roosters,424,15,49,8,Prop,48.0,0,0,0,0,0,,0,38,12,110,12,41,0,0,0,0,1,11,11,3.96,0,0,0,0,2,4,17,0.33,0.909,30,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,25.13,21.56,6
Jake_Friend_Roosters,413,15,49,9,Hooker,42.0,0,0,0,0,0,,0,30,1,1,0,0,0,0,0,0,0,0,2,4.3,1,1,0,0,0,70,68,70,0.919,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0,,7
Dylan_Napa_Roosters,489,15,49,10,Prop,55.0,0,0,0,0,0,,0,43,12,104,14,42,0,0,0,0,1,11,12,3.73,0,0,0,0,0,0,12,0,0.9,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1,24.11,6
Boyd_Cordner_Roosters,409,15,49,11,2nd Row,80.0,0,0,0,0,0,,0,59,15,146,0,51,0,0,0,0,1,15,13,3.42,0,0,0,0,0,3,18,0.2,0.909,50,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,8
Ryan_Matterson_Roosters,488,15,49,12,2nd Row,80.0,0,0,0,0,0,,0,70,5,58,0,37,0,0,0,0,1,5,3,3.89,0,0,0,0,0,4,10,0.8,0.929,65,2,3,0,1,1,23,1,0,1,0,0,0,1,1,0,3,0,0,0,80.0,,8
Isaac_Liu_Roosters,412,15,49,13,Lock,53.0,0,0,0,0,0,,0,39,10,109,19,38,0,0,0,0,0,8,9,2.7,0,0,0,0,0,4,14,0.4,0.861,31,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.07,21.57,9
Jared_Waerea-hargreaves_Roosters,414,15,49,14,Interchange,35.0,0,0,0,0,0,,0,36,10,125,20,55,0,0,0,0,0,9,10,3.3,0,0,0,0,0,0,10,0,0.909,30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.51,2.15,10
Frank-paul_Nuuausala_Roosters,600,15,49,15,Interchange,16.0,0,0,0,0,0,,0,12,1,11,0,4,0,0,0,0,0,1,1,3.36,0,0,0,0,0,0,1,0,0.833,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.34,,10
Nat_Butcher_Roosters,418,15,49,16,Interchange,24.0,0,0,0,0,0,,0,27,4,46,0,18,0,0,0,0,2,4,4,3.04,0,0,0,0,0,1,6,0.25,0.913,21,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.23,,10
Victor_Radley_Roosters,423,15,49,17,Interchange,50.0,0,0,0,0,0,,0,40,7,47,0,17,0,0,0,0,1,5,5,3.93,2,14,0,1,0,41,48,5.86,0.917,33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.52,,10
Roger_Tuivasa-sheck_Warriors,531,9,50,1,Fullback,80.0,0,0,0,0,0,,0,19,22,200,43,64,0,0,0,0,1,0,14,3.69,1,15,0,1,3,15,35,0.68,0.375,3,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,1
David_Fusitu'a_Warriors,238,9,50,2,Winger,80.0,0,0,0,0,0,,0,12,12,102,17,38,0,0,0,0,1,0,13,3.28,0,0,0,0,1,5,20,0.42,0.667,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80.0,,2
Peta_Hiku_Warriors,532,9,50,3,Centre,80.0,0,0,0,0,0,,0,27,14,111,0,40,0,0,0,0,0,0,10,3.74,2,17,0,4,0,5,19,0.36,0.714,20,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Anthony_Gelling_Warriors,585,9,50,17,Centre,80.0,4,1,0,0,0,,0,47,11,102,0,36,1,0,0,0,5,0,9,2.75,1,7,0,1,0,2,15,0.18,0.826,19,3,1,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,80.0,,3
Ken_Maumalo_Warriors,241,9,50,5,Winger,80.0,0,0,0,0,0,,0,26,16,133,6,43,0,0,0,0,2,0,18,3.4,0,0,0,0,0,1,21,0.06,1.0,6,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,2
Blake_Green_Warriors,236,9,50,6,Five-Eighth,70.0,0,0,0,0,0,,0,34,4,22,0,4,0,1,2,0,0,0,1,3.16,0,0,0,0,3,26,38,6.5,0.765,13,3,1,0,0,11,418,1,1,1,0,0,0,0,0,0,2,0,1,0,70.0,,4
Mason_Lino_Warriors,583,9,50,20,Halfback,80.0,8,1,2,4,0,0.5,0,55,8,109,13,20,1,0,0,0,5,0,4,2.93,3,38,0,0,1,28,44,3.5,0.667,24,8,4,0,1,8,182,0,3,0,0,3,0,1,0,0,1,0,0,0,80.0,,5
Bunty_Afoa_Warriors,222,9,50,8,Prop,44.0,0,0,0,0,0,,0,35,8,91,28,31,0,0,0,0,0,6,8,3.18,0,0,0,0,0,1,9,0.13,0.848,28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.06,18.0,6
Issac_Luke_Warriors,225,9,50,9,Hooker,80.0,4,1,0,0,0,,0,62,10,110,5,27,1,0,0,0,4,0,5,3.88,9,105,0,0,1,90,101,9,0.844,38,6,1,0,1,1,50,0,0,0,1,0,0,2,3,0,1,0,0,0,80.0,,7
Agnatius_Paasi_Warriors,221,9,50,10,Prop,33.0,0,0,0,0,0,,0,28,8,70,12,18,0,0,0,0,0,6,6,3.57,0,0,0,1,0,2,9,0.25,0.818,27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.49,13.08,6
Simon_Mannering_Warriors,590,9,50,11,2nd Row,80.0,0,0,0,0,0,,0,47,12,114,0,40,0,0,0,0,1,12,12,2.95,0,0,0,0,1,2,14,0.17,0.865,45,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,8
Tohu_Harris_Warriors,234,9,50,12,2nd Row,27.0,0,0,0,0,0,,0,8,4,41,0,16,0,0,0,0,0,4,4,3.47,0,0,0,0,0,0,4,0,0.8,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.0,,8
Adam_Blair_Warriors,220,9,50,13,Lock,67.0,0,0,0,0,0,,0,17,5,42,16,15,0,0,0,0,0,4,5,3.25,0,0,0,0,2,6,12,1.2,0.767,33,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.18,16.28,9
Jazz_Tevaga_Warriors,227,9,50,14,Interchange,60.0,0,0,0,0,0,,0,36,8,69,0,27,0,0,0,0,1,8,7,4.16,0,0,0,0,0,6,14,0.75,0.854,41,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,60.11,,10
Sam_Lisone_Warriors,537,9,50,15,Interchange,23.0,0,0,0,0,0,,0,17,5,43,14,9,0,0,0,0,0,3,4,3.7,0,0,0,0,0,1,5,0.2,0.833,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.46,,10
