,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Clinton_Gutherson_Eels,280,11,137,1,Fullback,80.0,2,0,1,1,0,1.0,0,43,22,166,72,46,0,0,0,0,3,1,15,3.72,3,29,0,2,7,18,37,0.82,0.8,4,0,1,0,6,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,1
Bevan_French_Eels,279,11,137,2,Winger,80.0,0,0,0,0,0,,0,20,8,71,28,25,0,0,0,0,1,0,6,3.25,2,12,0,1,3,9,21,1.13,0.917,11,0,1,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,80.0,,2
Michael_Jennings_Eels,285,11,137,3,Centre,80.0,0,0,0,0,0,,0,26,7,35,0,12,0,0,0,0,1,1,6,3.08,2,5,0,0,1,7,12,1,0.923,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Jarryd_Hayne_Eels,548,11,137,4,Centre,80.0,0,0,0,0,0,,0,26,14,124,0,46,0,0,0,0,1,0,10,3.92,3,29,0,2,0,6,21,0.43,0.778,14,2,2,0,0,1,30,1,0,1,0,0,0,2,1,0,1,0,0,0,80.0,,3
George_Jennings_Eels,281,11,137,5,Winger,80.0,0,0,0,0,0,,0,25,20,163,0,55,0,0,0,0,2,1,18,3.13,0,0,0,1,1,5,25,0.25,1.0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,2
Corey_Norman_Eels,550,11,137,6,Five-Eighth,80.0,0,0,0,0,0,,0,35,11,91,0,23,0,1,0,0,0,0,6,3.26,1,10,0,0,15,42,57,3.82,0.792,19,4,1,0,0,9,303,0,2,0,0,1,0,0,0,0,1,0,0,0,80.0,,4
Mitchell_Moses_Eels,286,11,137,7,Halfback,80.0,8,1,1,1,1,1.0,0,66,9,135,0,6,0,0,0,0,2,0,0,,0,0,0,1,6,23,38,2.56,0.905,19,2,0,0,1,13,382,1,3,2,0,0,0,1,1,0,1,0,0,0,80.0,,5
Daniel_Alvaro_Eels,294,11,137,8,Prop,39.0,0,0,0,0,0,,0,52,9,78,0,33,0,0,0,0,2,9,9,3.98,0,0,0,0,1,0,9,0,0.932,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.54,14.56,6
Kaysa_Pritchard_Eels,297,11,137,9,Hooker,50.0,4,1,0,0,0,,0,38,4,53,0,5,0,0,0,0,3,3,3,3.65,1,9,0,0,11,58,60,14.5,0.789,30,5,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,50.02,,7
Siosaia_Vave_Eels,614,11,137,10,Prop,30.0,0,0,0,0,0,,0,35,7,57,7,24,0,0,0,0,2,6,7,3.1,0,0,0,0,0,0,7,0,0.923,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.22,9.27,6
