,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Dylan_Walker_Sea Eagles,143,6,177,6,Five-Eighth,80.0,0,0,0,0,0,,0,27,12,69,10,10,0,0,0,0,1,0,6,4.44,0,0,0,1,1,27,35,2.25,0.905,19,2,0,0,0,2,68,0,1,0,0,0,0,0,0,0,1,0,0,0,80.0,,4
Daly_Cherry-evans_Sea Eagles,142,6,177,7,Halfback,80.0,14,2,2,2,0,0.75,0,109,12,79,0,6,2,2,0,0,11,0,4,3.01,0,0,0,0,0,45,65,3.75,0.842,16,1,2,0,0,13,432,0,3,3,0,0,1,0,0,0,0,0,0,0,80.0,,5
Addin_Fonua-blake_Sea Eagles,509,6,177,8,Prop,43.0,0,0,0,0,0,,0,58,14,188,30,67,1,0,0,0,6,12,12,2.7,0,0,0,1,0,2,16,0.14,0.947,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.02,25.32,6
Manase_Fainu_Sea Eagles,624,6,177,9,Hooker,64.0,0,0,0,0,0,,0,36,5,50,0,22,0,0,0,0,2,3,4,2.58,2,27,0,1,1,79,83,15.8,0.848,39,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,50.18,13.26,7
Shaun_Lane_Sea Eagles,514,6,177,12,Prop,49.0,0,0,0,0,0,,0,41,14,139,11,57,0,0,0,0,1,12,13,2.98,0,0,0,0,0,1,14,0.07,0.935,29,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.44,26.49,6
Joel_Thompson_Sea Eagles,511,6,177,11,2nd Row,69.0,0,0,0,0,0,,0,40,9,88,0,42,0,0,0,0,3,9,9,3.44,0,0,0,1,0,1,12,0.11,0.871,27,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.02,4.18,8
Jack_Gosiewski_Sea Eagles,593,6,177,16,2nd Row,76.0,0,0,0,0,0,,0,45,7,51,0,15,1,0,0,0,4,7,4,2.8,0,0,0,3,0,2,9,0.29,0.765,26,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.41,,8
Jake_Trbojevic_Sea Eagles,512,6,177,13,Lock,80.0,0,0,0,0,0,,0,64,17,132,0,35,0,1,1,0,1,11,11,3.04,0,0,0,0,0,17,28,1,0.896,43,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,9
Martin_Taupau_Sea Eagles,510,6,177,10,Interchange,51.0,0,0,0,0,0,,0,84,14,154,0,52,0,0,0,0,11,12,10,2.84,0,0,0,2,0,3,15,0.21,0.944,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.09,14.57,10
Trent_Hodkinson_Sea Eagles,152,6,177,14,Interchange,16.0,6,1,1,1,0,1.0,0,32,2,11,0,3,1,0,0,0,2,0,1,3.16,2,11,0,0,0,20,22,10,0.929,13,0,1,0,0,1,12,0,0,0,0,1,0,0,0,0,1,0,0,0,16.15,,10
Kelepi_Tanginoa_Sea Eagles,516,6,177,15,Interchange,32.0,0,0,0,0,0,,0,21,6,52,0,27,0,0,0,0,0,6,5,2.33,0,0,0,0,0,0,6,0,0.87,20,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,32.43,,10
Matthew_Wright_Sea Eagles,506,6,177,19,Interchange,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10
Roger_Tuivasa-sheck_Warriors,531,9,178,1,Fullback,80.0,0,0,0,0,0,,0,20,14,154,107,50,0,0,0,0,1,0,14,3.77,1,8,0,0,1,6,23,0.43,0.5,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,1
David_Fusitu'a_Warriors,238,9,178,2,Winger,80.0,12,3,0,0,0,,0,50,12,139,0,36,2,0,0,0,2,0,10,3.94,0,0,0,0,0,1,15,0.08,0.2,1,1,3,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Peta_Hiku_Warriors,532,9,178,17,Centre,80.0,0,0,0,0,0,,0,37,12,101,5,46,0,1,2,0,3,0,9,3.76,0,0,0,1,3,9,16,0.75,0.684,13,4,2,0,1,2,15,0,0,1,0,0,0,1,0,0,0,0,0,0,80.0,,3
Solomone_Kata_Warriors,533,9,178,4,Centre,80.0,4,1,0,0,0,,0,35,11,108,0,44,1,0,0,0,2,0,11,3.69,1,4,0,0,1,1,12,0.09,0.875,14,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80.0,,3
Ken_Maumalo_Warriors,241,9,178,5,Winger,80.0,0,0,0,0,0,,0,5,14,110,0,51,0,0,0,0,0,4,13,3.3,0,0,0,0,0,1,17,0.07,0.5,2,1,1,0,0,1,8,0,0,1,0,0,0,2,1,0,1,0,0,0,80.0,,2
Mason_Lino_Warriors,583,9,178,6,Five-Eighth,80.0,4,1,0,0,0,,0,47,9,78,12,19,1,0,0,0,5,0,5,3.49,1,6,0,1,6,24,38,2.67,0.783,18,3,2,0,1,5,131,0,2,1,0,0,0,1,0,0,3,0,0,0,80.0,,4
Shaun_Johnson_Warriors,534,9,178,7,Halfback,80.0,12,0,4,6,2,0.75,0,70,7,127,0,11,1,1,1,0,2,0,2,3.2,2,14,0,2,8,33,44,4.71,0.759,22,4,3,0,0,7,264,0,3,0,0,0,0,0,0,0,1,0,0,0,80.0,,5
James_Gavet_Warriors,535,9,178,8,Prop,45.0,0,0,0,0,0,,0,27,11,95,15,38,0,0,0,0,2,9,8,3.17,0,0,0,1,1,3,14,0.27,0.8,20,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21.59,22.55,6
Issac_Luke_Warriors,225,9,178,9,Hooker,75.0,0,0,0,0,0,,0,44,11,85,0,24,0,0,0,0,5,1,7,3.43,10,76,0,0,4,61,70,5.55,0.886,31,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,74.52,,7
Agnatius_Paasi_Warriors,221,9,178,10,Prop,38.0,4,1,0,0,0,,0,39,10,91,12,42,1,0,0,0,2,7,8,3.66,1,5,0,1,2,0,10,0,0.889,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.25,6.5,6
Tohu_Harris_Warriors,234,9,178,15,2nd Row,68.0,0,0,0,0,0,,0,47,16,161,10,61,0,0,0,0,2,14,14,3.49,0,0,0,1,2,3,18,0.19,0.906,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.42,,8
Adam_Blair_Warriors,220,9,178,12,2nd Row,68.0,0,0,0,0,0,,0,23,2,11,0,2,0,0,0,0,1,2,2,3.44,0,0,0,0,1,3,5,1.5,0.838,31,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,56.11,12.17,8
Simon_Mannering_Warriors,590,9,178,13,Lock,56.0,0,0,0,0,0,,0,42,6,55,0,27,0,0,0,0,0,6,5,2.85,0,0,0,1,1,6,12,1,0.974,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.13,,9
Isaiah_Papali'i_Warriors,224,9,178,11,Interchange,24.0,0,0,0,0,0,,0,17,1,11,0,3,0,1,1,0,0,1,1,2.56,0,0,0,0,0,2,3,2,0.917,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.46,,10
Jazz_Tevaga_Warriors,227,9,178,14,Interchange,58.0,0,0,0,0,0,,0,42,11,79,0,27,0,0,0,0,2,9,10,2.86,1,1,0,0,3,11,23,1,0.878,36,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.01,,10
Bunty_Afoa_Warriors,222,9,178,16,Interchange,24.0,0,0,0,0,0,,0,26,5,39,8,13,0,0,0,0,0,4,4,3.16,0,0,0,1,0,0,5,0,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.49,5.08,10
Leivaha_Pulu_Warriors,230,9,178,18,Interchange,24.0,0,0,0,0,0,,0,12,3,28,0,13,0,0,0,0,1,3,2,3.82,0,0,0,1,0,1,4,0.33,0.75,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.49,,10
Dallin_Watene-zelezniak_Panthers,316,12,178,1,Fullback,80.0,0,0,0,0,0,,0,5,9,92,60,12,0,0,0,0,0,0,7,3.24,0,0,0,0,0,14,24,1.56,0.25,1,2,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,1
Josh_Mansour_Panthers,323,12,178,2,Winger,80.0,4,1,0,0,0,,0,37,15,160,7,68,0,0,0,0,3,0,14,2.88,2,27,0,1,0,1,18,0.07,0.833,5,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,80.0,,2
Waqa_Blake_Panthers,326,12,178,3,Centre,80.0,4,1,0,0,0,,0,34,9,74,0,25,0,0,0,0,4,1,7,3.17,1,0,0,0,0,2,10,0.22,0.917,11,1,0,0,0,1,5,0,0,1,0,0,0,1,1,0,0,0,0,0,80.0,,3
Dean_Whare_Panthers,318,12,178,4,Centre,29.0,0,0,0,0,0,,0,4,3,21,0,7,0,0,0,0,0,0,3,2.88,0,0,0,0,0,4,6,1.33,0.667,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28.49,,3
Christian_Crichton_Panthers,573,12,178,5,Winger,80.0,0,0,0,0,0,,0,25,13,118,6,51,0,0,0,0,3,1,13,2.97,1,9,0,0,0,2,15,0.15,1.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Tyrone_Peachey_Panthers,543,12,178,6,Five-Eighth,80.0,0,0,0,0,0,,0,25,8,55,0,15,0,0,0,0,2,1,6,4.3,1,11,0,1,3,11,19,1.38,0.941,16,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,4
Nathan_Cleary_Panthers,324,12,178,7,Halfback,80.0,4,0,2,3,0,0.667,0,81,12,133,0,21,0,0,0,0,7,0,6,2.99,1,9,0,2,9,30,54,2.5,0.889,16,1,1,0,1,14,399,3,1,4,0,1,0,1,0,0,0,0,0,0,80.0,,5
Trent_Merrin_Panthers,546,12,178,8,Prop,37.0,4,1,0,0,0,,0,55,10,88,20,23,1,0,0,0,7,8,7,3.43,0,0,0,1,1,2,11,0.2,0.833,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.02,16.02,6
Wayde_Egan_Panthers,580,12,178,9,Hooker,80.0,0,0,0,0,0,,0,49,3,18,0,4,0,1,1,0,0,0,2,6.0,3,18,0,0,3,88,88,29.33,0.959,47,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,7
Reagan_Campbell-gillard_Panthers,335,12,178,10,Prop,51.0,0,0,0,0,0,,0,20,8,93,0,39,0,1,0,0,0,8,7,3.87,0,0,0,2,0,1,11,0.13,0.821,23,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,28.49,21.38,6
Viliame_Kikau_Panthers,342,12,178,11,2nd Row,80.0,0,0,0,0,0,,0,45,9,91,0,45,0,0,0,0,6,9,7,4.01,0,0,0,1,0,1,14,0.11,0.806,29,5,2,0,0,2,19,0,0,2,0,0,0,2,1,0,0,0,0,0,80.0,,8
Isaah_Yeo_Panthers,545,12,178,12,2nd Row,77.0,0,0,0,0,0,,0,46,10,104,0,46,0,0,0,0,2,10,9,2.98,0,0,0,0,1,4,15,0.4,0.919,34,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,73.02,4.27,8
James_Fisher-harris_Panthers,329,12,178,13,Lock,63.0,0,0,0,0,0,,0,42,13,115,0,42,0,0,0,0,1,12,9,3.64,0,0,0,1,0,2,13,0.15,0.878,36,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,55.48,6.58,9
Tyrone_May_Panthers,325,12,178,14,Interchange,51.0,0,0,0,0,0,,0,42,7,46,0,13,1,0,1,0,1,0,3,4.01,0,0,0,2,4,24,29,3.43,1.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.11,,10
Moses_Leota_Panthers,332,12,178,15,Interchange,35.0,0,0,0,0,0,,0,32,5,53,13,21,0,0,0,0,2,4,5,3.8,0,0,0,0,0,1,6,0.2,0.893,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.09,,10
Corey_Harawira-naera_Panthers,547,12,178,16,Interchange,20.0,0,0,0,0,0,,0,12,4,32,0,8,0,0,0,0,2,2,2,3.86,0,0,0,1,1,1,5,0.25,0.7,7,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24.12,,10
James_Tamou_Panthers,330,12,178,17,Interchange,37.0,0,0,0,0,0,,0,36,8,81,15,32,0,0,0,0,2,7,7,2.65,0,0,0,0,1,1,9,0.13,0.96,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,,10
Ben_Hampton_Cowboys,244,10,179,14,Fullback,80.0,8,2,0,0,0,,0,51,9,113,28,20,3,1,0,0,3,0,6,3.08,0,0,0,0,2,22,32,2.44,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,1
Kyle_Feldt_Cowboys,254,10,179,2,Winger,80.0,12,3,0,0,0,,0,49,12,110,0,48,1,0,0,0,2,0,9,3.92,0,0,0,2,1,1,17,0.08,0.5,2,0,2,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,2
Justin_O'neill_Cowboys,252,10,179,3,Centre,80.0,0,0,0,0,0,,0,13,8,85,0,32,0,0,0,0,1,0,5,3.6,1,11,0,0,0,2,9,0.25,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,3
Kane_Linnett_Cowboys,620,10,179,4,Centre,80.0,0,0,0,0,0,,0,18,9,78,0,31,0,1,0,0,0,0,5,3.26,0,0,0,2,0,2,10,0.22,0.833,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,80.0,,3
Gideon_Gela-mosby_Cowboys,248,10,179,5,Winger,80.0,4,1,0,0,0,,0,41,10,144,41,22,2,0,0,0,3,0,9,3.34,0,0,0,0,1,3,16,0.3,0.667,6,2,1,0,2,2,8,0,0,2,0,0,0,1,1,0,0,0,0,0,80.0,,2
Jake_Clifford_Cowboys,249,10,179,6,Five-Eighth,80.0,0,0,0,0,0,,0,56,11,74,0,26,0,1,3,0,1,0,6,4.0,0,0,0,2,2,19,34,1.73,0.938,15,1,0,0,0,7,160,2,0,3,0,1,0,0,0,0,0,0,0,0,80.0,,4
Johnathan_Thurston_Cowboys,519,10,179,7,Halfback,80.0,16,0,7,7,1,1.0,0,55,13,94,0,13,0,3,2,0,1,0,2,1.74,0,0,0,0,4,54,69,4.15,0.714,10,4,0,0,0,10,186,0,2,5,0,0,0,0,0,0,0,0,0,0,80.0,,5
Matthew_Scott_Cowboys,272,10,179,8,Prop,46.0,0,0,0,0,0,,0,42,17,178,54,60,0,0,0,0,2,10,11,3.69,0,0,0,2,0,6,20,0.35,0.938,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.31,19.16,6
Jake_Granville_Cowboys,265,10,179,9,Hooker,80.0,0,0,0,0,0,,0,35,7,27,0,0,0,0,0,0,0,1,1,2.96,6,27,0,1,8,142,132,20.29,0.929,39,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,80.0,,7
Jordan_Mclean_Cowboys,268,10,179,10,Prop,48.0,0,0,0,0,0,,0,56,18,192,0,78,0,0,0,0,4,18,15,2.79,0,0,0,2,0,1,19,0.06,0.913,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.32,21.01,6
Gavin_Cooper_Cowboys,264,10,179,11,2nd Row,54.0,4,1,0,0,0,,0,60,14,124,0,45,2,1,1,0,4,12,10,3.79,1,10,0,1,2,4,18,0.29,0.938,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53.45,,8
Coen_Hess_Cowboys,260,10,179,12,2nd Row,80.0,0,0,0,0,0,,0,36,19,176,0,89,0,0,0,0,1,19,16,2.39,0,0,0,1,0,1,20,0.05,0.8,20,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,8
Jason_Taumalolo_Cowboys,266,10,179,13,Lock,68.0,0,0,0,0,0,,0,61,22,232,0,110,0,0,0,0,4,22,16,3.25,0,0,0,3,0,5,27,0.23,0.88,22,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.27,19.0,9
John_Asiata_Cowboys,267,10,179,15,Interchange,34.0,0,0,0,0,0,,0,46,9,79,0,33,0,1,1,0,4,9,7,3.55,0,0,0,2,2,9,18,1,0.941,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.26,,10
Francis_Molo_Cowboys,263,10,179,16,Interchange,10.0,0,0,0,0,0,,0,7,3,27,0,12,0,0,0,0,0,3,3,2.63,0,0,0,0,0,0,3,0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3,,10
Scott_Bolton_Cowboys,276,10,179,17,Interchange,34.0,0,0,0,0,0,,0,33,15,131,36,46,0,0,0,0,2,11,13,3.3,0,0,0,1,1,1,15,0.07,0.941,16,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,34.11,,10
Ethan_Lowe_Cowboys,520,10,179,18,Interchange,26.0,0,0,0,0,0,,0,14,5,47,0,24,0,0,0,0,0,5,5,2.74,0,0,0,0,0,1,6,0.2,0.833,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15,,10
Corey_Norman_Eels,550,11,179,1,Fullback,80.0,0,0,0,0,0,,0,24,15,127,17,42,0,1,0,0,2,1,10,2.86,1,13,0,1,4,13,27,0.87,0.688,11,2,3,0,0,1,37,0,0,0,0,0,0,3,2,0,0,0,0,0,80.0,,1
Jarryd_Hayne_Eels,548,11,179,2,Winger,80.0,0,0,0,0,0,,0,44,15,139,21,37,1,0,1,0,5,0,10,3.37,2,14,0,1,3,4,22,0.27,0.714,5,1,1,0,4,2,40,0,0,0,0,1,0,1,1,0,1,0,0,0,80.0,,2
Michael_Jennings_Eels,285,11,179,3,Centre,80.0,4,1,0,0,0,,0,25,8,57,4,22,0,0,0,0,2,1,6,2.31,0,0,0,0,0,3,11,0.38,0.786,11,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,3
Clinton_Gutherson_Eels,280,11,179,4,Centre,80.0,0,0,0,0,0,,0,12,7,59,0,26,0,0,0,0,0,0,6,3.71,2,28,0,1,0,5,11,0.71,0.833,15,2,1,0,0,1,9,0,0,1,0,0,0,1,1,0,2,0,0,0,80.0,,3
George_Jennings_Eels,281,11,179,5,Winger,80.0,0,0,0,0,0,,0,15,12,111,0,56,0,0,0,0,0,2,11,3.57,0,0,0,0,0,2,15,0.17,1.0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,2
Jaeman_Salmon_Eels,283,11,179,6,Five-Eighth,80.0,0,0,0,0,0,,0,22,2,9,0,1,0,0,0,0,1,0,1,3.96,0,0,0,0,0,19,20,9.5,0.846,22,1,3,0,0,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,4
Mitchell_Moses_Eels,286,11,179,7,Halfback,80.0,2,0,1,1,0,1.0,0,27,2,13,0,4,0,0,0,0,0,0,1,7.48,0,0,0,0,0,19,27,9.5,0.813,26,4,2,0,0,7,200,0,4,0,0,0,0,1,1,0,1,0,0,0,80.0,,5
Kane_Evans_Eels,296,11,179,8,Prop,26.0,0,0,0,0,0,,0,17,5,56,0,24,0,0,0,0,0,5,3,3.51,0,0,0,1,0,0,5,0,0.8,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.44,9.24,6
