,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Darius_Boyd_Broncos,22,1,169,1,Fullback,80.0,0,0,0,0,0,,0,50,11,128,56,49,0,2,2,0,3,0,10,3.19,0,0,0,0,0,14,26,1.27,0.938,15,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,1
Corey_Oates_Broncos,20,1,169,2,Winger,80.0,12,3,0,0,0,,0,72,14,186,74,51,3,0,0,0,6,0,10,3.34,0,0,0,0,0,0,15,0,0.75,6,2,0,0,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,80.0,,2
James_Roberts_Broncos,27,1,169,3,Centre,80.0,0,0,0,0,0,,0,19,8,42,0,14,0,0,0,0,2,0,5,3.07,0,0,0,1,0,4,11,0.5,0.778,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80.0,,3
Jordan_Kahu_Broncos,497,1,169,4,Centre,80.0,0,0,0,0,0,,0,32,9,89,0,29,0,1,0,0,3,0,8,3.73,0,0,0,0,0,1,10,0.11,0.842,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Jamayne_Isaako_Broncos,26,1,169,5,Winger,80.0,14,0,5,6,2,0.875,0,23,9,70,0,24,0,0,0,0,0,0,8,3.33,0,0,0,0,0,3,13,0.33,1.0,5,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,2
Anthony_Milford_Broncos,19,1,169,6,Five-Eighth,80.0,0,0,0,0,0,,0,72,9,70,1,8,1,0,2,0,4,0,2,3.38,1,9,0,3,2,29,49,3.22,0.846,11,2,0,0,1,12,374,1,3,3,0,0,0,0,0,0,0,0,0,0,80.0,,4
Kodi_Nikorima_Broncos,498,1,169,7,Halfback,80.0,4,1,0,0,0,,0,41,8,110,0,0,0,1,0,0,1,0,0,,0,0,0,1,1,16,23,2,0.739,17,5,1,1,1,4,154,0,1,0,0,0,0,0,0,0,0,0,0,0,80.0,,5
Joe_Ofahengaue_Broncos,9,1,169,15,Prop,46.0,0,0,0,0,0,,0,38,13,159,69,53,0,0,0,0,2,8,11,3.75,0,0,0,0,0,2,15,0.15,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.15,21.52,6
Andrew_Mccullough_Broncos,3,1,169,9,Hooker,80.0,0,0,0,0,0,,0,29,1,15,0,8,0,0,0,0,1,0,1,5.88,1,15,0,0,1,92,89,92,0.881,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,7
Sam_Thaiday_Broncos,499,1,169,10,Prop,37.0,0,0,0,0,0,,0,25,13,102,8,36,0,0,0,0,2,12,11,3.11,0,0,0,1,1,2,15,0.15,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.18,18.21,6
Alex_Glenn_Broncos,2,1,169,11,2nd Row,80.0,0,0,0,0,0,,0,37,13,111,0,42,0,0,0,0,2,12,11,3.48,0,0,0,0,0,5,16,0.38,0.85,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,8
Tevita_Pangai Junior_Broncos,500,1,169,12,2nd Row,62.0,0,0,0,0,0,,0,56,10,103,0,39,0,0,0,0,5,10,8,4.04,0,0,0,2,0,2,12,0.2,0.963,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.39,,8
Josh_Mcguire_Broncos,501,1,169,13,Lock,66.0,0,0,0,0,0,,0,37,13,120,0,57,0,0,0,0,2,13,12,3.53,0,0,0,0,0,5,18,0.38,0.9,27,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,33.45,32.24,9
Matthew_Lodge_Broncos,11,1,169,8,Interchange,36.0,0,0,0,0,0,,0,21,8,82,13,32,0,0,0,0,0,7,8,3.44,0,0,0,0,0,0,8,0,0.767,23,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.46,,10
Korbin_Sims_Broncos,502,1,169,16,Interchange,34.0,4,1,0,0,0,,0,37,5,51,0,12,0,0,0,0,1,5,3,2.25,0,0,0,1,0,0,5,0,0.794,27,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.5,3.03,10
David_Fifita_Broncos,4,1,169,17,Interchange,25.0,4,1,0,0,0,,0,44,5,75,0,18,2,0,0,0,5,5,4,2.76,0,0,0,0,0,0,5,0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.55,,10
Patrick_Mago_Broncos,13,1,169,18,Interchange,14.0,0,0,0,0,0,,0,8,1,7,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,1,2,1,0.875,14,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13.51,,10
Dane_Gagai_Rabbitohs,351,13,169,1,Fullback,80.0,0,0,0,0,0,,0,68,23,209,73,76,0,2,2,0,12,0,21,2.94,3,27,0,0,0,12,35,0.52,0.5,3,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,1
Hymel_Hunt_Rabbitohs,530,13,169,2,Winger,80.0,4,1,0,0,0,,0,21,6,52,14,18,1,0,0,0,0,1,5,3.05,0,0,0,0,0,0,6,0,0.75,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Braidon_Burns_Rabbitohs,347,13,169,3,Centre,80.0,0,0,0,0,0,,0,50,13,141,18,59,0,1,1,0,8,0,11,3.07,1,12,0,0,0,7,18,0.54,0.727,8,2,1,0,0,1,21,0,0,1,0,0,1,0,0,0,0,0,0,0,80.0,,3
Tyrell_Fuimaono_Rabbitohs,567,13,169,4,Centre,80.0,0,0,0,0,0,,0,24,10,85,0,37,0,0,0,0,3,0,8,3.57,3,29,0,1,0,3,11,0.3,0.773,17,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,3
Richard_Kennar_Rabbitohs,527,13,169,5,Winger,67.0,8,2,0,0,0,,0,35,9,100,41,29,2,0,0,0,0,0,6,2.81,1,7,0,0,0,2,13,0.22,1.0,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,67.05,,2
Cody_Walker_Rabbitohs,349,13,169,6,Five-Eighth,80.0,0,0,0,0,0,,0,18,7,45,0,3,0,0,0,0,2,0,0,,0,0,0,1,2,39,45,5.57,0.789,15,3,1,0,1,1,10,1,0,1,0,0,0,3,3,0,0,0,0,0,80.0,,4
Adam_Reynolds_Rabbitohs,345,13,169,7,Halfback,80.0,6,0,2,3,1,0.75,0,38,10,36,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,38,53,3.8,0.667,14,5,2,0,0,14,467,3,6,2,0,1,0,1,0,0,1,0,0,0,80.0,,5
Thomas_Burgess_Rabbitohs,369,13,169,8,Prop,51.0,0,0,0,0,0,,0,33,5,67,0,33,0,0,0,0,0,5,5,2.86,0,0,0,0,0,0,5,0,0.868,33,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.57,22.46,6
Damien_Cook_Rabbitohs,361,13,169,9,Hooker,80.0,0,0,0,0,0,,0,48,7,75,0,21,0,0,0,0,3,1,4,3.48,5,54,0,0,2,86,89,12.29,0.889,40,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,7
George_Burgess_Rabbitohs,363,13,169,10,Prop,49.0,0,0,0,0,0,,0,47,10,125,49,44,0,0,0,0,4,7,9,3.35,0,0,0,0,0,0,10,0,0.9,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.05,23.55,6
John_Sutton_Rabbitohs,364,13,169,11,2nd Row,70.0,0,0,0,0,0,,0,30,9,74,0,26,0,0,0,0,3,9,8,3.68,0,0,0,0,0,10,19,1.11,0.833,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.21,,8
Angus_Crichton_Rabbitohs,529,13,169,12,2nd Row,80.0,0,0,0,0,0,,0,44,14,128,0,52,0,0,0,0,2,12,8,3.24,0,0,0,2,0,4,17,0.29,0.938,30,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,8
Sam_Burgess_Rabbitohs,367,13,169,13,Lock,60.0,0,0,0,0,0,,0,37,9,100,11,32,0,0,0,0,1,7,7,3.83,0,0,0,0,0,6,13,0.67,0.914,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.36,28.08,9
Mawene_Hiroti_Rabbitohs,354,13,169,14,Interchange,13.0,0,0,0,0,0,,0,2,4,33,0,14,0,0,0,0,0,0,4,3.08,0,0,0,0,0,2,7,0.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.55,,10
Cameron_Murray_Rabbitohs,360,13,169,15,Interchange,44.0,0,0,0,0,0,,0,22,9,87,14,36,0,0,0,0,1,8,8,2.76,0,0,0,1,0,2,11,0.22,0.895,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,43.36,,10
Jason_Clark_Rabbitohs,588,13,169,16,Interchange,25.0,0,0,0,0,0,,0,32,11,103,0,34,1,0,0,0,3,10,9,2.73,0,0,0,1,0,6,16,0.55,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.38,,10
Tevita_Tatola_Rabbitohs,368,13,169,17,Interchange,21.0,0,0,0,0,0,,0,16,2,19,0,7,0,0,0,0,1,2,2,3.12,0,0,0,0,0,0,2,0,0.8,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.19,,10
Tom_Trbojevic_Sea Eagles,151,6,170,1,Fullback,80.0,12,3,0,0,0,,0,115,19,207,49,39,4,1,2,0,13,0,14,3.49,0,0,0,2,5,15,34,0.79,0.375,3,4,1,0,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,80.0,,1
Jorge_Taufua_Sea Eagles,145,6,170,2,Winger,80.0,0,0,0,0,0,,0,23,16,153,9,64,0,0,0,0,3,1,14,3.53,0,0,0,0,0,0,17,0,0.667,4,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,2
Moses_Suli_Sea Eagles,148,6,170,3,Centre,80.0,0,0,0,0,0,,0,40,12,155,0,57,0,0,0,0,5,2,11,2.9,0,0,0,0,0,3,11,0.25,0.875,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Brian_Kelly_Sea Eagles,507,6,170,4,Centre,80.0,0,0,0,0,0,,0,18,11,104,0,50,0,0,0,0,2,0,8,3.12,4,37,0,1,0,6,16,0.55,0.615,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Brad_Parker_Sea Eagles,139,6,170,5,Winger,80.0,0,0,0,0,0,,0,9,9,73,11,29,0,0,0,0,0,0,11,3.28,1,6,0,0,0,6,19,0.67,1.0,5,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,80.0,,2
Dylan_Walker_Sea Eagles,143,6,170,6,Five-Eighth,72.0,0,0,0,0,0,,0,24,8,93,0,13,1,0,0,0,1,1,3,4.01,0,0,0,0,4,25,31,3.13,0.895,17,2,0,0,0,3,82,1,0,1,0,0,1,0,0,0,3,0,1,0,72.0,,4
Daly_Cherry-evans_Sea Eagles,142,6,170,7,Halfback,80.0,10,0,5,6,0,0.833,0,43,11,56,0,5,0,1,0,0,2,0,1,2.2,0,0,0,0,6,37,47,3.36,0.84,21,4,0,0,0,9,184,0,2,4,0,1,0,0,0,0,1,0,0,0,80.0,,5
Addin_Fonua-blake_Sea Eagles,509,6,170,8,Prop,41.0,0,0,0,0,0,,0,38,9,117,59,44,0,0,0,0,6,5,8,3.3,0,0,0,0,0,0,9,0,0.947,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,22.31,26.56,6
Manase_Fainu_Sea Eagles,624,6,170,9,Hooker,65.0,0,0,0,0,0,,0,40,4,29,0,13,0,2,2,0,0,3,1,3.56,1,8,0,3,6,75,78,18.75,0.792,38,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64.0,,7
Martin_Taupau_Sea Eagles,510,6,170,10,Prop,40.0,0,0,0,0,0,,0,40,9,92,0,39,0,0,0,0,2,9,7,3.25,0,0,0,2,0,1,10,0.11,0.893,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17,15.23,6
Joel_Thompson_Sea Eagles,511,6,170,11,2nd Row,80.0,4,1,0,0,0,,0,47,10,112,0,37,2,0,0,0,5,10,8,2.47,0,0,0,0,0,1,13,0.1,0.724,21,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,8
Shaun_Lane_Sea Eagles,514,6,170,12,2nd Row,70.0,0,0,0,0,0,,0,51,12,136,0,65,0,0,0,0,1,11,10,3.27,0,0,0,1,0,1,12,0.08,0.949,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48.37,19.49,8
