,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Gareth_Widdop_Dragons,379,14,201,1,Fullback,80.0,6,0,2,3,1,0.75,0,23,8,42,26,1,0,0,0,0,1,0,4,5.0,0,0,0,0,1,33,45,4.13,0.75,9,3,0,0,5,6,80,1,0,3,0,1,0,2,1,0,0,0,0,0,80.0,,1
Jordan_Pereira_Dragons,383,14,201,2,Winger,80.0,8,2,0,0,0,,0,57,17,133,7,16,2,0,0,0,6,3,13,3.02,0,0,0,2,1,2,21,0.12,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,2
Euan_Aitken_Dragons,378,14,201,3,Centre,80.0,0,0,0,0,0,,0,25,12,106,0,30,0,0,0,0,5,0,10,3.05,0,0,0,0,0,3,13,0.25,0.75,9,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80.0,,3
Timoteo_Lafai_Dragons,388,14,201,4,Centre,80.0,4,1,0,0,0,,0,75,17,146,0,23,1,1,1,0,8,2,7,3.66,2,14,0,6,0,9,23,0.53,0.889,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Mikaele_Ravalawa_Dragons,386,14,201,5,Winger,80.0,0,0,0,0,0,,0,9,10,95,58,20,0,0,0,0,0,0,8,3.74,0,0,0,0,0,2,13,0.2,0.667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Corey_Norman_Dragons,1630,14,201,6,Five-Eighth,80.0,0,0,0,0,0,,0,37,10,58,0,10,0,1,1,0,0,0,4,4.02,0,0,0,0,3,41,51,4.1,1.0,19,0,0,0,1,6,149,0,0,3,0,0,0,0,0,0,1,0,0,0,80.0,,4
Ben_Hunt_Dragons,376,14,201,7,Halfback,80.0,0,0,0,0,0,,0,43,13,124,0,16,0,0,0,0,2,1,2,3.0,2,8,0,3,9,49,60,3.77,0.76,19,5,1,0,1,8,226,1,3,1,0,0,0,1,1,0,1,0,0,0,80.0,,5
James_Graham_Dragons,396,14,201,8,Prop,53.0,0,0,0,0,0,,0,46,13,120,0,18,0,0,0,0,0,9,8,4.06,0,0,0,1,1,8,18,0.62,0.971,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.49,24.13,6
Cameron_Mcinnes_Dragons,391,14,201,9,Hooker,69.0,0,0,0,0,0,,0,57,8,69,0,13,0,0,0,0,2,3,5,3.46,4,54,0,0,0,69,76,8.63,1.0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68.56,,7
Paul_Vaughan_Dragons,404,14,201,10,Prop,56.0,0,0,0,0,0,,0,41,15,150,11,51,0,0,0,0,0,14,15,3.69,0,0,0,1,0,2,18,0.13,0.903,28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.19,24.38,6
Jacob_Host_Dragons,395,14,201,11,2nd Row,61.0,0,0,0,0,0,,0,14,8,60,6,23,0,0,0,0,0,7,9,4.11,0,0,0,0,0,2,12,0.25,0.783,18,5,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.04,24.48,8
Tariq_Sims_Dragons,406,14,201,12,2nd Row,80.0,0,0,0,0,0,,0,54,13,136,0,30,1,0,0,0,4,13,9,3.55,0,0,0,2,0,0,14,0,1.0,31,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,80.0,,8
Blake_Lawrie_Dragons,390,14,201,13,Lock,55.0,0,0,0,0,0,,0,43,12,115,14,30,0,0,0,0,0,11,12,4.38,0,0,0,0,0,1,13,0.08,0.844,38,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.27,23.53,9
Jeremy_Latimore_Dragons,397,14,201,14,Interchange,46.0,0,0,0,0,0,,0,31,8,69,0,12,0,0,0,0,0,8,7,2.91,0,0,0,1,0,0,8,0,0.926,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.54,11.04,10
Matthew_Dufty_Dragons,385,14,201,15,Interchange,19.0,0,0,0,0,0,,0,11,8,59,0,9,0,0,0,0,3,0,6,4.04,1,2,0,0,0,6,13,0.75,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,18.48,,10
Josh_Kerr_Dragons,399,14,201,16,Interchange,16.0,0,0,0,0,0,,0,12,3,27,10,2,0,0,0,0,1,2,2,3.86,0,0,0,0,0,0,3,0,0.929,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16.22,,10
Luciano_Leilua_Dragons,402,14,201,17,Interchange,25.0,0,0,0,0,0,,0,22,4,47,0,10,0,0,0,0,1,4,3,2.43,0,0,0,1,0,0,4,0,0.81,17,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.08,,10
