,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Dallin_Watene-zelezniak_Panthers,316,12,233,1,Fullback,80.0,0,0,0,0,0,,0,30,18,134,79,18,1,0,0,0,4,0,15,2.82,0,0,0,0,0,6,23,0.33,0.8,4,1,0,0,5,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,80.0,,1
Josh_Mansour_Panthers,323,12,233,2,Winger,80.0,0,0,0,0,0,,0,21,14,105,0,26,0,0,0,0,3,0,14,2.93,0,0,0,0,0,3,21,0.21,0.889,8,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,80.0,,2
Dean_Whare_Panthers,318,12,233,3,Centre,50.0,0,0,0,0,0,,0,5,3,29,0,9,0,0,0,0,0,0,3,3.05,0,0,0,0,1,3,5,1,0.692,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.45,,3
Waqa_Blake_Panthers,326,12,233,4,Centre,80.0,4,1,0,0,0,,0,42,9,101,0,29,1,0,0,0,1,0,8,3.56,0,0,0,0,1,3,13,0.33,0.844,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Malakai_Watene-zelezniak_Panthers,1633,12,233,20,Winger,80.0,0,0,0,0,0,,0,22,11,91,8,22,0,0,0,0,2,1,11,2.91,0,0,0,0,0,1,12,0.09,0.875,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
James_Maloney_Panthers,320,12,233,6,Five-Eighth,80.0,0,0,0,0,0,,0,38,9,61,0,14,0,1,2,0,0,0,4,4.16,0,0,0,0,3,26,41,2.89,0.64,16,8,1,0,0,11,369,0,2,1,1,0,0,0,0,0,1,0,0,0,80.0,,4
Nathan_Cleary_Panthers,324,12,233,7,Halfback,80.0,12,1,3,3,1,1.0,0,78,11,54,0,3,0,1,1,0,0,0,4,3.98,1,6,0,0,5,38,54,3.45,0.944,34,1,1,0,0,10,332,2,1,1,0,2,0,0,0,0,1,0,0,0,80.0,,5
James_Tamou_Panthers,330,12,233,8,Prop,53.0,0,0,0,0,0,,0,30,9,91,51,20,0,0,0,0,0,5,9,3.25,0,0,0,0,0,0,9,0,0.844,27,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.01,22.26,6
Wayde_Egan_Panthers,580,12,233,9,Hooker,53.0,0,0,0,0,0,,0,26,1,9,0,1,0,0,0,0,0,0,2,3.06,1,9,0,0,1,74,76,74,0.806,29,4,3,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,52.33,,7
Tim_Grant_Panthers,340,12,233,10,Prop,40.0,4,1,0,0,0,,0,36,7,58,0,12,1,0,0,0,1,6,6,3.03,0,0,0,0,0,0,8,0,0.846,22,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.03,13.52,6
Viliame_Kikau_Panthers,342,12,233,11,2nd Row,78.0,0,0,0,0,0,,0,25,10,94,0,28,0,0,0,0,2,9,7,4.33,0,0,0,0,0,6,16,0.6,0.765,26,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,47.27,30.15,8
Isaah_Yeo_Panthers,545,12,233,12,2nd Row,80.0,0,0,0,0,0,,0,20,9,75,1,28,0,0,0,0,1,8,9,3.39,0,0,0,0,0,2,12,0.22,0.833,20,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,8
James_Fisher-harris_Panthers,329,12,233,13,Lock,80.0,0,0,0,0,0,,0,54,18,163,0,45,0,0,0,0,0,16,15,2.99,0,0,0,0,0,3,19,0.17,0.894,42,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,9
Sione_Katoa_Panthers,338,12,233,14,Interchange,27.0,0,0,0,0,0,,0,22,2,16,0,2,0,0,0,0,0,0,1,3.64,2,16,0,0,1,25,28,12.5,0.926,25,2,0,0,0,1,45,0,0,0,0,0,0,1,0,0,0,0,0,0,27.0,,10
Moses_Leota_Panthers,332,12,233,16,Interchange,27.0,0,0,0,0,0,,0,25,6,46,0,14,0,0,0,0,0,6,6,3.35,0,0,0,0,0,1,7,0.17,0.926,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33,,10
Reagan_Campbell-gillard_Panthers,335,12,233,17,Interchange,53.0,0,0,0,0,0,,0,41,11,99,0,26,0,0,0,0,0,11,11,3.32,0,0,0,0,0,1,13,0.09,0.9,36,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.57,,10
Liam_Martin_Panthers,1635,12,233,19,Interchange,20.0,0,0,0,0,0,,0,17,5,46,0,18,0,0,0,0,0,5,3,3.47,0,0,0,2,0,1,6,0.2,0.789,15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.41,1.0,10
Nick_Meaney_Bulldogs,1636,3,234,1,Fullback,50.0,0,0,0,0,0,,0,22,8,69,20,26,0,0,0,0,3,0,9,3.56,0,0,0,0,0,4,14,0.5,0.833,5,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.01,10.09,1
Jayden_Okunbor_Bulldogs,1637,3,234,2,Winger,80.0,0,0,0,0,0,,0,11,13,120,8,50,0,0,0,0,0,0,13,3.25,0,0,0,0,0,6,20,0.46,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,2
Kerrod_Holland_Bulldogs,79,3,234,3,Centre,80.0,2,0,1,1,0,1.0,0,26,12,134,0,51,0,0,0,0,1,0,8,3.53,3,31,0,2,0,12,22,1,0.909,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,80.0,,3
Will_Hopoate_Bulldogs,84,3,234,4,Centre,80.0,0,0,0,0,0,,0,35,20,186,67,37,0,0,0,0,2,2,12,3.73,0,0,0,1,0,9,24,0.45,0.923,12,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,80.0,,3
Reimis_Smith_Bulldogs,83,3,234,5,Winger,80.0,0,0,0,0,0,,0,19,10,87,0,32,0,0,0,0,2,0,10,2.8,1,11,0,0,0,2,12,0.2,1.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,2
Jack_Cogger_Bulldogs,1638,3,234,6,Five-Eighth,80.0,0,0,0,0,0,,0,21,8,49,0,7,0,0,0,0,0,0,2,4.54,0,0,0,1,1,41,54,5.13,0.733,11,3,1,0,1,9,235,0,3,2,0,1,0,1,1,0,1,0,0,0,80.0,,4
Lachlan_Lewis_Bulldogs,81,3,234,7,Halfback,80.0,0,0,0,0,0,,0,36,6,38,0,4,0,0,0,0,0,0,1,4.0,0,0,0,0,0,27,36,4.5,0.765,26,4,4,0,0,9,231,1,2,1,0,1,0,0,0,0,0,0,0,0,80.0,,5
Aiden_Tolman_Bulldogs,62,3,234,8,Prop,70.0,0,0,0,0,0,,0,59,17,155,10,60,0,0,0,0,0,15,16,3.12,0,0,0,0,0,3,21,0.18,0.922,47,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67.34,2.09,6
Jeremy_Marshall-king_Bulldogs,66,3,234,9,Hooker,56.0,0,0,0,0,0,,0,25,3,30,0,8,0,1,1,0,0,1,2,2.66,2,22,0,0,0,43,44,14.33,0.844,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56.28,,7
Ofahiki_Ogden_Bulldogs,69,3,234,10,Prop,45.0,4,1,0,0,0,,0,42,12,116,23,36,1,0,0,0,4,9,8,2.74,0,0,0,0,0,1,12,0.08,0.778,28,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,19.28,15.28,6
Josh_Jackson_Bulldogs,67,3,234,11,2nd Row,78.0,0,0,0,0,0,,0,48,10,84,0,28,0,0,0,0,0,8,6,4.08,0,0,0,0,0,4,12,0.4,0.92,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.39,,8
Corey_Harawira-naera_Bulldogs,1629,3,234,12,2nd Row,77.0,0,0,0,0,0,,0,44,13,95,7,25,0,0,0,0,0,8,7,2.79,0,0,1,3,0,4,15,0.31,0.919,34,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36.4,39.59,8
Adam_Elliott_Bulldogs,61,3,234,16,Lock,40.0,0,0,0,0,0,,0,22,10,96,0,38,0,0,0,0,1,9,8,3.57,0,0,0,0,1,1,11,0.1,0.813,26,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,22.13,27.52,9
Rhyse_Martin_Bulldogs,72,3,234,13,Interchange,61.0,0,0,0,0,0,,0,26,7,61,0,20,0,0,0,0,1,6,4,3.69,0,0,0,1,0,5,11,0.71,0.833,25,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,61.0,,10
Michael_Lichaa_Bulldogs,68,3,234,14,Interchange,24.0,0,0,0,0,0,,0,15,2,13,0,9,0,0,0,0,1,1,1,4.2,1,0,0,0,0,31,31,15.5,0.917,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,,10
Danny_Fualalo_Bulldogs,64,3,234,15,Interchange,30.0,0,0,0,0,0,,0,16,10,98,0,30,0,0,0,0,0,7,7,2.99,0,0,0,0,0,4,11,0.4,0.789,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,10
Chris_Smith_Bulldogs,63,3,234,17,Interchange,30.0,0,0,0,0,0,,0,15,4,34,0,13,0,0,0,0,0,3,2,4.46,0,0,0,0,0,2,6,0.5,0.828,24,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,27.54,2.21,10
Alex_Johnston_Rabbitohs,346,13,234,1,Fullback,80.0,4,1,0,0,0,,0,41,17,123,76,21,0,0,0,0,3,0,12,3.66,1,9,0,0,1,9,23,0.53,1.0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,1
Corey_Allan_Rabbitohs,355,13,234,2,Winger,80.0,0,0,0,0,0,,0,35,8,86,0,10,2,0,0,0,2,0,5,4.82,0,0,0,1,0,1,9,0.13,1.0,6,0,0,0,0,1,20,1,0,1,0,0,0,0,0,0,0,0,0,0,80.0,,2
Kyle_Turner_Rabbitohs,365,13,234,3,Centre,80.0,0,0,0,0,0,,0,26,7,63,0,23,0,0,0,0,2,2,8,3.61,0,0,0,0,0,2,9,0.29,0.882,15,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,3
Dane_Gagai_Rabbitohs,351,13,234,4,Centre,80.0,0,0,0,0,0,,0,39,13,113,0,38,0,0,0,0,4,0,12,2.99,2,9,0,1,0,7,15,0.54,0.8,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Campbell_Graham_Rabbitohs,348,13,234,5,Winger,80.0,4,1,0,0,0,,0,39,17,152,44,46,1,0,0,0,2,0,17,3.48,0,0,1,0,0,1,20,0.06,0.8,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Cody_Walker_Rabbitohs,349,13,234,6,Five-Eighth,80.0,0,0,0,0,0,,0,48,16,85,0,13,0,1,1,0,5,0,7,4.74,0,0,0,2,0,35,53,2.19,0.786,11,3,0,0,0,8,182,2,0,4,0,1,0,1,0,0,1,0,0,0,80.0,,4
Adam_Reynolds_Rabbitohs,345,13,234,7,Halfback,80.0,6,0,2,2,1,1.0,0,50,14,40,0,1,0,1,0,0,3,0,5,4.7,0,0,0,0,4,30,45,2.14,0.864,19,2,1,0,0,10,284,1,3,2,0,0,1,0,0,0,1,0,0,0,80.0,,5
Tevita_Tatola_Rabbitohs,368,13,234,14,Prop,35.0,0,0,0,0,0,,0,47,9,98,40,35,0,0,0,0,3,6,8,3.12,0,0,0,1,0,0,9,0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.29,11.02,6
Damien_Cook_Rabbitohs,361,13,234,9,Hooker,80.0,0,0,0,0,0,,0,61,17,109,0,20,0,0,1,0,1,4,6,4.93,10,74,0,0,1,129,138,7.59,0.938,45,2,1,0,0,4,80,0,0,2,0,0,0,1,1,0,0,0,0,0,80.0,,7
Thomas_Burgess_Rabbitohs,369,13,234,10,Prop,24.0,0,0,0,0,0,,0,15,6,60,0,27,0,0,0,0,0,6,5,4.38,0,0,0,0,0,0,6,0,0.938,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24.19,,6
John_Sutton_Rabbitohs,364,13,234,11,2nd Row,63.0,0,0,0,0,0,,0,45,13,139,0,52,0,0,0,0,5,12,11,3.25,0,0,0,0,1,15,27,1.15,0.95,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.51,13.12,8
Sam_Burgess_Rabbitohs,367,13,234,12,2nd Row,80.0,0,0,0,0,0,,0,48,22,185,0,67,0,0,0,0,3,19,15,4.1,0,0,0,1,1,6,26,0.27,0.931,27,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,80.0,,8
Cameron_Murray_Rabbitohs,360,13,234,13,Lock,59.0,0,0,0,0,0,,0,63,18,166,0,49,0,1,0,0,2,12,8,3.25,0,0,0,2,0,9,21,0.5,0.975,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,29.11,30.04,9
George_Burgess_Rabbitohs,363,13,234,8,Interchange,26.0,0,0,0,0,0,,0,30,11,135,30,31,1,0,0,0,2,9,9,3.99,0,0,0,0,0,1,11,0.09,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.27,,10
Mark_Nicholls_Rabbitohs,366,13,234,15,Interchange,25.0,0,0,0,0,0,,0,24,5,39,0,14,0,0,0,0,1,4,4,3.24,0,0,0,0,0,1,5,0.2,0.952,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06,,10
Ethan_Lowe_Rabbitohs,375,13,234,16,Interchange,51.0,0,0,0,0,0,,0,38,10,88,0,31,0,0,0,0,4,10,8,3.6,0,0,0,1,0,1,12,0.1,0.917,22,1,1,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,51.0,,10
Liam_Knight_Rabbitohs,373,13,234,17,Interchange,37.0,0,0,0,0,0,,0,35,13,121,19,46,0,0,0,0,3,11,9,3.72,0,0,0,2,0,2,14,0.15,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.27,5.03,10
Jahrome_Hughes_Storm,178,7,235,1,Fullback,82.0,0,0,0,0,0,,0,27,17,162,87,49,0,0,0,0,3,0,14,2.78,0,0,0,0,0,9,26,0.53,1.0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,82.0,,1
Suliasi_Vunivalu_Storm,185,7,235,2,Winger,82.0,0,0,0,0,0,,0,20,10,106,53,23,0,0,0,0,3,1,9,2.98,0,0,0,0,0,2,12,0.2,0.75,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82.0,,2
Will_Chambers_Storm,187,7,235,3,Centre,82.0,0,0,0,0,0,,0,20,12,109,0,38,0,0,0,0,0,0,10,3.13,2,25,0,0,0,2,15,0.17,0.7,7,0,3,0,0,2,21,1,0,1,0,0,0,0,0,0,0,0,0,0,82.0,,3
Curtis_Scott_Storm,177,7,235,21,Centre,82.0,4,1,0,0,0,,0,31,6,58,0,22,1,0,0,0,1,0,4,3.82,1,4,0,0,0,0,8,0,0.833,15,2,1,0,0,1,8,1,0,1,0,0,0,1,1,0,0,0,0,0,82.0,,3
Josh_Addo-carr_Storm,179,7,235,5,Winger,82.0,4,1,0,0,0,,0,27,10,101,18,33,1,0,0,0,4,2,7,2.84,1,6,0,0,0,1,11,0.1,0.25,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82.0,,2
Cameron_Munster_Storm,175,7,235,6,Five-Eighth,82.0,0,0,0,0,0,,0,40,13,95,0,24,0,0,0,0,1,0,7,3.51,2,13,0,1,3,38,54,2.92,0.95,19,0,1,0,0,7,193,1,3,0,0,0,0,2,1,0,0,0,0,0,82.0,,4
Brodie_Croft_Storm,174,7,235,7,Halfback,82.0,8,0,3,3,1,1.0,0,59,11,88,0,21,0,0,0,0,2,0,5,3.38,0,0,0,0,1,28,44,2.55,0.909,30,2,1,0,0,8,270,0,5,1,0,0,0,1,1,0,0,0,0,0,82.0,,5
Jesse_Bromwich_Storm,164,7,235,8,Prop,43.0,0,0,0,0,0,,0,31,11,92,14,28,0,0,0,0,1,10,11,3.15,0,0,0,0,0,1,12,0.09,0.958,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.1,22.28,6
Cameron_Smith_Storm,159,7,235,9,Hooker,82.0,0,0,0,0,0,,0,77,8,72,0,8,0,1,1,0,2,0,2,2.5,5,53,0,0,3,135,135,16.88,0.943,50,1,2,0,0,4,76,3,1,2,0,0,0,0,0,0,0,0,0,0,82.0,,7
Nelson_Asofa-solomona_Storm,169,7,235,10,Prop,44.0,0,0,0,0,0,,0,41,10,83,0,30,0,0,0,0,3,10,7,2.4,0,0,0,2,0,1,11,0.1,0.875,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.01,16.35,6
Felise_Kaufusi_Storm,162,7,235,11,2nd Row,82.0,0,0,0,0,0,,0,34,11,92,0,35,0,0,0,0,0,10,9,3.02,0,0,0,1,0,3,14,0.27,0.86,37,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,82.0,,8
Kenneath_Bromwich_Storm,168,7,235,12,2nd Row,76.0,0,0,0,0,0,,0,57,16,170,0,57,0,1,1,0,1,13,14,3.11,1,15,0,0,1,4,18,0.25,0.914,32,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.54,,8
Dale_Finucane_Storm,161,7,235,13,Lock,54.0,0,0,0,0,0,,0,44,13,131,14,53,0,0,0,0,0,12,11,3.42,0,0,0,0,0,0,13,0,0.972,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31.26,23.03,9
Brandon_Smith_Storm,158,7,235,14,Interchange,29.0,0,0,0,0,0,,0,22,9,79,0,23,0,0,0,0,2,9,9,3.55,0,0,0,0,0,2,11,0.22,0.867,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.45,,10
Christian_Welch_Storm,160,7,235,15,Interchange,49.0,0,0,0,0,0,,0,60,18,206,65,49,0,0,0,0,6,11,13,3.42,0,0,0,1,0,4,19,0.22,0.889,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.56,10.47,10
Tui_Kamikamica_Storm,172,7,235,16,Interchange,28.0,4,1,0,0,0,,0,41,12,134,60,44,1,0,0,0,2,8,9,3.08,0,0,0,1,0,2,15,0.17,0.923,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23.12,4.04,10
Ryan_Papenhuyzen_Storm,182,7,235,17,Interchange,6.0,0,0,0,0,0,,0,9,4,48,0,14,0,0,0,0,0,2,3,3.01,2,29,0,0,0,0,4,0,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.33,,10
James_Tedesco_Roosters,432,15,235,1,Fullback,82.0,4,1,0,0,0,,0,32,21,208,48,55,0,0,0,0,3,0,17,3.01,1,7,0,0,1,8,28,0.38,0.333,1,2,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,82.0,,1
Daniel_Tupou_Roosters,431,15,235,2,Winger,82.0,0,0,0,0,0,,0,42,21,182,28,64,0,1,1,0,4,0,20,3.45,0,0,0,1,0,2,23,0.1,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.0,,2
Latrell_Mitchell_Roosters,486,15,235,3,Centre,82.0,13,1,3,3,1,1.0,1,50,11,101,0,13,2,0,1,0,2,0,4,3.31,1,2,1,1,0,12,21,1.09,0.857,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,82.0,,3
Mitchell_Aubusson_Roosters,417,15,235,17,Centre,82.0,0,0,0,0,0,,0,27,10,75,0,27,0,0,0,0,1,2,8,3.18,0,0,0,0,0,4,12,0.4,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82.0,,3
Matt_Ikuvalu_Roosters,436,15,235,5,Winger,82.0,0,0,0,0,0,,0,19,11,84,11,31,0,0,0,0,2,0,9,3.77,0,0,0,0,0,0,15,0,0.833,5,1,0,0,4,1,11,0,0,1,0,0,0,1,0,0,0,0,0,0,82.0,,2
Luke_Keary_Roosters,435,15,235,6,Five-Eighth,61.0,0,0,0,0,0,,0,18,9,36,5,1,0,0,1,0,1,0,1,4.28,0,0,0,0,0,27,37,3,0.75,9,3,0,0,0,6,169,0,4,1,0,0,0,2,2,0,0,0,0,0,60.32,,4
Cooper_Cronk_Roosters,430,15,235,7,Halfback,82.0,0,0,0,0,0,,0,39,9,44,0,6,0,0,0,0,0,0,2,3.32,0,0,0,0,1,26,41,2.89,0.929,26,2,0,0,1,9,369,1,2,1,0,0,0,2,2,0,2,0,0,0,82.0,,5
