,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Jack_Wighton_Raiders,40,2,80,1,Fullback,80.0,0,0,0,0,0,,0,22,13,147,33,46,0,0,0,0,2,0,11,3.33,0,0,0,0,0,10,24,0.77,0.8,4,1,0,0,1,1,34,0,0,0,0,0,1,1,0,0,0,0,0,0,80.0,,1
Nick_Cotric_Raiders,45,2,80,2,Winger,80.0,4,1,0,0,0,,0,26,10,79,17,22,0,0,0,0,3,1,10,3.58,4,27,0,0,0,5,16,0.5,0.75,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Jarrod_Croker_Raiders,41,2,80,3,Centre,80.0,8,0,2,2,2,1.0,0,45,11,87,0,37,0,0,0,0,5,0,9,3.31,4,37,0,1,0,8,17,0.73,0.929,13,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,3
Joseph_Leilua_Raiders,43,2,80,4,Centre,80.0,0,0,0,0,0,,0,35,12,130,0,50,0,0,0,0,3,0,11,3.11,1,14,0,2,2,2,14,0.17,0.857,12,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Jordan_Rapana_Raiders,42,2,80,5,Winger,80.0,0,0,0,0,0,,0,34,18,198,7,74,0,0,0,0,4,0,15,3.02,6,69,0,2,0,8,24,0.44,0.571,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Blake_Austin_Raiders,560,2,80,6,Five-Eighth,29.0,4,1,0,0,0,,0,35,3,32,0,10,1,0,0,0,3,0,1,2.56,0,0,0,0,1,5,10,1.67,1.0,10,0,0,0,0,2,37,0,2,0,0,0,0,0,0,0,0,0,0,0,29.13,,4
Aidan_Sezer_Raiders,33,2,80,7,Halfback,80.0,0,0,0,0,0,,0,27,9,59,0,7,0,0,0,0,0,0,2,4.16,0,0,0,2,4,29,44,3.22,0.842,16,2,1,0,0,9,199,0,1,2,0,1,0,4,3,0,0,0,0,0,80.0,,5
Iosia_Soliola_Raiders,50,2,80,8,Prop,39.0,0,0,0,0,0,,0,27,6,68,11,24,0,0,0,0,1,5,6,3.55,0,0,0,0,0,0,7,0,0.897,26,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,23.33,15.12,6
Siliva_Havili_Raiders,561,2,80,9,Hooker,72.0,0,0,0,0,0,,0,55,3,60,0,22,0,0,0,0,3,2,2,3.72,1,15,0,1,1,78,79,26,0.932,41,2,1,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,64.48,6.53,7
Shannon_Boyd_Raiders,562,2,80,10,Prop,34.0,0,0,0,0,0,,0,36,8,81,0,38,0,0,0,0,0,8,8,2.97,0,0,0,0,1,0,8,0,0.938,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.19,14.19,6
Joseph_Tapine_Raiders,54,2,80,11,2nd Row,80.0,0,0,0,0,0,,0,66,8,103,0,37,0,0,0,0,7,8,7,2.75,0,0,0,1,0,2,10,0.25,0.911,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80.0,,8
Elliott_Whitehead_Raiders,563,2,80,12,2nd Row,80.0,0,0,0,0,0,,0,40,7,103,0,25,0,0,1,0,1,6,6,3.05,1,8,0,0,3,5,13,0.71,0.861,31,4,1,0,0,1,19,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,8
Josh_Papalii_Raiders,56,2,80,13,Lock,80.0,0,0,0,0,0,,0,64,18,213,0,92,0,1,1,0,2,18,16,3.26,0,0,0,1,3,4,22,0.22,0.857,30,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,9
Ata_Hingano_Raiders,35,2,80,14,Interchange,44.0,0,0,0,0,0,,0,28,5,33,0,4,0,0,0,0,0,0,0,,1,1,0,1,1,15,20,3,0.857,24,2,2,0,0,2,8,0,0,1,0,0,0,1,1,0,0,0,0,0,43.54,,10
