,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Darius_Boyd_Broncos,22,1,89,1,Fullback,80.0,0,0,0,0,0,,0,40,15,137,66,47,0,0,0,0,7,1,15,4.33,1,10,0,1,1,21,39,1.4,0.714,5,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,1
Corey_Oates_Broncos,20,1,89,2,Winger,80.0,4,1,0,0,0,,0,49,20,248,22,105,1,0,0,0,4,1,19,3.28,0,0,0,0,1,2,22,0.1,0.667,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
James_Roberts_Broncos,27,1,89,3,Centre,60.0,4,1,0,0,0,,0,28,5,74,0,17,0,0,0,0,1,0,3,2.68,0,0,0,0,0,4,9,0.8,1.0,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.55,,3
Jordan_Kahu_Broncos,497,1,89,4,Centre,80.0,0,0,0,0,0,,0,30,15,116,5,31,0,1,1,0,1,2,14,3.72,1,7,0,0,1,8,23,0.53,0.81,17,4,0,0,1,1,23,0,0,1,0,0,1,0,0,0,1,0,0,0,80.0,,3
Jamayne_Isaako_Broncos,26,1,89,5,Winger,80.0,10,1,2,3,1,0.75,0,32,12,99,12,27,0,0,0,0,2,2,11,3.11,0,0,0,0,1,8,22,0.67,0.778,7,1,1,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,2
Anthony_Milford_Broncos,19,1,89,6,Five-Eighth,80.0,0,0,0,0,0,,0,61,10,92,0,19,0,0,0,0,5,0,5,3.54,0,0,0,2,9,24,49,2.4,0.789,15,4,0,0,1,15,490,0,4,2,0,1,2,1,1,0,1,0,0,0,80.0,,4
Kodi_Nikorima_Broncos,498,1,89,7,Halfback,80.0,0,0,0,0,0,,0,38,6,24,0,9,0,1,1,0,0,0,3,5.04,0,0,0,0,2,21,31,3.5,0.926,25,1,1,0,0,6,174,0,1,1,0,0,0,1,1,0,0,0,0,0,80.0,,5
Matthew_Lodge_Broncos,11,1,89,8,Prop,58.0,0,0,0,0,0,,0,47,19,190,19,65,0,0,0,0,4,17,18,3.05,0,0,0,1,2,4,23,0.21,0.813,26,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25.19,33.0,6
Andrew_Mccullough_Broncos,3,1,89,9,Hooker,80.0,0,0,0,0,0,,0,42,4,42,0,16,0,0,0,0,1,0,4,3.46,4,42,0,0,1,103,108,25.75,0.925,37,2,1,0,0,2,88,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,7
Sam_Thaiday_Broncos,499,1,89,10,Prop,56.0,0,0,0,0,0,,0,30,8,70,0,21,0,0,0,0,0,7,7,3.19,0,0,0,0,1,6,13,0.75,0.868,33,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.17,21.55,6
Tevita_Pangai Junior_Broncos,500,1,89,11,2nd Row,80.0,0,0,0,0,0,,0,60,13,173,0,64,1,0,0,0,6,13,13,3.71,0,0,0,0,1,4,17,0.31,0.833,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,8
Jaydn_Su'a_Broncos,1624,1,89,12,2nd Row,80.0,0,0,0,0,0,,0,57,11,136,0,42,1,0,1,0,2,11,10,3.76,0,0,0,0,0,2,12,0.18,0.848,39,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,8
Joe_Ofahengaue_Broncos,9,1,89,13,Lock,70.0,0,0,0,0,0,,0,52,14,136,18,61,0,0,0,0,2,13,13,2.84,0,0,0,0,0,1,15,0.07,0.864,38,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,70.27,,9
Sam_Tagataese_Broncos,15,1,89,14,Interchange,22.0,0,0,0,0,0,,0,14,2,26,16,4,0,0,0,0,1,1,2,3.42,0,0,0,0,0,0,2,0,0.867,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.39,,10
George_Fai_Broncos,5,1,89,15,Interchange,14.0,0,0,0,0,0,,0,13,3,29,0,12,0,0,0,0,0,3,3,3.49,0,0,0,0,0,0,3,0,0.917,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.12,,10
Kotoni_Staggs_Broncos,28,1,89,16,Interchange,20.0,0,0,0,0,0,,0,12,2,22,0,9,0,0,0,0,0,1,2,3.0,0,0,0,0,0,0,2,0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.03,,10
Patrick_Mago_Broncos,13,1,89,17,Interchange,20.0,0,0,0,0,0,,0,23,5,59,0,25,0,0,0,0,1,5,5,3.14,0,0,0,0,0,0,5,0,0.944,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.07,9.32,10
Corey_Norman_Eels,550,11,89,1,Fullback,80.0,0,0,0,0,0,,0,38,17,175,70,61,0,0,0,0,4,0,17,3.51,0,0,0,0,2,20,46,1.18,0.25,1,2,1,0,3,7,197,2,0,3,0,0,0,2,2,0,0,0,0,0,80.0,,1
Bevan_French_Eels,279,11,89,2,Winger,80.0,0,0,0,0,0,,0,18,10,96,6,35,0,0,0,0,1,0,10,3.6,3,27,0,1,3,9,19,0.9,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
