,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Corey_Thompson_Tigers,458,16,116,1,Fullback,80.0,4,1,0,0,0,,0,35,18,182,97,41,1,0,0,0,4,1,10,3.3,1,15,0,0,4,11,28,0.61,0.364,4,5,2,0,3,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,80.0,,1
Malakai_Watene-zelezniak_Tigers,523,16,116,2,Winger,80.0,0,0,0,0,0,,0,12,8,84,47,22,0,0,0,0,2,0,8,3.5,0,0,0,0,0,5,13,0.63,0.667,6,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,2
Esan_Marsters_Tigers,461,16,116,3,Centre,80.0,4,0,2,2,0,1.0,0,32,16,163,0,62,0,0,0,0,0,2,12,3.52,4,36,0,4,3,8,22,0.5,0.727,8,2,1,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,80.0,,3
Mahe_Fonua_Tigers,465,16,116,4,Centre,65.0,0,0,0,0,0,,0,33,11,121,0,61,0,0,0,0,7,0,8,2.68,1,9,0,3,1,7,16,0.64,0.667,12,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,65.19,,3
Kevin_Naiqama_Tigers,522,16,116,5,Winger,80.0,0,0,0,0,0,,0,19,10,97,12,46,0,0,0,0,3,1,10,3.08,2,27,0,0,1,2,13,0.2,0.8,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,2
Tyson_Gamble_Tigers,470,16,116,19,Five-Eighth,80.0,0,0,0,0,0,,0,31,6,55,0,20,0,0,0,0,0,0,6,3.09,1,10,0,1,3,19,35,3.17,0.806,25,5,1,0,1,8,212,0,2,2,0,1,2,1,1,0,0,0,0,0,80.0,,4
Luke_Brooks_Tigers,464,16,116,7,Halfback,80.0,0,0,0,0,0,,0,14,8,56,0,11,0,0,0,0,1,0,4,2.71,0,0,0,0,7,39,53,4.88,0.63,17,8,2,0,0,7,150,2,3,2,0,0,0,3,3,0,0,0,0,0,80.0,,5
Russell_Packer_Tigers,453,16,116,8,Prop,51.0,0,0,0,0,0,,0,29,9,97,17,43,0,0,0,0,2,8,8,3.11,0,0,0,1,1,1,10,0.11,0.8,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02,26.13,6
Matt_Mcilwrick_Tigers,525,16,116,15,Hooker,29.0,0,0,0,0,0,,0,22,3,22,0,3,0,1,1,0,0,0,2,4.0,3,22,0,0,1,31,34,10.33,0.944,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.09,,7
Ben_Matulino_Tigers,440,16,116,10,Prop,37.0,0,0,0,0,0,,0,27,4,40,0,18,0,0,0,0,1,4,4,3.43,0,0,0,0,0,4,8,1,0.917,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.54,14.41,6
Chris_Lawrence_Tigers,441,16,116,11,2nd Row,60.0,4,1,0,0,0,,0,60,11,123,0,41,1,0,0,0,4,11,10,3.66,0,0,0,0,2,1,12,0.09,0.963,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.33,,8
Robbie_Rochow_Tigers,452,16,116,12,2nd Row,69.0,0,0,0,0,0,,0,30,6,49,0,20,0,0,0,0,0,6,6,2.8,0,0,0,0,0,2,9,0.33,0.884,38,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,48.56,20.27,8
Matthew_Eisenhuth_Tigers,448,16,116,13,Lock,77.0,0,0,0,0,0,,0,58,10,77,0,28,0,0,0,0,0,7,8,4.21,0,0,0,0,2,10,18,1,0.931,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.26,,9
Elijah_Taylor_Tigers,443,16,116,9,Interchange,51.0,0,0,0,0,0,,0,26,5,14,0,7,0,0,0,0,0,2,4,3.54,3,11,0,1,0,40,45,8,0.838,31,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.5,,10
Alex_Twal_Tigers,439,16,116,14,Interchange,55.0,0,0,0,0,0,,0,43,8,59,0,21,0,0,0,0,1,8,7,3.07,0,0,0,0,1,0,8,0,0.953,41,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,54.58,,10
Josh_Aloiai_Tigers,569,16,116,16,Interchange,31.0,0,0,0,0,0,,0,7,6,51,0,27,0,0,0,0,1,6,5,3.08,0,0,0,1,0,0,6,0,0.563,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03,,10
Tim_Grant_Tigers,610,16,116,17,Interchange,34.0,0,0,0,0,0,,0,26,6,61,10,28,0,0,0,0,0,5,6,3.03,0,0,0,0,0,2,8,0.33,0.903,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31.51,2.34,10
