,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Darius_Boyd_Broncos,22,1,192,1,Fullback,80.0,0,0,0,0,0,,0,15,7,83,22,34,0,0,0,0,1,0,8,3.41,0,0,0,0,1,24,34,3.43,0.75,9,3,0,0,0,3,24,0,0,2,0,1,0,0,0,0,0,0,0,0,80.0,,1
Corey_Oates_Broncos,20,1,192,2,Winger,80.0,16,4,0,0,0,,0,61,7,199,104,32,1,0,0,0,2,0,4,2.56,0,0,0,0,0,0,8,0,0.625,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
James_Roberts_Broncos,27,1,192,3,Centre,80.0,4,1,0,0,0,,0,27,8,106,0,34,0,0,0,0,2,0,8,2.66,0,0,0,0,2,9,14,1.13,0.583,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Jordan_Kahu_Broncos,497,1,192,4,Centre,80.0,0,0,0,0,0,,0,2,8,76,0,38,0,0,0,0,0,0,8,3.3,0,0,0,0,0,2,10,0.25,0.571,12,8,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,3
Jamayne_Isaako_Broncos,26,1,192,5,Winger,80.0,20,1,6,8,2,0.8,0,52,11,161,42,37,0,0,0,0,3,0,9,3.19,1,9,0,1,0,1,12,0.09,0.667,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Anthony_Milford_Broncos,19,1,192,6,Five-Eighth,80.0,0,0,0,0,0,,0,77,15,194,105,24,2,0,3,0,2,0,3,3.6,0,0,0,2,9,17,42,1.13,0.643,9,3,2,0,1,16,553,0,1,3,0,1,0,2,1,0,1,0,0,0,80.0,,4
Kodi_Nikorima_Broncos,498,1,192,7,Halfback,80.0,4,1,0,0,0,,0,58,10,112,0,3,2,1,1,0,2,0,2,3.16,1,0,0,1,3,18,26,1.8,0.75,12,2,2,0,0,4,132,1,0,1,0,0,1,0,0,0,0,0,0,0,80.0,,5
Matthew_Lodge_Broncos,11,1,192,8,Prop,53.0,0,0,0,0,0,,0,55,18,178,64,62,0,2,1,0,4,13,14,2.9,0,0,0,2,1,2,20,0.11,0.882,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.19,25.21,6
Josh_Mcguire_Broncos,501,1,192,13,Hooker,80.0,0,0,0,0,0,,0,25,11,105,0,40,0,0,0,0,0,10,11,3.27,1,5,0,0,2,53,68,4.82,0.732,30,7,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,7
Sam_Thaiday_Broncos,499,1,192,10,Prop,39.0,0,0,0,0,0,,0,23,7,60,4,23,0,0,0,0,0,4,5,1.84,0,0,0,0,0,4,9,0.57,0.864,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20.31,18.23,6
David_Fifita_Broncos,4,1,192,17,2nd Row,80.0,0,0,0,0,0,,0,57,15,175,0,79,0,0,1,0,3,15,14,3.66,0,0,0,1,2,0,15,0,0.824,28,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,8
Tevita_Pangai Junior_Broncos,500,1,192,12,2nd Row,50.0,0,0,0,0,0,,0,22,9,91,0,39,0,0,0,0,2,9,7,3.06,0,0,0,2,1,3,12,0.33,0.684,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.05,,8
Joe_Ofahengaue_Broncos,9,1,192,15,Lock,59.0,4,1,0,0,0,,0,55,18,198,75,73,1,0,0,0,2,12,17,3.19,1,15,0,0,0,1,19,0.06,0.917,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.01,26.57,9
Jake_Turpin_Broncos,6,1,192,9,Interchange,34.0,0,0,0,0,0,,0,22,3,24,0,11,0,0,0,0,0,1,2,2.94,2,21,0,0,1,46,49,15.33,0.889,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.18,,10
Patrick_Mago_Broncos,13,1,192,14,Interchange,21.0,0,0,0,0,0,,0,26,5,53,0,24,0,0,0,0,2,5,5,1.77,0,0,0,0,0,0,5,0,0.938,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.02,,10
Korbin_Sims_Broncos,502,1,192,16,Interchange,42.0,0,0,0,0,0,,0,23,6,54,19,19,0,0,0,0,0,4,5,2.59,0,0,1,1,1,0,6,0,0.774,24,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.08,8.51,10
Kotoni_Staggs_Broncos,28,1,192,20,Interchange,21.0,0,0,0,0,0,,0,11,3,25,0,9,0,0,0,0,0,2,3,3.15,0,0,0,0,0,0,4,0,0.778,14,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.04,,10
Tom_Trbojevic_Sea Eagles,151,6,192,1,Fullback,30.0,0,0,0,0,0,,0,18,6,82,59,25,0,0,0,0,3,0,5,2.97,0,0,0,0,0,4,9,0.67,0.75,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,,1
Matthew_Wright_Sea Eagles,506,6,192,2,Winger,80.0,0,0,0,0,0,,0,7,12,120,28,49,0,0,0,0,0,0,12,3.04,0,0,0,0,0,1,15,0.08,0.667,2,1,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,80.0,,2
Moses_Suli_Sea Eagles,148,6,192,3,Centre,80.0,0,0,0,0,0,,0,54,11,123,0,49,0,1,0,0,9,2,10,3.13,0,0,0,0,0,2,10,0.18,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,3
Brian_Kelly_Sea Eagles,507,6,192,4,Centre,80.0,0,0,0,0,0,,0,31,9,106,0,35,0,0,0,0,6,1,8,2.48,1,15,0,1,2,4,13,0.44,0.733,11,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,3
Brad_Parker_Sea Eagles,139,6,192,5,Winger,80.0,4,1,0,0,0,,0,29,9,74,16,14,2,0,0,0,4,0,9,3.21,2,16,0,0,0,3,18,0.33,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,80.0,,2
Dylan_Walker_Sea Eagles,143,6,192,6,Five-Eighth,80.0,0,0,0,0,0,,0,31,13,102,8,33,0,0,0,0,5,0,10,3.7,1,8,0,1,4,15,26,1.15,0.667,4,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,4
Daly_Cherry-evans_Sea Eagles,142,6,192,7,Halfback,80.0,2,0,1,2,0,0.5,0,42,5,21,0,5,0,3,2,0,0,0,2,4.8,1,11,0,1,6,40,53,8,0.737,14,3,2,0,0,9,251,0,2,2,0,1,0,0,0,0,0,0,0,0,80.0,,5
Addin_Fonua-blake_Sea Eagles,509,6,192,8,Prop,35.0,0,0,0,0,0,,0,26,6,73,13,22,0,0,0,0,3,5,4,2.74,0,0,0,1,0,0,6,0,0.842,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.59,11.58,6
Manase_Fainu_Sea Eagles,624,6,192,9,Hooker,80.0,0,0,0,0,0,,0,63,10,67,0,15,0,0,0,0,2,4,2,3.14,5,46,0,6,2,70,79,7,0.935,43,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,7
Martin_Taupau_Sea Eagles,510,6,192,10,Prop,54.0,0,0,0,0,0,,0,53,11,103,0,25,0,0,1,0,1,6,3,2.52,1,7,0,3,1,8,16,0.73,0.939,31,1,1,0,0,2,19,0,0,2,0,0,1,0,0,0,0,0,0,0,24.57,28.55,6
Joel_Thompson_Sea Eagles,511,6,192,11,2nd Row,80.0,0,0,0,0,0,,0,32,11,106,0,45,0,0,0,0,1,11,8,3.43,0,0,0,1,0,1,12,0.09,0.92,23,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,80.0,,8
Shaun_Lane_Sea Eagles,514,6,192,12,2nd Row,66.0,4,1,0,0,0,,0,67,14,127,0,56,1,0,0,0,5,13,11,2.52,0,0,0,0,1,2,15,0.14,0.872,34,2,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,51.05,15.0,8
