,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Anthony_Minichiello_15,1672,15,1233,1,Fullback,80:00,4,1,0,0,0,0,0,37,11,151,114,29,1,0,0,0,7,1,0,0,1,18,0,0,2,8,24,0.73,100%,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80:00,0
1,Nene_Macdonald_15,2259,15,1233,2,Winger,80:00,4,1,0,0,0,0,0,28,11,124,0,49,1,0,0,0,4,1,0,0,0,0,0,0,0,4,17,0.36,66.7%,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
2,Michael_Jennings_15,1673,15,1233,3,Centre,80:00,4,1,0,0,0,0,0,34,10,77,0,14,1,0,0,0,2,0,0,0,1,7,0,0,0,6,19,0.6,81.2%,13,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
3,Shaun_Kenny-dowall_15,1674,15,1233,4,Centre,48:00,0,0,0,0,0,0,0,20,10,80,0,38,0,0,0,0,2,0,0,0,1,9,0,0,0,3,16,0.3,86.7%,13,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,48:00,0
4,Roger_Tuivasa-sheck_15,1675,15,1233,5,Winger,80:00,4,1,0,0,0,0,0,40,15,138,9,50,0,1,1,0,7,1,0,0,0,0,0,0,0,9,24,0.6,0,0,0,2,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,80:00,0
5,James_Maloney_15,1676,15,1233,6,Five-Eighth,80:00,10,1,2,5,1,50%,0,59,4,38,0,8,1,2,2,0,3,0,0,0,0,0,0,0,1,40,50,10,63.2%,12,3,4,0,1,7,140,3,0,3,0,1,0,0,1,0,0,0,0,0,80:00,0
6,Mitchell_Pearce_15,1677,15,1233,7,Halfback,80:00,0,0,0,0,0,0,0,28,6,46,0,12,0,0,0,0,2,0,0,0,0,0,0,1,0,43,57,7.17,86.7%,13,2,0,0,0,9,197,0,3,0,0,3,0,0,0,0,1,0,0,0,80:00,0
7,Jared_Waerea-hargreaves_15,414,15,1233,8,Prop,59:00,0,0,0,0,0,0,0,37,14,132,24,39,0,0,0,0,0,11,0,0,0,0,0,2,0,1,15,0.07,97.1%,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,59:00,0
8,Heath_L'estrange_15,2358,15,1233,9,Hooker,47:00,0,0,0,0,0,0,0,17,3,18,10,9,0,0,0,0,0,0,0,0,2,8,0,0,0,59,58,19.67,87%,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47:00,0
9,Dylan_Napa_15,489,15,1233,16,Prop,59:00,0,0,0,0,0,0,0,28,9,78,20,20,0,0,0,0,0,6,0,0,0,0,0,0,0,2,11,0.22,93.3%,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,59:00,0
10,Boyd_Cordner_15,409,15,1233,11,2nd Row,80:00,0,0,0,0,0,0,0,28,18,175,0,80,0,0,0,0,0,18,0,0,0,0,0,0,2,0,19,0,96.4%,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,80:00,0
11,Aidan_Guerra_15,1679,15,1233,12,2nd Row,41:00,0,0,0,0,0,0,0,53,14,125,36,50,0,0,0,0,5,11,0,0,0,0,0,0,0,0,14,0,93%,40,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41:00,0
12,Frank-paul_Nuuausala_15,600,15,1233,13,Lock,52:00,0,0,0,0,0,0,0,21,7,61,0,22,0,0,0,0,0,7,0,0,0,0,0,0,0,4,11,0.57,95.2%,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52:00,0
13,Sam_Moa_15,1678,15,1233,10,Interchange,34:00,0,0,0,0,0,0,0,16,9,91,24,27,0,0,0,0,1,7,0,0,0,0,0,0,0,1,11,0.11,92.9%,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34:00,0
14,Mitchell_Aubusson_15,417,15,1233,14,Interchange,43:00,0,0,0,0,0,0,0,20,3,24,0,4,0,0,0,0,0,1,0,0,1,12,0,0,1,43,44,14.33,100%,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43:00,0
15,Isaac_Liu_15,412,15,1233,15,Interchange,0,0,0,0,0,0,0,0,13,6,48,0,18,0,0,0,0,1,6,0,0,0,0,0,0,0,0,6,0,81.2%,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Kane_Evans_15,2090,15,1233,18,Interchange,26:00,0,0,0,0,0,0,0,16,9,95,40,29,0,0,0,0,1,5,0,0,1,1,0,0,0,1,10,0.11,100%,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26:00,0
17,William_Zillman_5,1840,5,1233,1,Fullback,80:00,0,0,0,0,0,0,0,11,12,72,10,26,0,0,0,0,1,0,0,0,0,0,0,3,0,16,28,1.33,75%,3,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
18,Kevin_Gordon_5,1841,5,1233,2,Winger,80:00,0,0,0,0,0,0,0,11,8,61,0,22,0,0,1,0,1,0,0,0,2,16,0,1,0,10,20,1.25,50%,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
19,James_Roberts_5,2210,5,1233,3,Centre,23:00,0,0,0,0,0,0,0,22,7,53,0,19,0,0,0,0,2,0,0,0,1,11,0,1,2,3,11,0.43,93.8%,15,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,23:00,0
20,Brad_Takairangi_5,1842,5,1233,6,Centre,80:00,0,0,0,0,0,0,0,15,7,121,0,43,1,0,0,0,1,0,0,0,0,0,0,1,0,1,8,0.14,80%,8,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,80:00,0
21,Anthony_Don_5,112,5,1233,21,Winger,80:00,4,1,0,0,0,0,0,7,8,71,18,22,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12,0.25,25%,1,3,0,0,3,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,80:00,0
22,Aidan_Sezer_5,1845,5,1233,20,Five-Eighth,80:00,6,0,3,3,0,100%,0,48,4,35,0,12,0,1,1,0,2,0,0,0,0,0,0,0,3,20,34,5,83.3%,15,3,0,0,0,11,352,2,3,1,0,1,0,0,1,0,0,0,0,0,80:00,0
23,Daniel_Mortimer_5,2173,5,1233,7,Halfback,80:00,0,0,0,0,0,0,0,49,10,61,1,12,1,0,0,0,2,0,0,0,0,0,1,1,1,26,43,2.6,87.2%,34,4,1,0,0,7,111,1,1,2,0,1,0,0,2,0,1,0,0,0,80:00,0
24,Luke_Bailey_5,1854,5,1233,8,Prop,73:00,0,0,0,0,0,0,0,27,14,110,0,48,0,0,0,0,1,14,0,0,0,0,0,1,0,1,16,0.07,92.3%,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73:00,0
25,Beau_Falloon_5,1855,5,1233,9,Hooker,80:00,0,0,0,0,0,0,0,50,2,14,0,3,0,0,0,0,1,0,0,0,2,14,0,0,4,86,86,43,95.9%,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
26,Luke_Douglas_5,1847,5,1233,10,Prop,48:00,0,0,0,0,0,0,0,27,10,82,41,34,0,0,0,0,1,7,0,0,0,0,0,0,0,8,18,0.8,89.3%,25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48:00,0
27,Mark_Minichiello_5,1960,5,1233,11,2nd Row,42:00,0,0,0,0,0,0,0,21,7,51,0,28,0,0,0,0,0,6,0,0,0,0,0,0,0,3,11,0.43,90%,18,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,42:00,0
28,Nate_Myles_5,1849,5,1233,12,2nd Row,43:00,0,0,0,0,0,0,0,37,9,71,0,16,0,0,0,0,0,8,0,0,0,0,0,0,1,2,10,0.22,92.5%,37,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43:00,0
29,Greg_Bird_5,1850,5,1233,13,Lock,80:00,4,1,0,0,0,0,0,40,12,108,20,40,0,0,0,0,2,10,0,0,0,0,0,0,1,2,15,0.17,86.1%,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80:00,0
30,Dave_Taylor_5,1853,5,1233,4,Interchange,48:00,4,1,0,0,0,0,0,41,9,73,0,21,1,0,0,0,1,8,0,0,0,0,0,2,2,0,9,0,95.7%,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,48:00,0
31,Matt_White_5,2262,5,1233,14,Interchange,32:00,0,0,0,0,0,0,0,22,4,34,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,92.3%,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:00,0
32,Mark_Ioane_5,1976,5,1233,15,Interchange,29:00,0,0,0,0,0,0,0,30,7,77,30,35,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,0,92%,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:00,0
33,Paul_Carter_5,2331,5,1233,16,Interchange,39:00,0,0,0,0,0,0,0,11,7,58,0,19,0,0,0,0,0,5,0,0,0,0,0,0,0,2,8,0.29,86.7%,13,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39:00,0
