,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Anthony_Minichiello_15,1672,15,1254,1,Fullback,79:00,0,0,0,0,0,0,0,7,14,94,29,30,0,0,0,0,0,0,0,0,0,0,0,0,1,7,22,0.5,100%,6,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79:00,0
1,Daniel_Tupou_15,431,15,1254,2,Winger,79:00,8,2,0,0,0,0,0,28,11,72,16,29,0,0,0,0,2,0,0,0,2,11,0,0,0,1,17,0.09,100%,4,0,0,0,1,1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,79:00,0
2,Michael_Jennings_15,1673,15,1254,3,Centre,79:00,0,0,0,0,0,0,0,26,6,94,0,33,1,0,1,0,1,0,0,0,0,0,0,0,0,3,10,0.5,83.3%,15,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79:00,0
3,Shaun_Kenny-dowall_15,1674,15,1254,4,Centre,79:00,0,0,0,0,0,0,0,16,9,66,0,22,0,0,0,0,1,0,0,0,2,13,0,0,0,6,15,0.67,82.4%,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79:00,0
4,Roger_Tuivasa-sheck_15,1675,15,1254,5,Winger,79:00,0,0,0,0,0,0,0,20,19,196,73,57,0,0,0,0,5,1,0,0,0,0,0,1,0,3,22,0.16,100%,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79:00,0
5,James_Maloney_15,1676,15,1254,6,Five-Eighth,79:00,8,0,3,4,1,80%,0,33,9,71,0,15,0,2,0,0,1,1,0,0,0,0,0,0,6,20,32,2.22,81.2%,13,2,1,0,1,6,142,1,2,1,0,0,0,0,0,0,3,0,0,0,79:00,0
6,Mitchell_Pearce_15,1677,15,1254,7,Halfback,79:00,4,1,0,0,0,0,0,47,8,78,6,14,0,0,1,0,2,0,0,0,0,0,0,1,1,27,42,3.38,80.8%,21,4,1,0,1,7,161,1,0,4,0,0,0,0,0,0,2,0,0,0,79:00,0
7,Jared_Waerea-hargreaves_15,414,15,1254,8,Prop,52:00,0,0,0,0,0,0,0,35,10,89,12,40,0,0,0,0,0,9,0,0,0,0,0,1,0,0,11,0,94.6%,35,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52:00,0
8,Jake_Friend_15,413,15,1254,9,Hooker,56:00,0,0,0,0,0,0,0,61,4,28,0,5,0,0,1,0,1,1,0,0,2,15,0,1,1,70,74,17.5,100%,45,0,0,0,0,3,109,0,0,1,0,0,0,0,1,0,0,0,0,0,56:00,0
9,Dylan_Napa_15,489,15,1254,16,Prop,56:00,0,0,0,0,0,0,0,42,7,79,29,25,0,0,0,0,1,5,0,0,0,0,0,0,0,2,9,0.29,97.6%,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56:00,0
10,Boyd_Cordner_15,409,15,1254,11,2nd Row,79:00,0,0,0,0,0,0,0,46,15,125,0,48,1,0,0,0,2,14,0,0,0,0,0,0,0,6,20,0.4,94.4%,34,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79:00,0
11,Sonny_Williams_15,1682,15,1254,12,2nd Row,70:00,0,0,0,0,0,0,0,36,13,110,0,34,0,0,0,0,1,12,0,0,0,0,0,1,0,5,17,0.38,88.2%,30,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70:00,0
12,Aidan_Guerra_15,1679,15,1254,13,Lock,51:00,4,1,0,0,0,0,0,40,8,65,0,24,0,0,0,0,0,7,0,0,0,0,0,0,0,4,12,0.5,94.3%,33,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51:00,0
13,Sam_Moa_15,1678,15,1254,10,Interchange,37:00,0,0,0,0,0,0,0,24,6,60,0,22,0,0,0,0,0,5,0,0,0,0,0,0,0,3,8,0.5,100%,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37:00,0
14,Mitchell_Aubusson_15,417,15,1254,14,Interchange,24:00,0,0,0,0,0,0,0,15,1,9,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,20,21,20,94.1%,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24:00,0
