,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Corey_Thompson_16,458,16,369,1,Fullback,80:00,4,1,0,0,0,0,0,43,16,161,69,51,0,0,0,0,5,0,16,3.93s,1,6,0,0,1,3,22,0.19,75%,3,0,1,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
1,Robert_Jennings_16,468,16,369,2,Winger,80:00,0,0,0,0,0,0,0,19,12,99,10,35,0,0,0,0,2,1,11,2.79s,1,7,0,0,0,2,15,0.17,100%,5,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
2,Moses_Mbye_16,466,16,369,3,Centre,65:00,0,0,0,0,0,0,0,13,8,45,0,14,0,0,0,0,1,0,6,4.36s,0,0,0,1,0,7,12,0.88,83.3%,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13:59,51:20
3,Esan_Marsters_16,461,16,369,4,Centre,80:00,6,0,2,2,1,100%,0,29,15,85,0,31,0,0,0,0,2,1,13,3.61s,6,44,0,1,0,4,18,0.27,80%,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80:00,0
4,David_Nofoaluma_16,459,16,369,5,Winger,80:00,0,0,0,0,0,0,0,14,17,116,31,31,0,0,0,0,0,1,14,2.97s,1,5,0,0,0,3,18,0.18,100%,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
5,Benji_Marshall_16,457,16,369,6,Five-Eighth,80:00,0,0,0,0,0,0,0,31,5,29,0,6,0,0,0,0,0,0,2,4.26s,1,5,0,0,2,46,60,9.2,75.9%,22,6,1,0,0,9,326,2,3,1,0,0,0,2,1,0,1,0,0,0,80:00,0
6,Luke_Brooks_16,464,16,369,7,Halfback,80:00,0,0,0,0,0,0,0,38,15,111,23,28,0,0,1,0,1,0,5,2.94s,0,0,0,2,6,41,62,2.73,72%,18,7,0,0,2,11,286,1,2,4,0,0,1,2,2,1,1,0,0,0,80:00,0
7,Robbie_Farah_16,451,16,369,9,Hooker,41:00,0,0,0,0,0,0,0,27,4,28,0,9,0,0,0,0,0,0,2,3.5s,3,24,0,0,1,62,66,15.5,91.7%,22,1,1,0,0,3,63,1,0,1,0,0,0,0,0,0,0,0,0,0,34:28,06:39
8,Alex_Twal_16,439,16,369,10,Prop,68:00,0,0,0,0,0,0,0,52,14,128,38,36,0,0,0,0,0,11,14,3.39s,0,0,0,0,0,1,15,0.07,97.6%,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40:01,27:50
9,Ryan_Matterson_16,454,16,369,11,2nd Row,80:00,0,0,0,0,0,0,0,40,15,144,0,71,0,0,0,0,1,15,14,3.69s,0,0,0,0,0,4,20,0.27,86.8%,33,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
10,Chris_Lawrence_16,441,16,369,12,2nd Row,63:00,0,0,0,0,0,0,0,28,11,93,0,32,0,0,0,0,0,10,8,3.24s,0,0,0,0,0,4,14,0.36,92%,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62:47,0
11,Matthew_Eisenhuth_16,448,16,369,13,Lock,68:00,0,0,0,0,0,0,0,41,16,134,0,56,0,0,0,0,1,15,15,3.09s,0,0,0,0,0,7,22,0.44,85.7%,36,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23:54,44:24
12,Jacob_Liddle_16,445,16,369,14,Interchange,39:00,0,0,0,0,0,0,0,42,5,63,0,15,1,0,0,0,2,0,3,2.83s,5,63,0,1,2,51,57,10.2,96.6%,28,1,0,0,0,1,8,0,0,1,0,0,0,1,1,0,0,0,0,0,38:53,0
13,Thomas_Mikaele_16,456,16,369,15,Interchange,43:00,0,0,0,0,0,0,0,38,12,123,27,55,0,0,0,0,0,9,10,2.96s,0,0,0,1,0,1,13,0.08,100%,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,30:23,12:36
14,Elijah_Taylor_16,443,16,369,16,Interchange,26:00,0,0,0,0,0,0,0,21,7,70,0,28,0,0,0,0,0,6,6,2.99s,0,0,0,0,0,2,9,0.29,100%,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11:42,13:59
15,Michael_Chee-kam_16,449,16,369,17,Interchange,32:00,4,1,0,0,0,0,0,37,8,115,0,25,1,0,0,0,3,7,6,2.71s,1,3,0,0,1,0,8,0,90%,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14:41,17:13
