,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two,position_id
Ata_Hingano_Raiders,35,2,101,14,Interchange,22.0,0,0,0,0,0,,0,5,6,51,0,11,0,0,0,0,1,1,4,3.04,1,12,0,0,0,1,7,0.17,0.75,3,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,22.25,,10
Luke_Bateman_Raiders,58,2,101,15,Interchange,73.0,0,0,0,0,0,,0,57,11,80,9,25,0,0,0,0,1,10,9,3.21,0,0,0,0,0,0,11,0,0.98,50,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,64.04,8.16,10
Charlie_Gubb_Raiders,572,2,101,16,Interchange,27.0,0,0,0,0,0,,0,23,10,82,13,32,0,0,0,0,2,9,10,3.65,0,0,0,0,0,0,10,0,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21.56,5.23,10
Liam_Knight_Raiders,574,2,101,17,Interchange,34.0,0,0,0,0,0,,0,20,5,39,12,11,0,0,0,0,0,4,3,5.93,0,0,0,0,0,1,7,0.2,0.955,21,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,28.02,6.16,10
Dallin_Watene-zelezniak_Panthers,316,12,101,1,Fullback,80.0,0,0,0,0,0,,0,23,16,128,55,29,1,0,0,0,3,0,11,3.73,1,0,0,0,0,13,29,0.81,1.0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,80.0,,1
Christian_Crichton_Panthers,573,12,101,2,Winger,80.0,0,0,0,0,0,,0,29,12,126,20,48,0,0,0,0,3,1,13,3.37,0,0,0,0,0,3,16,0.25,0.8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Tyrone_Peachey_Panthers,543,12,101,3,Centre,80.0,8,2,0,0,0,,0,56,18,134,0,31,1,0,0,0,5,0,12,3.71,4,29,0,1,3,7,24,0.39,0.923,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,80.0,,3
Dean_Whare_Panthers,318,12,101,4,Centre,80.0,4,1,0,0,0,,0,38,8,73,0,19,0,0,0,0,1,0,5,3.14,2,23,0,0,3,11,16,1.38,1.0,22,0,0,0,0,1,18,0,1,0,0,0,0,1,1,0,0,0,0,0,80.0,,3
Tyrone_Phillips_Panthers,612,12,101,5,Winger,80.0,0,0,0,0,0,,0,6,9,65,10,19,0,0,0,0,0,1,9,3.37,1,10,0,0,1,4,13,0.44,0.571,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
James_Maloney_Panthers,320,12,101,6,Five-Eighth,80.0,10,0,2,3,3,0.833,0,46,10,84,0,8,1,1,1,0,3,0,5,4.37,0,0,0,0,4,36,50,3.6,0.571,12,8,1,0,0,10,290,1,1,2,0,1,1,1,0,0,1,0,0,0,80.0,,4
Nathan_Cleary_Panthers,324,12,101,7,Halfback,80.0,1,0,0,0,0,,1,34,8,46,0,6,0,2,1,0,0,0,4,3.6,0,0,0,0,6,38,53,4.75,0.733,11,4,0,0,1,9,246,0,3,2,0,1,2,0,0,0,0,0,0,0,80.0,,5
Trent_Merrin_Panthers,546,12,101,8,Prop,52.0,0,0,0,0,0,,0,41,14,106,0,49,0,0,0,0,3,14,10,3.35,0,0,0,2,3,2,16,0.14,0.96,24,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,25.32,25.41,6
Sione_Katoa_Panthers,338,12,101,9,Hooker,54.0,0,0,0,0,0,,0,24,1,10,0,3,0,0,0,0,1,0,1,1.92,1,10,0,0,2,61,63,61,0.875,28,4,0,0,0,1,15,0,0,1,0,0,1,0,0,0,0,0,0,0,54.2,,7
Reagan_Campbell-gillard_Panthers,335,12,101,10,Prop,54.0,0,0,0,0,0,,0,30,15,147,94,40,0,0,0,0,2,8,13,3.3,0,0,0,0,0,1,16,0.07,0.8,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19.5,33.55,6
Corey_Harawira-naera_Panthers,547,12,101,11,2nd Row,80.0,0,0,0,0,0,,0,44,12,106,0,39,1,0,1,0,2,12,10,3.53,0,0,0,0,1,1,14,0.08,0.879,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,8
Isaah_Yeo_Panthers,545,12,101,12,2nd Row,80.0,0,0,0,0,0,,0,51,12,93,0,45,0,0,0,0,5,12,12,3.81,0,0,0,0,0,1,13,0.08,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,8
James_Fisher-harris_Panthers,329,12,101,13,Lock,49.0,0,0,0,0,0,,0,26,12,107,0,47,0,0,0,0,3,12,11,3.12,0,0,0,0,3,3,15,0.25,0.85,17,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,25.39,22.25,9
Wayde_Egan_Panthers,580,12,101,14,Interchange,26.0,0,0,0,0,0,,0,12,2,13,0,8,0,0,0,0,1,0,1,3.28,2,13,0,1,1,37,38,18.5,0.8,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,,10
Kaide_Ellis_Panthers,331,12,101,15,Interchange,22.0,0,0,0,0,0,,0,8,2,13,0,4,0,0,0,0,0,2,2,3.58,0,0,0,0,0,0,2,0,0.941,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,31.56,,10
Viliame_Kikau_Panthers,342,12,101,16,Interchange,15.0,0,0,0,0,0,,0,11,4,47,0,24,0,0,0,0,1,4,4,3.37,0,0,0,0,0,0,4,0,0.8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28,,10
James_Tamou_Panthers,330,12,101,17,Interchange,40.0,0,0,0,0,0,,0,35,12,89,12,28,0,0,0,0,0,11,11,3.12,0,0,0,1,1,0,12,0,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.28,6.03,10
Michael_Gordon_Titans,117,5,102,1,Fullback,80.0,4,0,2,3,0,0.667,0,37,10,103,14,35,0,0,0,0,5,0,9,2.82,1,6,0,1,5,25,35,2.5,0.857,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,1
Anthony_Don_Titans,112,5,102,2,Winger,80.0,0,0,0,0,0,,0,2,8,59,6,15,0,0,0,0,0,1,6,2.66,0,0,0,0,1,1,12,0.13,0.714,5,2,0,0,0,1,40,0,0,0,0,0,0,3,0,0,0,0,0,0,80.0,,2
Dale_Copley_Titans,115,5,102,3,Centre,80.0,0,0,0,0,0,,0,10,10,88,0,18,0,0,0,0,0,0,10,2.8,1,3,0,0,0,5,14,0.5,0.667,6,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,3
Brenko_Lee_Titans,114,5,102,4,Centre,80.0,0,0,0,0,0,,0,27,18,191,0,63,0,0,0,0,1,1,16,2.75,0,0,0,0,0,5,25,0.28,1.0,9,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,80.0,,3
Phillip_Sami_Titans,118,5,102,5,Winger,80.0,4,1,0,0,0,,0,25,14,108,24,25,0,0,0,0,2,0,13,2.62,0,0,0,0,1,6,22,0.43,0.667,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,2
Alexander_Brimson_Titans,111,5,102,6,Five-Eighth,80.0,0,0,0,0,0,,0,26,9,72,0,13,0,0,0,0,0,0,8,3.47,0,0,0,0,5,23,36,2.56,0.941,16,0,1,0,1,3,55,0,0,2,0,0,0,0,0,0,0,0,0,0,80.0,,4
Ashley_Taylor_Titans,113,5,102,7,Halfback,80.0,0,0,0,0,0,,0,52,7,46,0,10,0,0,1,0,1,0,3,5.23,0,0,0,3,4,40,65,5.71,0.941,16,1,0,0,0,16,363,2,6,3,0,2,1,1,1,0,0,0,0,0,80.0,,5
Jarrod_Wallace_Titans,129,5,102,8,Prop,73.0,0,0,0,0,0,,0,51,15,168,59,59,0,0,0,0,1,11,13,3.31,0,0,0,0,0,3,18,0.2,0.976,40,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,45.15,26.4,6
Nathan_Peats_Titans,556,5,102,9,Hooker,61.0,0,0,0,0,0,,0,38,2,14,0,3,0,1,1,0,0,0,2,3.72,2,14,0,0,3,63,64,31.5,0.97,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2,7.38,7
Ryan_James_Titans,557,5,102,10,Prop,80.0,8,2,0,0,0,,0,105,20,163,0,53,2,0,0,0,7,20,13,2.71,0,0,0,4,2,4,24,0.2,0.92,46,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80.0,,6
Kevin_Proctor_Titans,131,5,102,11,2nd Row,80.0,0,0,0,0,0,,0,39,9,80,0,27,0,0,0,0,1,9,7,3.3,0,0,0,1,1,6,15,0.67,0.971,34,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,80.0,,8
Keegan_Hipgrave_Titans,130,5,102,17,2nd Row,61.0,0,0,0,0,0,,0,18,8,78,14,27,0,0,0,0,1,7,7,3.23,0,0,0,0,1,3,13,0.38,0.919,34,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,2,0,61.0,,8
Jai_Arrow_Titans,127,5,102,13,Lock,53.0,0,0,0,0,0,,0,30,16,147,0,63,0,0,0,0,0,16,14,2.99,0,0,0,1,0,5,21,0.31,0.882,30,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,24.21,27.06,9
Mitch_Rein_Titans,134,5,102,14,Interchange,27.0,0,0,0,0,0,,0,31,5,50,0,22,0,1,1,0,0,0,5,2.65,5,50,0,0,5,36,40,7.2,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4,,10
Max_King_Titans,133,5,102,15,Interchange,3.0,0,0,0,0,0,,0,2,1,10,0,0,0,0,0,0,0,1,1,2.0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,,10
Moeaki_Fotuaika_Titans,135,5,102,16,Interchange,1.0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,,10
Jack_Stockwell_Titans,596,5,102,18,Interchange,25.0,0,0,0,0,0,,0,14,7,71,20,19,0,0,0,0,0,5,7,3.51,0,0,0,0,1,0,7,0,0.846,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,,10
Alex_Johnston_Rabbitohs,346,13,102,1,Fullback,80.0,4,1,0,0,0,,0,44,9,110,29,10,1,1,1,0,3,0,6,3.03,0,0,0,0,2,16,25,1.78,0.857,6,1,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,1
Campbell_Graham_Rabbitohs,348,13,102,2,Winger,80.0,0,0,0,0,0,,0,35,12,92,28,26,1,0,1,0,2,0,10,3.24,0,0,0,1,0,1,14,0.08,0.923,12,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80.0,,2
Adam_Doueihi_Rabbitohs,344,13,102,14,Centre,80.0,4,1,0,0,0,,0,43,4,55,0,15,1,1,0,0,2,0,3,2.72,1,12,0,1,0,9,10,2.25,0.909,20,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,3
Hymel_Hunt_Rabbitohs,530,13,102,19,Centre,80.0,0,0,0,0,0,,0,19,11,116,0,41,0,0,0,0,0,0,10,2.89,0,0,0,0,1,3,11,0.27,0.923,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,3
Robert_Jennings_Rabbitohs,528,13,102,5,Winger,80.0,0,0,0,0,0,,0,14,12,112,0,44,0,0,0,0,1,0,9,3.04,0,0,0,0,0,1,13,0.08,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80.0,,2
Cody_Walker_Rabbitohs,349,13,102,6,Five-Eighth,80.0,4,1,0,0,0,,0,40,7,59,0,2,1,1,0,0,2,0,2,3.34,0,0,0,0,5,28,34,4,0.875,21,1,2,0,0,1,6,0,0,0,0,0,0,1,1,0,1,0,0,0,80.0,,4
Adam_Reynolds_Rabbitohs,345,13,102,7,Halfback,80.0,6,0,2,3,1,0.75,0,41,5,31,0,6,0,0,0,0,0,0,3,3.83,1,5,0,0,4,31,42,6.2,0.962,25,1,0,0,0,6,236,0,1,0,0,0,0,1,1,0,0,0,0,0,80.0,,5
Thomas_Burgess_Rabbitohs,369,13,102,8,Prop,39.0,0,0,0,0,0,,0,31,8,71,12,25,0,0,0,0,0,7,7,3.17,0,0,0,0,0,0,8,0,0.92,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.49,17.26,6
Robbie_Farah_Rabbitohs,621,13,102,18,Hooker,80.0,0,0,0,0,0,,0,61,4,53,0,2,1,0,0,0,2,0,2,4.56,3,44,0,0,8,104,103,26,0.941,48,1,2,0,0,1,50,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,7
George_Burgess_Rabbitohs,363,13,102,10,Prop,47.0,0,0,0,0,0,,0,39,13,132,41,51,0,0,0,0,5,10,9,3.8,0,0,0,0,0,0,13,0,0.913,21,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,17.55,17.19,6
John_Sutton_Rabbitohs,364,13,102,11,2nd Row,80.0,0,0,0,0,0,,0,49,13,118,0,39,0,0,0,0,1,12,11,2.61,0,0,0,0,3,6,18,0.46,0.943,33,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,8
Cameron_Murray_Rabbitohs,360,13,102,15,2nd Row,58.0,0,0,0,0,0,,0,47,11,81,0,16,0,0,0,0,2,10,8,2.89,0,0,0,0,0,2,12,0.18,0.921,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.26,6.05,8
Sam_Burgess_Rabbitohs,367,13,102,13,Lock,80.0,0,0,0,0,0,,0,37,21,161,0,61,0,0,0,0,0,21,13,3.48,0,0,0,2,0,2,23,0.1,0.838,31,3,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,80.0,,9
Jason_Clark_Rabbitohs,588,13,102,16,Interchange,28.0,0,0,0,0,0,,0,16,6,50,0,27,0,0,0,0,0,6,5,2.27,0,0,0,0,0,1,8,0.17,0.882,15,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,27.34,,10
Tevita_Tatola_Rabbitohs,368,13,102,17,Interchange,29.0,0,0,0,0,0,,0,13,3,29,16,6,0,0,0,0,1,2,2,2.54,0,0,0,0,0,1,4,0.33,0.857,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.28,13.42,10
Mark_Nicholls_Rabbitohs,366,13,102,20,Interchange,38.0,0,0,0,0,0,,0,21,7,54,0,26,0,0,0,0,0,7,6,3.1,0,0,0,0,1,1,8,0.14,0.857,18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.22,,10
Tyrell_Fuimaono_Rabbitohs,567,13,102,21,Interchange,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,10
Tom_Trbojevic_Sea Eagles,151,6,103,1,Fullback,80.0,0,0,0,0,0,,0,29,21,195,47,66,0,0,0,0,3,0,18,2.68,1,15,0,2,6,10,30,0.48,0.5,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80.0,,1
Jorge_Taufua_Sea Eagles,145,6,103,2,Winger,80.0,0,0,0,0,0,,0,26,15,160,8,70,0,0,0,0,2,0,14,3.46,0,0,0,0,0,0,15,0,0.857,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Brad_Parker_Sea Eagles,139,6,103,19,Centre,80.0,0,0,0,0,0,,0,28,14,107,0,33,0,0,0,0,2,1,9,2.96,0,0,0,1,1,8,15,0.57,0.889,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Brian_Kelly_Sea Eagles,507,6,103,4,Centre,80.0,4,1,0,0,0,,0,54,11,81,0,25,1,0,0,0,6,0,6,2.59,2,25,0,3,0,5,16,0.45,0.842,16,2,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,80.0,,3
Akuila_Uate_Sea Eagles,508,6,103,5,Winger,80.0,0,0,0,0,0,,0,34,13,126,26,54,0,0,0,0,7,0,13,2.73,0,0,0,0,0,0,15,0,0.667,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80.0,,2
Trent_Hodkinson_Sea Eagles,152,6,103,6,Five-Eighth,80.0,6,0,2,2,1,1.0,0,24,4,15,10,8,0,0,0,0,0,0,2,2.62,0,0,0,0,6,45,54,11.25,0.759,22,6,1,0,1,6,203,0,0,1,0,0,0,1,0,0,1,0,0,0,80.0,,4
Daly_Cherry-evans_Sea Eagles,142,6,103,7,Halfback,80.0,0,0,0,0,0,,0,52,10,101,0,30,0,1,1,0,2,0,3,3.11,1,10,0,1,3,43,62,4.3,0.774,24,6,1,0,0,13,341,0,2,2,0,0,0,1,1,0,0,0,0,0,80.0,,5
Addin_Fonua-blake_Sea Eagles,509,6,103,8,Prop,58.0,0,0,0,0,0,,0,48,14,162,40,74,0,0,0,0,3,11,14,3.35,0,0,0,0,0,0,14,0,0.962,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.22,27.58,6
Apisai_Koroisau_Sea Eagles,153,6,103,9,Hooker,14.0,4,1,0,0,0,,0,25,2,17,0,5,1,0,0,0,2,0,1,1.64,2,17,0,0,1,19,21,9.5,0.889,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,,7
Martin_Taupau_Sea Eagles,510,6,103,10,Prop,54.0,0,0,0,0,0,,0,81,18,186,0,74,0,0,0,0,11,18,15,2.54,0,0,0,3,1,0,18,0,0.857,30,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.02,22.38,6
Joel_Thompson_Sea Eagles,511,6,103,11,2nd Row,80.0,0,0,0,0,0,,0,46,8,73,0,37,0,0,0,0,3,8,7,3.55,0,0,0,2,0,1,11,0.13,0.909,30,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,80.0,,8
Shaun_Lane_Sea Eagles,514,6,103,12,2nd Row,70.0,0,0,0,0,0,,0,54,9,89,0,31,0,0,0,0,1,9,7,2.21,0,0,0,0,1,2,10,0.22,0.956,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.02,,8
Jake_Trbojevic_Sea Eagles,512,6,103,13,Lock,76.0,0,0,0,0,0,,0,61,15,142,0,50,0,0,0,0,1,12,10,2.38,0,0,0,2,2,9,21,0.6,0.939,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,75.44,,9
Matthew_Wright_Sea Eagles,506,6,103,14,Interchange,66.0,0,0,0,0,0,,0,41,4,32,0,17,0,0,0,0,0,2,4,3.78,2,25,0,0,8,80,83,20,0.955,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.21,,10
Toafofoa_Sipley_Sea Eagles,618,6,103,15,Interchange,24.0,0,0,0,0,0,,0,13,2,23,14,5,0,0,0,0,0,1,2,2.28,0,0,0,0,0,0,2,0,0.882,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.52,,10
Frank_Winterstein_Sea Eagles,515,6,103,16,Interchange,22.0,0,0,0,0,0,,0,9,4,35,0,20,0,0,0,0,1,4,4,3.17,0,0,0,0,0,1,5,0.25,0.833,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.54,,10
Taniela_Paseka_Sea Eagles,598,6,103,17,Interchange,16.0,0,0,0,0,0,,0,9,3,28,0,9,0,0,0,0,0,3,2,2.52,0,0,0,0,0,0,3,0,0.9,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.1,4.15,10
Peta_Hiku_Warriors,532,9,103,3,Fullback,80.0,0,0,0,0,0,,0,46,22,186,62,68,0,0,0,0,3,1,21,3.31,0,0,0,1,4,10,32,0.45,0.917,11,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,1
David_Fusitu'a_Warriors,238,9,103,2,Winger,80.0,12,3,0,0,0,,0,61,10,130,2,12,2,0,1,0,4,1,8,2.74,0,0,0,0,1,5,18,0.5,0.4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Gerard_Beale_Warriors,239,9,103,18,Centre,80.0,0,0,0,0,0,,0,14,10,100,0,53,0,0,0,0,0,0,9,2.8,1,13,0,0,2,5,14,0.5,0.842,16,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,80.0,,3
Solomone_Kata_Warriors,533,9,103,4,Centre,80.0,0,0,0,0,0,,0,37,10,153,41,33,0,0,0,0,3,0,8,2.65,0,0,0,0,1,7,15,0.7,1.0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,3
Ken_Maumalo_Warriors,241,9,103,5,Winger,80.0,0,0,0,0,0,,0,36,19,199,53,69,0,0,0,0,5,3,16,2.59,0,0,0,2,0,3,21,0.16,0.5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,,2
Blake_Green_Warriors,236,9,103,6,Five-Eighth,80.0,0,0,0,0,0,,0,32,5,27,0,0,0,2,2,0,0,0,0,,0,0,0,0,8,45,48,9,0.793,23,5,1,0,0,3,105,0,0,0,0,0,0,0,0,0,1,0,0,0,80.0,,4
Shaun_Johnson_Warriors,534,9,103,7,Halfback,80.0,14,1,5,6,0,0.833,0,71,8,120,0,7,1,0,2,0,4,0,2,3.12,1,0,0,0,8,26,45,3.25,0.545,12,6,4,0,0,13,348,1,5,3,0,0,0,2,0,0,0,0,0,0,80.0,,5
James_Gavet_Warriors,535,9,103,8,Prop,41.0,0,0,0,0,0,,0,28,13,136,48,52,0,0,0,0,0,10,11,3.35,0,0,0,1,1,2,15,0.15,0.875,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,27.0,13.27,6
