,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Corey_Thompson_16,458,16,387,1,Fullback,80:00,4,1,0,0,0,0,0,42,14,110,66,22,1,0,0,0,7,0,10,3.78s,2,23,0,0,0,6,19,0.43,100%,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,80:00,0
1,Robert_Jennings_16,468,16,387,2,Winger,80:00,4,1,0,0,0,0,0,27,18,138,73,35,1,0,0,0,3,0,15,3.78s,0,0,0,0,0,3,22,0.17,50%,4,2,2,0,3,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,80:00,0
2,Moses_Mbye_16,466,16,387,3,Centre,80:00,2,0,1,2,0,50%,0,42,13,115,0,33,0,1,1,0,5,0,10,3.89s,1,9,0,1,1,5,18,0.38,90.9%,10,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
3,Esan_Marsters_16,461,16,387,4,Centre,80:00,0,0,0,2,0,0,0,38,8,77,0,25,0,1,1,0,5,0,4,2.98s,3,29,0,2,2,9,12,1.13,88.9%,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
4,David_Nofoaluma_16,459,16,387,5,Winger,80:00,8,2,0,0,0,0,0,71,18,147,9,32,2,0,0,0,9,0,11,3.09s,2,19,0,3,0,4,25,0.22,75%,6,2,0,0,1,1,29,0,0,0,0,1,0,1,1,0,0,0,0,0,80:00,0
5,Benji_Marshall_16,457,16,387,6,Five-Eighth,80:00,0,0,0,0,0,0,0,40,10,79,0,14,0,1,1,0,1,0,2,2.84s,0,0,0,2,5,37,46,3.7,90.9%,20,1,1,0,0,3,100,0,1,0,0,0,0,2,2,0,0,0,0,0,80:00,0
6,Luke_Brooks_16,464,16,387,7,Halfback,80:00,0,0,0,0,0,0,0,21,11,73,0,7,0,1,1,0,0,0,4,3.09s,0,0,0,0,4,34,50,3.09,66.7%,10,4,1,0,0,10,269,0,8,0,0,0,0,2,1,0,2,0,0,0,80:00,0
7,Josh_Aloiai_16,569,16,387,8,Prop,31:00,0,0,0,0,0,0,0,15,9,75,17,20,0,0,0,0,0,7,9,4.1s,0,0,0,0,0,1,10,0.11,81%,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22:18,08:56
8,Robbie_Farah_16,451,16,387,9,Hooker,57:00,0,0,0,0,0,0,0,37,7,84,0,27,0,0,0,0,3,2,5,3.98s,5,70,0,0,0,59,67,8.43,100%,19,0,0,0,0,2,60,1,0,1,0,0,0,2,2,0,0,0,0,0,51:25,05:20
9,Alex_Twal_16,439,16,387,10,Prop,57:00,0,0,0,0,0,0,0,51,6,44,0,14,0,0,0,0,0,5,5,2.65s,0,0,0,0,0,2,7,0.33,100%,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57:03,0
