,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Dane_Gagai_13,351,13,365,2,Winger,80:00,8,1,2,2,0,66.67%,0,49,16,172,38,27,0,0,0,0,7,1,14,3.17s,2,21,0,0,0,1,17,0.06,71.4%,5,1,1,0,3,2,27,0,0,0,0,0,0,3,2,0,0,0,0,0,80:00,0
1,James_Roberts_13,1646,13,365,3,Centre,80:00,0,0,0,0,0,0,0,57,11,113,0,23,1,0,1,0,8,2,9,3.44s,2,11,0,0,0,6,15,0.55,80%,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80:00,0
2,Kyle_Turner_13,365,13,365,4,Centre,80:00,0,0,0,0,0,0,0,18,9,79,0,24,0,0,0,0,0,2,8,3.19s,0,0,0,0,0,4,12,0.44,86.4%,19,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80:00,0
3,Campbell_Graham_13,348,13,365,5,Winger,80:00,0,0,0,0,0,0,0,19,14,106,26,28,0,0,0,0,1,0,11,3.19s,0,0,0,0,0,2,17,0.14,83.3%,5,0,1,0,0,2,32,0,0,0,0,0,0,0,1,0,0,0,0,0,80:00,0
4,Cody_Walker_13,349,13,365,6,Five-Eighth,80:00,0,0,0,0,0,0,0,37,16,75,0,5,0,0,0,0,6,0,5,4.24s,0,0,0,2,2,38,51,2.38,76.2%,16,3,2,0,0,3,88,1,1,0,0,0,0,3,2,0,1,0,0,0,80:00,0
5,Adam_Doueihi_13,344,13,365,7,Halfback,53:00,2,0,1,1,0,100%,0,36,6,53,0,7,0,0,0,0,2,0,5,3.5s,0,0,0,0,1,10,20,1.67,95%,19,0,1,0,0,4,125,0,2,0,0,0,0,1,1,0,0,0,0,0,52:33,0
6,Damien_Cook_13,361,13,365,9,Hooker,80:00,0,0,0,0,0,0,0,47,11,30,0,0,0,1,1,0,0,0,0,0,6,21,0,0,0,96,96,8.73,88.9%,40,1,4,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,80:00,0
7,Liam_Knight_13,373,13,365,10,Prop,50:00,4,1,0,0,0,0,0,51,11,66,0,22,1,0,0,0,3,8,6,3.35s,0,0,0,0,0,5,14,0.45,96.9%,31,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,26:48,23:01
8,John_Sutton_13,364,13,365,11,2nd Row,80:00,0,0,0,0,0,0,0,40,12,83,0,24,0,1,0,0,1,8,7,3.21s,0,0,0,0,0,21,32,1.75,91.9%,34,2,1,0,0,1,20,0,0,0,0,0,0,2,2,0,0,0,0,0,80:00,0
9,Ethan_Lowe_13,375,13,365,12,2nd Row,80:00,0,0,0,0,0,0,0,40,10,72,0,26,0,0,0,0,0,10,9,3.6s,0,0,0,0,0,1,11,0.1,87.2%,41,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
10,Cameron_Murray_13,360,13,365,13,Lock,42:00,4,1,0,0,0,0,0,44,5,29,0,6,0,0,0,0,0,4,2,2.32s,0,0,0,1,0,1,7,0.2,100%,36,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,22:28,18:47
11,Tevita_Tatola_13,368,13,365,14,Prop,45:00,0,0,0,0,0,0,0,34,7,61,13,19,0,0,0,0,1,6,6,3.78s,0,0,0,0,0,0,7,0,88.9%,32,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29:42,15:12
