,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Tom_Trbojevic_6,151,6,421,1,Fullback,80:00,0,0,0,0,0,0,0,53,24,265,67,69,1,1,1,0,5,0,18,3.55s,2,25,0,1,1,19,42,0.79,50%,1,1,0,0,1,1,14,1,0,1,0,0,0,1,2,0,0,0,0,0,80:00,0
1,Jorge_Taufua_6,145,6,421,2,Winger,80:00,4,1,0,0,0,0,0,29,14,141,12,62,1,0,0,0,2,1,12,4.01s,1,6,0,0,1,3,17,0.21,50%,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
2,Brendan_Elliot_6,140,6,421,3,Centre,80:00,0,0,0,0,0,0,0,56,10,158,3,45,2,0,0,0,8,1,9,4.16s,2,43,0,0,0,10,17,1,88.9%,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
3,Moses_Suli_6,148,6,421,4,Centre,80:00,4,1,0,0,0,0,0,38,14,148,0,50,2,0,0,0,2,0,11,3.54s,0,0,0,1,0,7,19,0.5,70%,7,2,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80:00,0
4,Reuben_Garrick_6,149,6,421,5,Winger,80:00,8,0,4,6,0,66.67%,0,31,12,119,57,32,0,1,1,0,3,1,10,4.22s,1,14,0,0,0,1,13,0.08,50%,4,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
5,Dylan_Walker_6,143,6,421,6,Five-Eighth,80:00,4,1,0,0,0,0,0,54,18,160,0,25,0,1,0,0,3,0,7,3.35s,0,0,0,3,5,42,58,2.33,66.7%,10,3,2,0,1,4,86,2,2,2,0,0,0,0,0,0,0,0,0,0,80:00,0
6,Daly_Cherry-evans_6,142,6,421,7,Halfback,73:00,0,0,0,0,0,0,0,49,9,32,0,0,0,1,2,0,3,0,0,0,0,0,0,0,5,51,64,5.67,100%,14,0,0,0,0,12,237,2,5,3,0,1,0,2,2,0,0,0,0,0,72:40,0
7,Addin_Fonua-blake_6,509,6,421,8,Prop,54:00,4,1,0,0,0,0,0,74,20,216,50,86,1,0,0,0,8,17,17,3.8s,0,0,0,0,0,4,24,0.2,91.3%,21,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22:56,30:35
8,Apisai_Koroisau_6,153,6,421,9,Hooker,33:00,0,0,0,0,0,0,0,27,6,54,0,8,0,0,0,0,2,1,5,5.26s,4,49,0,0,1,51,58,8.5,89.3%,25,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,25:59,07:20
9,Martin_Taupau_6,510,6,421,10,Prop,55:00,0,0,0,0,0,0,0,41,19,160,23,56,0,0,0,0,0,16,17,3.97s,0,0,0,1,1,2,20,0.11,95.7%,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27:45,26:40
