,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Josh_Hoffman_1,1697,1,1436,1,Fullback,80:00,4,1,0,0,0,0,0,0,13,199,71,46,1,0,0,0,10,1,0,0,0,0,0,0,2,11,28,0.85,50%,3,3,0,1,5,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
1,Corey_Oates_1,20,1,1436,2,Winger,80:00,4,1,0,0,0,0,0,1,10,116,14,41,1,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,33.3%,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
2,Jack_Reed_1,1698,1,1436,3,Centre,80:00,4,1,0,0,0,0,0,0,11,117,0,44,1,1,1,0,3,2,0,0,0,0,0,2,0,5,20,0.45,61.5%,8,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,80:00,0
3,David_Stagg_1,1707,1,1436,4,Centre,80:00,0,0,0,0,0,0,0,1,10,86,0,32,0,0,0,0,2,1,0,0,1,15,0,0,0,0,10,0,86.4%,19,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,80:00,0
4,Jordan_Kahu_1,497,1,1436,5,Winger,80:00,0,0,0,0,0,0,0,0,10,78,0,27,0,0,0,0,0,1,0,0,1,2,0,1,0,1,13,0.1,83.3%,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
5,Scott_Prince_1,1701,1,1436,6,Five-Eighth,80:00,6,0,3,4,0,75%,0,0,7,49,0,16,0,0,0,0,0,2,0,0,0,0,0,1,3,21,34,3,75%,12,4,0,0,0,6,178,0,1,0,0,0,0,0,0,0,2,0,0,0,80:00,0
6,Ben_Hunt_1,1704,1,1436,7,Halfback,80:00,0,0,0,0,0,0,0,0,4,15,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,20,29,5,68.4%,13,6,0,0,0,4,55,0,0,1,0,1,0,0,1,0,0,0,0,0,80:00,0
7,Ben_Hannant_1,1705,1,1436,8,Prop,80:00,0,0,0,0,0,0,0,0,14,117,0,49,0,0,0,0,1,14,0,0,0,0,0,1,0,2,16,0.14,85.7%,30,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,80:00,0
8,Andrew_Mccullough_1,3,1,1436,9,Hooker,80:00,0,0,0,0,0,0,0,1,6,82,0,25,1,2,1,0,0,0,0,0,5,78,0,0,4,75,78,12.5,93.3%,42,1,2,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
9,Josh_Mcguire_1,501,1,1436,10,Prop,80:00,4,1,0,0,0,0,0,1,12,123,11,53,1,0,0,0,1,10,0,0,0,0,0,0,1,3,16,0.25,88.1%,37,2,3,0,0,1,25,0,0,0,0,0,1,0,0,0,0,0,0,0,80:00,0
10,Sam_Thaiday_1,499,1,1436,11,2nd Row,80:00,0,0,0,0,0,0,0,0,12,114,0,44,0,0,0,0,0,12,0,0,0,0,0,0,1,3,16,0.25,95.5%,21,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,80:00,0
11,Matt_Gillett_1,10,1,1436,12,2nd Row,80:00,0,0,0,0,0,0,0,0,14,124,0,52,0,1,1,0,1,14,0,0,0,0,0,3,0,3,17,0.21,88.2%,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
12,Corey_Parker_1,1703,1,1436,13,Lock,80:00,0,0,0,0,0,0,0,0,20,190,0,70,0,0,0,0,1,20,0,0,0,0,0,3,3,6,25,0.3,90.4%,47,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
