,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Will_Hopoate_3,84,3,832,1,Fullback,90:00,0,0,0,0,0,0,0,56,20,157,58,49,0,0,0,0,8,0,17,2.75s,6,59,0,2,0,28,51,1.4,100%,4,0,0,0,9,1,45,0,0,0,0,0,0,1,0,0,0,0,0,0,90:00,0
1,Brett_Morris_3,491,3,832,2,Winger,90:00,8,2,0,0,0,0,0,54,13,138,10,35,1,0,0,0,8,0,10,2.78s,4,47,0,0,1,7,21,0.54,71.4%,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,90:00,0
2,Josh_Morris_3,492,3,832,3,Centre,90:00,0,0,0,0,0,0,0,23,8,71,0,31,0,0,0,0,2,0,7,3.25s,1,9,0,0,0,9,15,1.12,78.6%,11,1,2,0,0,1,20,0,0,1,0,0,0,0,0,0,0,0,0,0,90:00,0
3,Curtis_Rona_3,2142,3,832,4,Centre,90:00,0,0,0,0,0,0,0,30,11,97,10,30,0,1,1,0,1,0,9,3.2s,2,17,0,1,0,11,15,1,91.7%,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90:00,0
4,Sam_Perrett_3,1756,3,832,5,Winger,90:00,4,1,0,0,0,0,0,43,19,143,26,47,1,0,1,0,2,0,15,2.77s,3,16,0,1,0,8,27,0.42,100%,3,0,0,0,1,2,46,0,0,2,0,0,0,1,1,0,0,0,0,0,90:00,0
5,Josh_Reynolds_3,1757,3,832,6,Five-Eighth,90:00,4,1,0,0,0,0,0,40,7,50,0,6,0,0,0,0,1,0,3,4.04s,0,0,0,0,0,16,29,2.29,92.6%,25,2,0,0,0,8,195,0,0,2,0,0,0,1,1,0,2,0,0,0,90:00,0
6,Moses_Mbye_3,490,3,832,7,Halfback,90:00,4,0,2,3,0,66.67%,0,32,6,34,0,8,0,0,0,0,1,0,4,2.18s,0,0,0,0,0,23,38,3.83,75%,18,3,3,0,0,9,294,1,3,1,0,0,0,1,1,0,1,0,0,0,90:00,0
7,Aiden_Tolman_3,62,3,832,8,Prop,62:00,0,0,0,0,0,0,0,60,19,147,22,59,0,0,0,0,1,17,19,2.83s,0,0,0,0,1,6,26,0.32,92%,46,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62:18,07:00
8,Michael_Lichaa_3,68,3,832,9,Hooker,90:00,0,0,0,0,0,0,0,58,4,23,0,8,0,0,0,0,0,1,1,3.96s,3,22,0,1,2,108,108,27,93.5%,58,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90:00,0
9,James_Graham_3,1970,3,832,10,Prop,70:00,0,0,0,0,0,0,0,90,20,178,20,56,0,0,0,0,6,17,18,3.3s,0,0,0,0,1,11,30,0.55,94%,63,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,49:20,20:59
10,Josh_Jackson_3,67,3,832,11,2nd Row,90:00,0,0,0,0,0,0,0,45,10,92,0,29,0,0,0,0,1,10,10,2.88s,0,0,0,0,0,7,18,0.7,88.9%,40,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90:00,0
