,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Michael_Gordon_11,2133,11,774,1,Fullback,80:00,14,1,3,3,2,83.33%,0,59,11,129,18,22,2,0,0,0,4,1,8,3.23s,0,0,0,0,1,11,23,1,87.5%,7,1,0,0,1,1,5,0,0,1,0,0,0,1,1,0,0,0,0,0,80:00,0
1,Semi_Radradra_11,2030,11,774,2,Winger,80:00,0,0,0,0,0,0,0,42,15,161,38,53,0,1,0,0,4,0,10,2.85s,1,13,0,5,1,5,20,0.33,75%,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
2,Michael_Jennings_11,285,11,774,3,Centre,80:00,0,0,0,0,0,0,0,18,11,74,0,35,0,0,0,0,1,0,7,3.42s,2,12,0,0,2,14,23,1.27,88.2%,15,2,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,80:00,0
3,Clinton_Gutherson_11,280,11,774,4,Centre,80:00,0,0,0,0,0,0,0,28,12,135,0,35,0,0,1,0,0,0,10,3.36s,2,23,0,1,0,7,21,0.58,77.3%,17,4,1,0,0,1,35,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
4,Bevan_French_11,279,11,774,5,Winger,80:00,4,1,0,0,0,0,0,25,4,90,9,3,0,0,0,0,1,0,2,4.32s,1,8,1,0,0,6,14,1.5,90.9%,10,1,0,0,0,1,33,1,0,0,0,0,0,2,1,0,0,0,0,0,80:00,0
5,Kenny_Edwards_11,575,11,774,6,Five-Eighth,80:00,0,0,0,0,0,0,0,43,9,63,0,28,0,0,0,0,5,0,5,3.45s,1,4,0,2,4,15,23,1.67,83.3%,20,1,3,0,0,1,15,0,0,0,0,1,0,0,0,0,0,0,0,0,80:00,0
6,Corey_Norman_11,550,11,774,7,Halfback,80:00,0,0,0,0,0,0,0,69,15,135,0,34,1,0,1,0,5,0,10,3.78s,1,12,0,1,4,27,57,1.8,85%,17,1,2,0,0,17,386,2,3,5,0,5,0,1,0,0,1,0,0,0,80:00,0
7,Daniel_Alvaro_11,294,11,774,8,Prop,39:00,0,0,0,0,0,0,0,35,12,91,23,32,0,0,0,0,0,10,12,3.73s,0,0,0,1,0,0,13,0,96.3%,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25:13,15:17
8,Isaac_De Gois_11,2203,11,774,9,Hooker,45:00,0,0,0,0,0,0,0,20,4,22,0,10,0,0,0,0,0,1,4,4.4s,3,13,0,0,3,59,63,14.75,88.9%,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30:48,14:37
9,Danny_Wicks_11,2194,11,774,10,Prop,66:00,0,0,0,0,0,0,0,43,15,120,13,51,0,0,0,0,2,14,14,3.29s,0,0,0,1,2,2,18,0.13,89.2%,33,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,56:54,07:49
