,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Will_Hopoate_3,84,3,689,1,Fullback,80:00,4,1,0,0,0,0,0,45,14,129,69,33,1,0,0,0,4,0,14,3.73s,1,13,0,0,1,18,35,1.29,75%,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
1,Curtis_Rona_3,2142,3,689,2,Winger,80:00,0,0,0,0,0,0,0,14,12,98,19,27,0,1,0,0,0,2,11,3.65s,0,0,0,1,2,3,17,0.25,75%,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80:00,0
2,Josh_Morris_3,492,3,689,3,Centre,80:00,0,0,0,0,0,0,0,19,6,69,0,20,1,0,0,0,1,0,5,3.6s,1,9,0,0,0,5,9,0.83,64.7%,11,3,3,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
3,Chase_Stanley_3,2143,3,689,4,Centre,80:00,0,0,0,0,0,0,0,23,9,74,0,25,0,0,0,0,1,0,5,3.14s,1,21,0,3,1,8,15,0.89,68.4%,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
4,Sam_Perrett_3,1756,3,689,5,Winger,80:00,0,0,0,0,0,0,0,14,14,97,0,34,0,0,0,0,2,2,15,3.34s,1,8,0,0,0,5,21,0.36,53.8%,7,4,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
5,Josh_Reynolds_3,1757,3,689,6,Five-Eighth,77:00,0,0,0,0,0,0,0,26,9,60,0,10,0,0,0,0,0,1,4,4.88s,1,10,0,2,3,14,24,1.56,75.8%,25,7,1,0,0,4,86,0,1,2,0,0,0,0,0,0,2,0,0,0,77:02,0
6,Moses_Mbye_3,490,3,689,7,Halfback,80:00,2,0,1,1,0,100%,0,48,7,22,4,11,0,0,0,0,0,0,6,5.86s,0,0,0,1,3,27,51,3.86,80%,24,3,3,0,0,17,493,2,3,3,0,0,0,0,0,0,0,0,0,0,80:00,0
7,Aiden_Tolman_3,62,3,689,8,Prop,66:00,0,0,0,0,0,0,0,57,21,155,5,62,0,0,0,0,0,19,18,3.16s,0,0,0,0,2,5,25,0.24,92.6%,50,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51:51,13:54
8,Craig_Garvey_3,2188,3,689,9,Hooker,80:00,0,0,0,0,0,0,0,48,6,33,0,5,0,1,1,0,2,1,2,5.02s,3,24,0,0,10,107,107,17.83,83.3%,45,5,4,0,0,2,27,0,0,2,0,0,0,1,1,0,1,0,0,0,80:00,0
9,James_Graham_3,1970,3,689,10,Prop,50:00,0,0,0,0,0,0,0,40,15,115,0,46,0,0,0,0,0,15,13,3.58s,0,0,0,1,4,6,21,0.4,100%,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,21:40,28:08
10,Josh_Jackson_3,67,3,689,11,2nd Row,80:00,0,0,0,0,0,0,0,25,8,64,0,28,0,0,0,0,0,8,6,3.26s,0,0,0,0,0,5,14,0.62,78%,39,9,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,80:00,0
11,Tony_Williams_3,1761,3,689,12,2nd Row,65:00,0,0,0,0,0,0,0,33,9,97,0,36,0,0,0,0,4,8,7,4s,0,0,0,0,0,1,10,0.11,76.9%,20,4,2,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,61:48,02:57
12,Sam_Kasiano_3,1969,3,689,14,Lock,29:00,0,0,0,0,0,0,0,17,9,62,7,22,0,0,0,0,0,6,5,3.13s,0,0,0,1,0,7,14,0.78,85%,17,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,17:17,12:12
13,Tim_Browne_3,1764,3,689,15,Interchange,37:00,0,0,0,0,0,0,0,36,9,85,9,33,0,0,0,0,1,8,8,3.27s,0,0,0,1,0,5,14,0.56,89.3%,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36:34,0
14,David_Klemmer_3,495,3,689,16,Interchange,40:00,0,0,0,0,0,0,0,32,14,131,0,57,0,0,0,0,0,14,13,4.04s,0,0,0,1,0,2,16,0.14,95%,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40:36,0
15,Adam_Elliott_3,61,3,689,17,Interchange,18:00,0,0,0,0,0,0,0,9,4,31,0,11,0,0,0,0,0,4,4,3.91s,0,0,0,0,1,1,5,0.25,88.9%,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18:11,0
16,Lloyd_Perrett_3,2144,3,689,19,Interchange,18:00,0,0,0,0,0,0,0,13,5,46,0,14,0,0,0,0,0,5,4,2.64s,0,0,0,0,0,1,6,0.2,100%,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17:43,0
17,Michael_Gordon_11,2133,11,689,1,Fullback,80:00,8,0,3,3,1,100%,0,58,17,177,73,65,0,0,0,0,7,1,15,3.51s,1,5,0,2,0,14,32,0.82,100%,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
18,Semi_Radradra_11,2030,11,689,2,Winger,80:00,8,2,0,0,0,0,0,88,22,238,33,51,1,1,1,0,12,0,13,3.99s,1,13,0,2,2,6,26,0.27,71.4%,5,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,80:00,0
19,Michael_Jennings_11,285,11,689,3,Centre,80:00,4,1,0,0,0,0,0,48,13,124,0,34,2,0,0,0,4,0,8,3.85s,3,24,0,0,3,6,15,0.46,100%,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
