,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,James_Tedesco_16,1920,16,726,1,Fullback,70:00,0,0,0,0,0,0,0,32,11,115,70,37,0,1,1,0,4,0,12,3.72s,0,0,0,0,1,6,19,0.55,80%,4,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,55:02,14:52
1,Josh_Addo-carr_16,2402,16,726,22,Winger,85:00,4,1,0,0,0,0,0,43,17,103,1,23,1,0,0,0,2,1,12,5.31s,2,7,0,1,0,5,26,0.29,88.2%,15,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,85:00,0
2,Nathan_Milone_16,2283,16,726,3,Centre,85:00,0,0,0,0,0,0,0,31,9,77,0,18,0,1,1,0,1,1,8,3.78s,0,0,0,0,0,2,10,0.22,81.8%,18,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85:00,0
3,Kevin_Naiqama_16,522,16,726,4,Centre,85:00,4,1,0,0,0,0,0,48,13,158,19,38,1,0,0,0,2,3,13,4.08s,1,3,0,0,0,3,19,0.23,90.9%,20,1,1,0,0,2,22,0,0,1,0,0,0,1,0,0,1,0,0,0,85:00,0
4,Jordan_Rankin_16,2150,16,726,5,Winger,85:00,6,0,1,3,2,60%,0,23,14,104,54,30,0,0,0,0,1,1,11,3.87s,0,0,0,0,0,3,17,0.21,66.7%,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85:00,0
5,Mitchell_Moses_16,2064,16,726,6,Five-Eighth,85:00,0,0,0,0,0,0,0,26,4,30,0,1,0,0,0,0,2,0,2,3.38s,0,0,0,0,0,37,51,9.25,77.3%,17,3,2,0,0,7,164,0,4,1,0,0,0,1,1,0,0,0,0,0,85:00,0
6,Luke_Brooks_16,464,16,726,7,Halfback,85:00,4,1,0,0,0,0,0,52,10,129,0,10,0,0,0,0,3,0,5,4.7s,0,0,0,1,5,32,54,3.2,65.2%,15,6,2,1,0,13,400,0,4,1,0,0,0,1,2,0,0,0,0,0,85:00,0
7,Ava_Seumanufagai_16,1904,16,726,8,Prop,47:00,0,0,0,0,0,0,0,40,16,166,8,75,0,0,0,0,0,15,15,3.66s,0,0,0,0,0,1,17,0.06,100%,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23:55,23:10
8,Robbie_Farah_16,451,16,726,9,Hooker,85:00,0,0,0,0,0,0,0,62,12,133,3,36,0,0,0,0,1,2,8,3.91s,8,105,0,2,7,123,128,10.25,97.8%,45,1,0,0,1,1,14,0,0,1,0,0,0,0,0,0,1,0,0,0,85:00,0
9,Tim_Grant_16,610,16,726,10,Prop,63:00,0,0,0,0,0,0,0,46,13,106,32,30,0,0,0,0,0,10,13,3.55s,0,0,0,0,0,2,15,0.15,93.3%,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:04,31:03
10,Dene_Halatau_16,2216,16,726,11,2nd Row,50:00,0,0,0,0,0,0,0,32,9,80,0,34,0,0,0,0,0,9,9,3.41s,0,0,0,0,0,2,11,0.22,84.2%,32,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30:23,15:06
11,Chris_Lawrence_16,441,16,726,12,2nd Row,85:00,0,0,0,0,0,0,0,45,9,87,0,40,0,0,0,0,1,8,9,3.52s,1,7,0,0,1,3,12,0.33,88.4%,38,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85:00,0
12,Curtis_Sironen_16,1956,16,726,15,Lock,76:00,0,0,0,0,0,0,0,44,12,113,0,55,0,0,0,0,1,12,12,3.76s,0,0,0,0,1,2,14,0.17,91.9%,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75:36,01:17
13,Josh_Aloiai_16,569,16,726,14,Interchange,26:00,0,0,0,0,0,0,0,20,12,92,0,37,0,0,0,0,0,12,11,3.92s,0,0,0,0,0,1,14,0.08,100%,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,25:57,01:11
14,Kyle_Lovett_16,2123,16,726,16,Interchange,35:00,0,0,0,0,0,0,0,30,10,92,0,42,0,0,0,0,0,10,10,3.69s,0,0,0,0,0,1,11,0.1,95.8%,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35:08,0
15,Joel_Edwards_16,2115,16,726,17,Interchange,24:00,0,0,0,0,0,0,0,11,6,34,0,8,0,0,0,0,1,6,4,3.55s,0,0,0,0,0,0,6,0,72.2%,13,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23:34,0
