,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,James_Tedesco_16,1920,16,576,1,Fullback,80:00,4,1,0,0,0,0,0,46,17,115,29,39,0,0,0,0,7,1,11,3.59s,3,28,0,3,1,8,26,0.47,50%,3,2,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
1,David_Nofoaluma_16,459,16,576,2,Winger,80:00,0,0,0,0,0,0,0,11,14,138,40,51,0,0,0,0,0,0,11,3.11s,5,54,0,1,0,0,17,0,71.4%,5,2,0,0,1,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,80:00,0
2,Michael_Chee-kam_16,449,16,576,3,Centre,60:00,0,0,0,0,0,0,0,11,11,94,0,33,0,0,0,0,0,1,8,2.58s,1,7,0,2,0,2,13,0.18,66.7%,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,59:44,0
3,Moses_Suli_16,2063,16,576,4,Centre,80:00,0,0,0,0,0,0,0,24,8,85,0,45,0,0,0,0,1,0,7,3.84s,0,0,0,0,0,0,8,0,82.4%,14,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
4,Kevin_Naiqama_16,522,16,576,5,Winger,80:00,0,0,0,0,0,0,0,15,9,84,17,28,0,0,0,0,1,0,8,2.64s,1,10,0,1,0,1,11,0.11,70%,14,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,80:00,0
5,Tuimoala_Lolohea_16,521,16,576,6,Five-Eighth,80:00,10,1,3,3,0,100%,0,43,4,26,0,3,1,0,0,0,3,1,1,3.88s,0,0,0,0,0,18,26,4.5,89.5%,17,1,1,0,0,5,115,0,0,3,0,0,1,3,2,0,0,0,0,0,80:00,0
6,Jack_Littlejohn_16,2065,16,576,7,Halfback,80:00,0,0,0,0,0,0,0,28,4,28,0,5,0,0,0,0,0,0,2,3.4s,0,0,0,0,0,18,31,4.5,84%,21,4,0,0,2,11,274,0,4,1,0,1,0,1,0,0,0,0,0,0,80:00,0
7,Aaron_Woods_16,1886,16,576,8,Prop,59:00,0,0,0,0,0,0,0,55,20,172,9,75,0,0,0,0,0,17,12,3.22s,0,0,0,1,0,4,21,0.2,97.4%,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32:04,26:53
8,Matt_Mcilwrick_16,525,16,576,9,Hooker,49:00,0,0,0,0,0,0,0,27,3,21,0,12,0,0,0,0,0,0,3,2.47s,3,21,0,0,2,59,62,19.67,96.7%,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48:54,0
9,Ava_Seumanufagai_16,1904,16,576,10,Prop,34:00,0,0,0,0,0,0,0,28,10,98,15,44,0,0,0,0,0,9,9,3.2s,0,0,0,0,0,0,10,0,95.8%,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19:01,15:28
