,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Jordan_Kahu_1,497,1,591,1,Fullback,80:00,4,0,2,2,0,100%,0,8,11,87,18,26,0,0,0,0,2,0,9,3.32s,0,0,0,0,0,7,18,0.64,33.3%,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,80:00,0
1,Jonus_Pearson_1,586,1,591,21,Winger,80:00,0,0,0,0,0,0,0,26,12,98,3,43,0,0,0,0,2,0,11,3.96s,0,0,0,0,0,1,12,0.08,83.3%,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
2,James_Roberts_1,27,1,591,3,Centre,80:00,0,0,0,0,0,0,0,40,12,96,0,47,0,0,0,0,5,0,10,3.16s,0,0,0,0,1,6,17,0.5,93.8%,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
3,Tautau_Moga_1,2054,1,591,4,Centre,80:00,0,0,0,0,0,0,0,34,11,132,0,58,0,1,1,0,3,0,10,3.14s,0,0,0,1,0,1,13,0.09,78.6%,11,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,80:00,0
4,David_Mead_1,2364,1,591,5,Winger,80:00,4,1,0,0,0,0,0,25,12,79,0,33,1,0,0,0,1,1,9,3.48s,0,0,0,2,0,5,16,0.42,63.6%,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
5,Benji_Marshall_1,2117,1,591,6,Five-Eighth,80:00,0,0,0,0,0,0,0,27,13,111,0,16,0,2,0,0,2,0,3,3.52s,2,20,0,0,13,42,48,3.23,66.7%,10,2,3,0,0,2,40,0,0,1,0,0,0,1,0,0,0,0,0,0,80:00,0
6,Ben_Hunt_1,1704,1,591,17,Halfback,80:00,4,1,0,0,0,0,0,57,17,98,0,22,1,0,0,0,5,0,2,3.42s,0,0,0,2,15,35,54,2.06,82.4%,14,2,1,0,0,13,263,0,4,3,0,1,0,3,3,0,0,0,0,0,80:00,0
7,Korbin_Sims_1,502,1,591,8,Prop,46:00,0,0,0,0,0,0,0,24,7,56,0,30,0,0,0,0,1,7,5,2.91s,0,0,0,1,1,1,8,0.14,94.7%,18,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23:41,21:33
8,Andrew_Mccullough_1,3,1,591,9,Hooker,80:00,0,0,0,0,0,0,0,55,5,71,0,23,0,0,0,0,0,0,5,3.7s,5,71,0,0,8,83,85,16.6,94.7%,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
9,Adam_Blair_1,2055,1,591,10,Prop,55:00,0,0,0,0,0,0,0,35,11,76,13,30,0,0,0,0,2,8,7,3.05s,0,0,0,3,2,2,13,0.18,87.1%,27,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,27:12,28:12
