,index,player_id,team_id,match_id,number,position,minutes_played,points,tries,conversions,conversion_attempts,penalty_goals,conversion_percentage,field_goals,fantasy_points,total_runs,total_run_metres,kick_return_metres,post_contact_metres,line_breaks,line_break_assists,try_assists,line_engaged_runs,tackle_breaks,hit_ups,play_the_ball,average_play_the_ball_seconds,dummy_half_runs,dummy_half_run_metres,steals,offloads,dummy_passes,passes,receipts,pass_to_run_ratio,tackle_percentage,tackles_made,tackles_missed,ineffective_tackles,intercepts,kicks_defused,kicks,kicking_metres,forced_drop_outs,bomb_kicks,grubbers,fourty_twenty,cross_field_kicks,kicked_dead,errors,handling_errors,one_on_ones_lost,penalties,on_report,sin_bins,send_offs,stint_one,stint_two
0,Michael_Gordon_15,2089,15,663,1,Fullback,80:00,8,0,3,4,1,80%,0,15,9,78,34,25,0,0,0,0,0,0,9,3.83s,0,0,0,0,0,5,14,0.56,60%,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
1,Latrell_Mitchell_15,486,15,663,3,Winger,80:00,4,1,0,0,0,0,0,64,13,133,11,46,1,0,0,0,12,0,9,2.65s,0,0,0,0,0,3,16,0.23,83.3%,5,0,1,0,2,1,11,0,0,1,0,0,0,1,0,0,1,0,0,0,80:00,0
2,Ryan_Matterson_15,488,15,663,16,Centre,72:00,0,0,0,0,0,0,0,24,8,74,0,30,0,0,0,0,1,0,8,3.35s,0,0,0,0,0,1,11,0.12,90.9%,20,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,72:20,0
3,Mitchell_Aubusson_15,417,15,663,4,Centre,80:00,0,0,0,0,0,0,0,19,5,76,0,25,1,0,0,0,0,0,5,3.02s,0,0,0,0,0,3,8,0.6,80%,16,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
4,Blake_Ferguson_15,487,15,663,5,Winger,80:00,0,0,0,0,0,0,0,25,14,122,21,55,0,0,0,0,2,1,14,3.19s,0,0,0,0,0,0,19,0,100%,9,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,80:00,0
5,Luke_Keary_15,435,15,663,6,Five-Eighth,80:00,4,1,0,0,0,0,0,47,10,92,0,0,2,1,0,0,1,0,2,3.36s,0,0,0,1,3,26,35,2.6,80%,20,4,1,0,1,3,51,0,1,1,0,1,0,0,0,0,0,0,0,0,80:00,0
6,Mitchell_Pearce_15,1677,15,663,7,Halfback,80:00,0,0,0,0,0,0,0,61,12,86,0,18,1,3,1,0,0,0,6,4.21s,0,0,0,1,2,33,55,2.75,86.4%,19,2,1,0,1,14,458,0,2,2,0,1,1,1,1,0,0,0,0,0,80:00,0
7,Jared_Waerea-hargreaves_15,414,15,663,8,Prop,52:00,0,0,0,0,0,0,0,37,14,143,28,54,0,0,0,0,0,12,14,3.02s,0,0,0,0,0,1,15,0.07,89.3%,25,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:57,19:43
8,Jake_Friend_15,413,15,663,9,Hooker,80:00,0,0,0,0,0,0,0,58,2,4,0,0,0,1,1,0,2,0,0,0,2,4,0,0,2,130,128,65,94.1%,48,2,1,0,1,2,48,0,0,1,0,0,1,1,0,0,0,0,0,0,80:00,0
9,Dylan_Napa_15,489,15,663,10,Prop,65:00,0,0,0,0,0,0,0,36,11,95,6,45,0,0,0,0,3,10,10,3.33s,0,0,0,0,0,1,12,0.09,88.9%,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60:17,04:36
10,Boyd_Cordner_15,409,15,663,11,2nd Row,80:00,4,1,0,0,0,0,0,70,17,168,2,63,1,0,0,0,3,16,15,3.26s,0,0,0,0,0,2,19,0.12,91.9%,34,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
11,Aidan_Guerra_15,1679,15,663,12,2nd Row,80:00,4,1,0,0,0,0,0,65,15,151,0,64,1,0,0,0,5,14,14,3.14s,0,0,0,0,0,3,18,0.2,100%,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80:00,0
12,Isaac_Liu_15,412,15,663,13,Lock,49:00,0,0,0,0,0,0,0,45,17,150,0,58,1,0,0,0,3,14,12,3.2s,0,0,0,0,0,5,19,0.29,92%,23,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28:34,19:36
13,Kane_Evans_15,2090,15,663,14,Interchange,22:00,0,0,0,0,0,0,0,16,6,54,18,26,0,0,0,0,0,5,5,2.79s,0,0,0,1,0,0,6,0,100%,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22:26,0
14,Siosiua_Taukeiaho_15,421,15,663,15,Interchange,31:00,0,0,0,0,0,0,0,21,12,107,0,50,0,0,0,0,0,11,10,3.6s,0,0,0,1,2,1,12,0.08,91.7%,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31:50,0
15,Connor_Watson_15,2091,15,663,17,Interchange,21:00,0,0,0,0,0,0,0,18,4,41,0,14,0,0,0,0,0,4,4,2.86s,0,0,0,0,0,0,4,0,94.1%,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21:01,0
16,Daniel_Tupou_15,431,15,663,23,Interchange,08:00,0,0,0,0,0,0,0,5,2,18,0,7,0,0,0,0,1,0,3,3.09s,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,07:40,0
17,Jordan_Kahu_1,497,1,663,5,Fullback,80:00,6,0,3,4,0,75%,0,20,9,83,0,26,0,0,0,0,1,0,8,3.64s,0,0,0,0,0,4,15,0.44,100%,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
18,Corey_Oates_1,20,1,663,2,Winger,80:00,8,2,0,0,0,0,0,49,14,168,18,67,1,0,0,0,3,0,13,2.83s,0,0,0,0,0,1,17,0.07,100%,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,80:00,0
